segment_index,segment_id,target_id,speaker,start_sec,end_sec,duration_sec,parakeet_exact_status,parakeet_exact_text,parakeet_context2_status,parakeet_context2_text,texts_match,exact_chars,context2_chars,char_diff
,011_gbs_13556817_20260712100000_seg_00028,011_gbs_13556817_20260712100000,SPEAKER_01,182.32,185.12,2.8,success,歌合戦っていう俺らの漫才終わったあとのコーナーで。,success,八井フェスで思い出したんだけどこの歌合戦っていう俺らの漫才終わったあとのコーナーで。,False,25,42,17
,011_gbs_13556817_20260712100000_seg_00029,011_gbs_13556817_20260712100000,SPEAKER_01,185.44,186.64,1.2,success,優勝して。,success,漫才終わったあとのコーナーで優勝して。,False,5,19,14
,011_gbs_13556817_20260712100000_seg_00030,011_gbs_13556817_20260712100000,SPEAKER_00,186.96,187.84,0.88,success,優勝したんすかね?,success,優勝したんすかね?,True,9,9,0
,011_gbs_13556817_20260712100000_seg_00031,011_gbs_13556817_20260712100000,SPEAKER_01,188.0,192.96,4.96,success,ほんでそこの審査委員長で特別審査員集でプリンセス天功さん来てたの。,success,そんでそこの審査委員長で特別審査員賞でプリンセス天功さん来てたの。,False,33,33,0
,011_gbs_13556817_20260712100000_seg_00032,011_gbs_13556817_20260712100000,SPEAKER_01,193.68,195.2,1.52,success,プリンセス天功さんが。,success,プリンセス天功さん来てたのよ。,False,11,15,4
,011_gbs_13556817_20260712100000_seg_00033,011_gbs_13556817_20260712100000,SPEAKER_01,195.6,196.56,0.96,success,しようっつって。,success,プリンセス天功さんが特別賞っつって。,False,8,18,10
,011_gbs_13556817_20260712100000_seg_00034,011_gbs_13556817_20260712100000,SPEAKER_01,196.88,197.76,0.88,success,おかしをくれたの?,success,特別しようっつって俺にお菓子をくれたの。,False,9,20,11
,011_gbs_13556817_20260712100000_seg_00035,011_gbs_13556817_20260712100000,SPEAKER_00,197.84,198.72,0.88,success,おおはい。,success,今日っつって俺にお菓子をくれたの。,False,5,17,12
,011_gbs_13556817_20260712100000_seg_00036,011_gbs_13556817_20260712100000,SPEAKER_01,199.28,205.68,6.4,success,でこれを今日食べてっていうかこれを食べた日に寝て見る夢に。,success,でこれを今日食べてっていうかこれを食べた日に寝て見る夢に。,True,29,29,0
,011_gbs_13556817_20260712100000_seg_00037,011_gbs_13556817_20260712100000,SPEAKER_01,206.48,212.08,5.6,success,私の埋蔵金の隠した場所が出てきますって言われてで初日に。,success,見る夢に私の埋蔵金の隠した場所が出てきますって言われてで初日に。,False,28,32,4
,011_gbs_13556817_20260712100000_seg_00038,011_gbs_13556817_20260712100000,SPEAKER_01,212.8,219.2,6.4,success,嫁と娘と確率を上げるためにね娘と嫁と俺で3等分して食って寝て。,success,初日に嫁と娘と確率を上げるためにね娘と嫁と俺で3等分して食って寝て。,False,31,34,3
,011_gbs_13556817_20260712100000_seg_00039,011_gbs_13556817_20260712100000,SPEAKER_00,219.44,221.04,1.6,success,効果は薄まるんじゃないですか?,success,3等分して食って寝てそれ効果薄まるんじゃないですか?,False,15,26,11
,011_gbs_13556817_20260712100000_seg_00040,011_gbs_13556817_20260712100000,SPEAKER_01,222.0,223.12,1.12,success,みんな爆睡して。,success,分からんでみんな爆睡して。,False,8,13,5
,011_gbs_13556817_20260712100000_seg_00041,011_gbs_13556817_20260712100000,SPEAKER_01,223.44,224.48,1.04,success,夢見ずに深い。,success,みんな爆睡して夢見ずに深い。,False,7,14,7
,011_gbs_13556817_20260712100000_seg_00042,011_gbs_13556817_20260712100000,SPEAKER_00,225.92,227.44,1.52,success,3等分したから。,success,いやだからほら薄まったんだよ3等分したから。,False,8,22,14
,011_gbs_13556817_20260712100000_seg_00043,011_gbs_13556817_20260712100000,SPEAKER_01,227.44,230.64,3.2,success,で次の日ちょうど中英王国だったからライブ。,success,薄まったんだよね3等分したから。で次の日ちょうど中英王国だったからライブ。,False,21,37,16
,011_gbs_13556817_20260712100000_seg_00044,011_gbs_13556817_20260712100000,SPEAKER_00,231.04,231.68,0.64,success,じゃないですけど、それ。,success,知らないですけどそれ。,False,12,11,-1
,011_gbs_13556817_20260712100000_seg_00045,011_gbs_13556817_20260712100000,SPEAKER_01,232.0,235.12,3.12,success,俺の言うことを聞く俺を慕ってる最高の後輩たちが集まる。,success,だからライブねまあ俺の言うことを聞く俺を慕ってる最高の後輩たちが集まる。,False,27,36,9
,011_gbs_13556817_20260712100000_seg_00046,011_gbs_13556817_20260712100000,SPEAKER_00,235.2,236.08,0.88,success,ひどいライブ。,success,慕ってる最高の後輩たちが集まるひどいライブ。,False,7,22,15
,011_gbs_13556817_20260712100000_seg_00047,011_gbs_13556817_20260712100000,SPEAKER_01,236.72,238.4,1.68,success,上王様含めて。,success,ひどいライブね。,False,7,8,1
,011_gbs_13556817_20260712100000_seg_00048,011_gbs_13556817_20260712100000,SPEAKER_01,238.64,240.08,1.44,success,全員で6人でやるんだけど。,success,竜英王様含めて全員で6人でやるんだけど。,False,13,20,7
,011_gbs_13556817_20260712100000_seg_00049,011_gbs_13556817_20260712100000,SPEAKER_01,240.88,252.24,11.36,success,どら焼きが2つあったから1つは家族で3等分でもう一個のどら焼きを中央国で6等分しか薄まるっつってんだよだから食べて。,success,全員で6人でやるんだけどどら焼きが2つあったから1つは家族で3等分でもう一個のどら焼きを中央国で6等分しか薄まるっつってんだよだから食べて。,False,58,70,12
,011_gbs_13556817_20260712100000_seg_00050,011_gbs_13556817_20260712100000,SPEAKER_01,252.48,254.64,2.16,success,夢見たやつ次の日報告しようっつって。,success,っつってだから食べてじゃあ夢見たやつ次の日報告しようっつって。,False,18,31,13
,011_gbs_13556817_20260712100000_seg_00051,011_gbs_13556817_20260712100000,SPEAKER_01,255.52,260.16,4.64,success,で、寝て起きたら、涼星となめが夢を見た。,success,報告しようっつって、で、寝て起きたら、涼星となめが夢を見た。,False,20,30,10
,011_gbs_13556817_20260712100000_seg_00052,011_gbs_13556817_20260712100000,SPEAKER_00,260.24,261.36,1.12,success,ミスター大冒険の寮。,success,なめが夢を見たりミスター大冒険の両親。,False,10,19,9
,011_gbs_13556817_20260712100000_seg_00053,011_gbs_13556817_20260712100000,SPEAKER_01,261.36,268.4,7.04,success,ナベがね元ゴールドジョージので2人が夢見てじゃあどんな夢見たとどこにいた?,success,なめが夢を見たミスター大冒険の涼星となべがね元ゴールドジョージの2人が夢見てじゃあどんな夢見たとどこにいた?,False,37,54,17
,011_gbs_13556817_20260712100000_seg_00054,011_gbs_13556817_20260712100000,SPEAKER_01,268.8,270.16,1.36,success,って聞いたら。,success,どこにいた?っつって聞いたら。,False,7,15,8
,011_gbs_13556817_20260712100000_seg_00055,011_gbs_13556817_20260712100000,SPEAKER_01,270.88,272.0,1.12,success,寮生が。,success,って聞いたら。,False,4,7,3
,011_gbs_13556817_20260712100000_seg_00056,011_gbs_13556817_20260712100000,SPEAKER_01,272.32,274.24,1.92,success,イタリアみたいな町並み。,success,寮生がイタリアみたいな町並み。,False,12,15,3
,011_gbs_13556817_20260712100000_seg_00057,011_gbs_13556817_20260712100000,SPEAKER_01,274.72,275.36,0.64,success,とう!,success,屋みたいな町並みと。,False,3,10,7
,011_gbs_13556817_20260712100000_seg_00058,011_gbs_13556817_20260712100000,SPEAKER_01,275.6,277.36,1.76,success,あと日本のどこかの公園でした。,success,波とあと日本のどこかの公園でした。,False,15,17,2
,011_gbs_13556817_20260712100000_seg_00059,011_gbs_13556817_20260712100000,SPEAKER_00,277.52,279.2,1.68,success,いやざっくりしてんなおい。,success,あと日本のどこかの公園でした。,False,13,15,2
,011_gbs_13556817_20260712100000_seg_00060,011_gbs_13556817_20260712100000,SPEAKER_01,282.56,284.56,2.0,success,自分場所まで分からなかったですけど。,success,なめが自分場所まで分からなかったですけど。,False,18,21,3
,011_gbs_13556817_20260712100000_seg_00061,011_gbs_13556817_20260712100000,SPEAKER_01,284.8,288.48,3.68,success,登場人物が中学校の同級生だったので恐らく京都かと。,success,自分場所まで分からなかったですけど登場人物が中学校の同級生だったので恐らく京都かと。,False,25,42,17
,011_gbs_13556817_20260712100000_seg_00062,011_gbs_13556817_20260712100000,SPEAKER_01,289.04,292.88,3.84,success,どこか分からなかったですけどサッカーのグラウンドの横の土の駐車場。,success,恐らく京都かと、どこか分からなかったですけど、サッカーのグラウンドの横の土の駐車場。,False,33,42,9
,011_gbs_13556817_20260712100000_seg_00063,011_gbs_13556817_20260712100000,SPEAKER_01,293.28,294.96,1.68,success,ありそうだなってなって。,success,横の土の駐車場あっこれありそうだなってなって。,False,12,23,11
,011_gbs_13556817_20260712100000_seg_00064,011_gbs_13556817_20260712100000,SPEAKER_01,295.28,295.84,0.56,success,で。,success,これありそうだなってなってで。,False,2,15,13
,011_gbs_13556817_20260712100000_seg_00065,011_gbs_13556817_20260712100000,SPEAKER_01,296.64,297.84,1.2,success,日本の公園で。,success,で日本の公園で。,False,7,8,1
,011_gbs_13556817_20260712100000_seg_00066,011_gbs_13556817_20260712100000,SPEAKER_01,298.08,300.72,2.64,success,サッカー練習場あるところ。,success,日本の公園でサッカー練習場あるところ。,False,13,19,6
,011_gbs_13556817_20260712100000_seg_00067,011_gbs_13556817_20260712100000,SPEAKER_01,301.28,309.6,8.32,success,そこの近くでイタリアンを見つけてランチしたあとその練習場の横の土の駐車場を掘るって今まとめになってるから。,success,あるところでそこの近くでイタリアンを見つけてランチしたあとその練習場の横の土の駐車場を掘るって今まとめになってるから。,False,53,59,6
,011_gbs_13556817_20260712100000_seg_00068,011_gbs_13556817_20260712100000,SPEAKER_00,309.6,310.96,1.36,success,お前遊びてえだろお前。,success,駐車場掘るって今、まとめになってるから、いや、お前、遊びてえだけだ、お前。,False,11,37,26
,011_gbs_13556817_20260712100000_seg_00069,011_gbs_13556817_20260712100000,SPEAKER_01,311.04,314.64,3.6,success,じゃあとりあえずみんなで意見をすり合わせた結果西東京だと。,success,でとりあえずみんなで意見をすり合わせた結果西東京だと。,False,29,27,-2
,011_gbs_13556817_20260712100000_seg_00070,011_gbs_13556817_20260712100000,SPEAKER_00,314.64,315.2,0.56,success,てを。,success,すり合わせた結果西東京だと。,False,3,14,11
,011_gbs_13556817_20260712100000_seg_00071,011_gbs_13556817_20260712100000,SPEAKER_01,316.0,320.32,4.32,success,西東京までちょっと行って埋蔵金を見つけるんだけど。,success,西東京までちょっと行って埋蔵金を見つけるんだけど。,True,25,25,0
,011_gbs_13556817_20260712100000_seg_00072,011_gbs_13556817_20260712100000,SPEAKER_01,320.96,333.52,12.56,success,そのプリンセス天功さんの公式のxが俺がじゃあちょっと近々出かけてきますっつったらどこですかどこに行くんですか?って今もう気が気じゃない感じになってきてんのだからこれちょっと西東京。,success,見つけるんだけどそのプリンセス天功さんの公式のxが俺がじゃあちょっと近々出かけてきますっつったらどこですかどこに行くんですか?って今もう気が気じゃない感じになってきてんの。だからこれちょっと西東京。,False,90,99,9
,011_gbs_13556817_20260712100000_seg_00073,011_gbs_13556817_20260712100000,SPEAKER_01,334.32,341.52,7.2,success,俺もまだにおわしてないけどあれこの人マジで夢で見てこれやばい埋蔵金ちょっと当てられるかもしんないって今あっちも焦ってっから。,success,西東京俺今まだにおわせてないけどあれこの人マジで夢で見てこれやばい埋蔵金ちょっと当てられるかもしんないって今あっちも焦ってっから。,False,62,65,3
,011_gbs_13556817_20260712100000_seg_00074,011_gbs_13556817_20260712100000,SPEAKER_00,341.52,342.4,0.88,success,出せってはねえよ。,success,当てられるかもしんないってあっちも焦ってっからいや焦ってはねえよ。,False,9,33,24
,011_gbs_13556817_20260712100000_seg_00075,011_gbs_13556817_20260712100000,SPEAKER_01,342.48,345.04,2.56,success,いやあのもう見つけたら本当にくれるんだって。,success,あっあのもう見つけたら本当にくれるんだって。,False,22,22,0
,011_gbs_13556817_20260712100000_seg_00076,011_gbs_13556817_20260712100000,SPEAKER_01,346.08,349.6,3.52,success,ウサギは一緒に入っててそこに連絡してもらいますって言ってくれるんだって。,success,本当にくれるんだって、連絡先が一緒に入ってて、そこに連絡してもらいますって言ってくれるんだって。,False,36,48,12
,011_gbs_13556817_20260712100000_seg_00077,011_gbs_13556817_20260712100000,SPEAKER_01,350.48,355.84,5.36,success,だから俺ちょっと般若のカナダよりも野爆の川島さんくぅさんよりも先に俺埋蔵金見つけて。,success,だから俺ちょっと般若のカナダよりも野爆の川島さんクーさんよりも先に俺埋蔵金見つけて。,False,42,42,0
,011_gbs_13556817_20260712100000_seg_00078,011_gbs_13556817_20260712100000,SPEAKER_01,357.68,359.68,2.0,success,ちょっともうファイヤーしようかな。,success,ちょっともうファイヤーしようかな。,True,17,17,0
,011_gbs_13556817_20260712100000_seg_00079,011_gbs_13556817_20260712100000,SPEAKER_00,362.32,367.12,4.8,success,でも頑張ってくださいね、俺はもう本当、西東京市に、そこになんかやぐら建てて、ずっと住んでほしいです。,success,ハハハハまあでも頑張って下さいねで俺はもう本当西東京市にそこに何かやぐら建ててずっと住んでほしいです。,False,50,51,1
,011_gbs_13556817_20260712100000_seg_00080,011_gbs_13556817_20260712100000,SPEAKER_00,367.76,369.44,1.68,success,なんか埋蔵金おじさんとか言われてね。,success,ずっと住んでほしいですけど何か埋蔵金おじさんとか言われてね。,False,18,30,12
,011_gbs_13556817_20260712100000_seg_00081,011_gbs_13556817_20260712100000,SPEAKER_00,369.92,370.56,0.64,success,エースキャラみたいな。,success,なんか埋蔵金おじさんとか言われてね、名物キャラみたいな。,False,11,28,17
,011_gbs_13556817_20260712100000_seg_00082,011_gbs_13556817_20260712100000,SPEAKER_00,371.68,372.72,1.04,success,そうそうそうそう。,success,名物キャラみたいなピラミッド温泉みたいなね。みたいなそうそうそうそう。,False,9,35,26
,011_gbs_13556817_20260712100000_seg_00083,011_gbs_13556817_20260712100000,SPEAKER_00,373.04,374.48,1.44,success,メイブドおじさんね。,success,メイブドおじさんね。,True,10,10,0
,011_gbs_13556817_20260712100000_seg_00084,011_gbs_13556817_20260712100000,SPEAKER_00,374.88,379.44,4.56,success,ですけど、ただ、ちょっと話戻しますけど、その安井フェス。,success,名物おじさんね、なってほしいんですけど、ただ、ちょっと話戻しますけど、その安井フェス。,False,28,43,15
,011_gbs_13556817_20260712100000_seg_00085,011_gbs_13556817_20260712100000,SPEAKER_00,380.0,386.08,6.08,success,ねっあのお前が出たその歌合戦の前のコーナーが僕らの生放送。,success,その安井フェスねっあのお前が出たその歌合戦の前のコーナーが僕らの生放送。,False,29,36,7
,011_gbs_13556817_20260712100000_seg_00086,011_gbs_13556817_20260712100000,SPEAKER_00,386.48,388.0,1.52,success,のね漫才やるコーナーだった。,success,前のコーナーが僕らの流れ星のね漫才やるコーナーだった。,False,14,27,13
,011_gbs_13556817_20260712100000_seg_00087,011_gbs_13556817_20260712100000,SPEAKER_00,388.88,391.6,2.72,success,俺らのさ楽屋がめっちゃちょっと遠かったじゃん。,success,で俺らのさ楽屋がめっちゃちょっと遠かったじゃん。,False,23,24,1
,011_gbs_13556817_20260712100000_seg_00088,011_gbs_13556817_20260712100000,SPEAKER_00,392.32,392.96,0.64,success,愛情から。,success,めっちゃちょっと遠かったじゃん会場から。,False,5,20,15
,011_gbs_13556817_20260712100000_seg_00089,011_gbs_13556817_20260712100000,SPEAKER_00,393.2,401.68,8.48,success,だから面倒くせえなと思ったから歌合戦の人たちが使う舞台横の楽屋。,success,だから面倒くせえなと思ったから歌合戦の人たちが使う舞台横の楽屋。,True,32,32,0
,011_gbs_13556817_20260712100000_seg_00090,011_gbs_13556817_20260712100000,SPEAKER_01,401.84,402.4,0.56,success,近いとこね。,success,舞台横の楽屋、近いとこね。,False,6,13,7
,011_gbs_13556817_20260712100000_seg_00091,011_gbs_13556817_20260712100000,SPEAKER_00,402.4,406.16,3.76,success,まあそらそうだよね俺らのあとだから。,success,空いてたんすよまあそらそうだよね俺らのあとだから。,False,18,25,7
,011_gbs_13556817_20260712100000_seg_00092,011_gbs_13556817_20260712100000,SPEAKER_00,406.72,408.0,1.28,success,うん開いてるから。,success,おれらのあとだからうん開いてるから。,False,9,18,9
,011_gbs_13556817_20260712100000_seg_00093,011_gbs_13556817_20260712100000,SPEAKER_00,408.24,410.16,1.92,success,あっじゃあまだみんな来ないし。,success,うんうん空いてるからあっじゃあまだみんな来ないし。,False,15,25,10
,011_gbs_13556817_20260712100000_seg_00094,011_gbs_13556817_20260712100000,SPEAKER_00,411.28,412.4,1.12,success,ステージ近いしじゃあ。,success,みんな来ないしそうステージ近いしじゃあ。,False,11,20,9
,011_gbs_13556817_20260712100000_seg_00095,011_gbs_13556817_20260712100000,SPEAKER_00,414.24,415.2,0.96,success,着替えてたんですよ。,success,じゃあ使おうと思って着替えてたんですよ。,False,10,20,10
,011_gbs_13556817_20260712100000_seg_00096,011_gbs_13556817_20260712100000,SPEAKER_00,416.24,416.88,0.64,success,したら。,success,そしたら。,False,4,5,1
,011_gbs_13556817_20260712100000_seg_00097,011_gbs_13556817_20260712100000,SPEAKER_00,418.16,420.72,2.56,success,その歌合戦の方が入ってきて。,success,そしたらその歌合戦の方が入ってきて。,False,14,18,4
,011_gbs_13556817_20260712100000_seg_00098,011_gbs_13556817_20260712100000,SPEAKER_00,421.04,422.32,1.28,success,結構早めにだから入った。,success,歌合戦の方が入ってきて結構早めにだから入った。,False,12,23,11
,011_gbs_13556817_20260712100000_seg_00099,011_gbs_13556817_20260712100000,SPEAKER_00,423.92,426.96,3.04,success,大沢樹生さんで元光genjiの。,success,大沢樹生さんで元光genjiの。,True,16,16,0
,011_gbs_13556817_20260712100000_seg_00100,011_gbs_13556817_20260712100000,SPEAKER_00,427.52,428.08,0.56,success,そう。,success,元光genjiのそう。,False,3,11,8
,011_gbs_13556817_20260712100000_seg_00101,011_gbs_13556817_20260712100000,SPEAKER_00,428.96,431.52,2.56,success,あっあの光genjiだとかそうよ。,success,そううわっあの光genjiだ!と思ってそうよ。,False,17,23,6
,011_gbs_13556817_20260712100000_seg_00102,011_gbs_13556817_20260712100000,SPEAKER_00,432.96,433.92,0.96,success,入り時間早っ。,success,入り時間早っ。,True,7,7,0
,011_gbs_13556817_20260712100000_seg_00103,011_gbs_13556817_20260712100000,SPEAKER_00,435.44,436.0,0.56,success,めっちゃはこが。,success,2時間早かったよ。,False,8,9,1
,011_gbs_13556817_20260712100000_seg_00104,011_gbs_13556817_20260712100000,SPEAKER_00,437.04,439.12,2.08,success,むっちゃかっこいい。,success,めっちゃかっこよかっためっちゃかっこいい。,False,10,21,11
,011_gbs_13556817_20260712100000_seg_00105,011_gbs_13556817_20260712100000,SPEAKER_00,439.52,447.92,8.4,success,俺、着替え中だからさ、でも、ああ、ごめんなさいとかって、出ていこうとしたら、いやいや、全然使ってとかって言って、すっごいいい方で、貴様。,success,めっちゃかっこいい、で、俺、着替え中だからさ、で、ああ、ごめんなさいとかって、出ていこうとしたら、いやいや、全然使ってとかって言って、すっごいいい方で、貴様。,False,68,79,11
,011_gbs_13556817_20260712100000_seg_00106,011_gbs_13556817_20260712100000,SPEAKER_00,448.8,449.92,1.12,success,すごい話しかけてくださって。,success,すっごいいい方で、気さくな方で、すごい話しかけてくださって。,False,14,30,16
,011_gbs_13556817_20260712100000_seg_00107,011_gbs_13556817_20260712100000,SPEAKER_00,451.2,457.84,6.64,success,だからごめんなさい、いや、こんな大スターとみたいな、光栄ですなんて言ったら、えっ、知ってんの?みたいな、いや、もちろんですって言って。,success,そうよ、だからごめんなさいいや、こんな大スターとみたいな、光栄ですなんて言ったら、えっ、知ってんの?みたいな、いや、もちろんですっつって。,False,67,69,2
,011_gbs_13556817_20260712100000_seg_00108,011_gbs_13556817_20260712100000,SPEAKER_00,459.28,459.92,0.64,success,いろいろね。,success,いろいろね。,True,6,6,0
,011_gbs_13556817_20260712100000_seg_00109,011_gbs_13556817_20260712100000,SPEAKER_00,460.16,461.68,1.52,success,ハハハハハ!,success,まあいろいろねあのねえ。,False,6,12,6
,011_gbs_13556817_20260712100000_seg_00110,011_gbs_13556817_20260712100000,SPEAKER_00,464.0,468.24,4.24,success,ただこれ有名な歌歌っても何かなとか思ったけど。,success,何言おうかなと思ってただこれ有名な歌歌っても何かなとか思ったけど。,False,23,33,10
,011_gbs_13556817_20260712100000_seg_00111,011_gbs_13556817_20260712100000,SPEAKER_00,469.52,471.980002,2.46,success,っつったら、いっぱい名曲も出すやつでしたね。,success,なあとか思ったけど、全然いいよ。ねぇっつって、いっぱい名曲も出すやつでしたね。,False,22,39,17
,011_gbs_13556817_20260712100000_seg_00112,011_gbs_13556817_20260712100000,SPEAKER_00,473.139993,483.68,10.54,success,なんかぼんやりしちゃったんだけど、で、えっ、なんてコンビ?みたいな、あっ、流れ星って言ってとかって言って、相方、ちゅうえいっていうんですけどみたいな、あっ、そうなんだみたいな言ってたら。,success,なんかぼんやりしちゃったんだけど、で、えっ、なんてコンビ?みたいな、あっ、流れ星って言ってとかって言って、相方、ちゅうえいっていうんですけどみたいな、あっ、そうなんだみたいな言ってたら。,True,93,93,0
