segment_index,segment_id,target_id,speaker,start_sec,end_sec,duration_sec,parakeet_exact_status,parakeet_exact_text,parakeet_context2_status,parakeet_context2_text,texts_match,exact_chars,context2_chars,char_diff
,020_rcc_13595880_20260714230000_seg_00025,020_rcc_13595880_20260714230000,SPEAKER_00,89.84,92.08,2.24,success,そのあと就職氷河期世代。,success,クラスぐらいありましたからね1学年ねでそのあと就職氷河期世代。,False,12,31,19
,020_rcc_13595880_20260714230000_seg_00026,020_rcc_13595880_20260714230000,SPEAKER_00,92.96,95.52,2.56,success,そのあと1987年からゆとり制。,success,氷河期世代があってそのあと1987年からゆとり世代。,False,16,26,10
,020_rcc_13595880_20260714230000_seg_00027,020_rcc_13595880_20260714230000,SPEAKER_01,95.84,96.64,0.8,success,世代。,success,87円からゆとり世代。,False,3,11,8
,020_rcc_13595880_20260714230000_seg_00028,020_rcc_13595880_20260714230000,SPEAKER_00,96.64,98.16,1.52,success,その後悟り世代。,success,その後さとり世代。,False,8,9,1
,020_rcc_13595880_20260714230000_seg_00029,020_rcc_13595880_20260714230000,SPEAKER_01,98.48,99.2,0.72,success,理世代。,success,その後、悟り世代。,False,4,9,5
,020_rcc_13595880_20260714230000_seg_00030,020_rcc_13595880_20260714230000,SPEAKER_00,99.28,101.2,1.92,success,デジタルネイティブ世代。,success,デジタルネイティブ世代。,True,12,12,0
,020_rcc_13595880_20260714230000_seg_00031,020_rcc_13595880_20260714230000,SPEAKER_01,101.44,102.64,1.2,success,どうですか、デジタルネイティブ。,success,デジタルネイティブ世代なんですかデジタルネイティブ世代。,False,16,28,12
,020_rcc_13595880_20260714230000_seg_00032,020_rcc_13595880_20260714230000,SPEAKER_00,103.12,106.64,3.52,success,生まれたときから、もうインターネットが身近にあった世代っていうような。,success,生まれたときからもうインターネットが身近にあった世代っていうような。,False,35,34,-1
,020_rcc_13595880_20260714230000_seg_00033,020_rcc_13595880_20260714230000,SPEAKER_01,106.88,107.84,0.96,success,デジタルのネイティブ。,success,多世代っていうようなデジタルのネイティブ。,False,11,21,10
,020_rcc_13595880_20260714230000_seg_00034,020_rcc_13595880_20260714230000,SPEAKER_00,108.32,110.64,2.32,success,そうそうそうそういうふうな言い方するんだって。,success,そうそうそうそうそういうふうな言い方するんだって。,False,23,25,2
,020_rcc_13595880_20260714230000_seg_00035,020_rcc_13595880_20260714230000,SPEAKER_01,110.8,112.64,1.84,success,あなるほどね。,success,そういうふうな言い方するんだってはあなるほどね。,False,7,24,17
,020_rcc_13595880_20260714230000_seg_00036,020_rcc_13595880_20260714230000,SPEAKER_01,112.96,120.72,7.76,success,このなんとか世代なんとか世代とかいってねよく聞きますけど世代間交流ってなかなか難しい時代ではありますよね。,success,この何とか世代何とか世代とかってねよく聞きますけど世代間交流ってなかなか難しい時代ではありますよね。,False,53,50,-3
,020_rcc_13595880_20260714230000_seg_00037,020_rcc_13595880_20260714230000,SPEAKER_01,121.6,126.4,4.8,success,年代の違う人と、例えばわれわれの松本さん、バブル世代じゃないですか。,success,年代の違う人と例えば我々の松本さんバブル世代じゃないですか。,False,34,30,-4
,020_rcc_13595880_20260714230000_seg_00038,020_rcc_13595880_20260714230000,SPEAKER_01,126.8,131.68,4.88,success,バブル世代とゆとりさとり世代共通点なんか一つもないですもんね。,success,松本さん、バブル世代じゃないですか、バブル世代とゆとり、さとり世代、共通点なんか一つもないですもんね。,False,31,51,20
,020_rcc_13595880_20260714230000_seg_00039,020_rcc_13595880_20260714230000,SPEAKER_00,131.92,136.16,4.24,success,まあそうよねちょっと親子ほど年が違う場合もあるもんね。,success,まあそうよねちょっと親子ほど年が違う場合もあるもんね。,True,27,27,0
,020_rcc_13595880_20260714230000_seg_00040,020_rcc_13595880_20260714230000,SPEAKER_01,140.019991,140.96,0.94,success,ジョーネー。,success,今日ね。,False,6,4,-2
,020_rcc_13595880_20260714230000_seg_00041,020_rcc_13595880_20260714230000,SPEAKER_00,142.48,143.36,0.88,success,体幹交流。,success,世代間交流。,False,5,6,1
,020_rcc_13595880_20260714230000_seg_00042,020_rcc_13595880_20260714230000,SPEAKER_01,143.36,144.16,0.8,success,しましょう、今日。,success,大観交流。,False,9,5,-4
,020_rcc_13595880_20260714230000_seg_00043,020_rcc_13595880_20260714230000,SPEAKER_00,145.04,146.4,1.36,success,フフフそうなんです。,success,しましょう、今日フフフフそうなんです。,False,10,19,9
,020_rcc_13595880_20260714230000_seg_00044,020_rcc_13595880_20260714230000,SPEAKER_01,146.48,147.68,1.2,success,今日のゲストは。,success,今日のゲストは。,True,8,8,0
,020_rcc_13595880_20260714230000_seg_00045,020_rcc_13595880_20260714230000,SPEAKER_01,148.08,148.939993,0.86,success,我々が。,success,今日のゲストは我々が。,False,4,11,7
,020_rcc_13595880_20260714230000_seg_00046,020_rcc_13595880_20260714230000,SPEAKER_01,150.579988,154.699995,4.12,success,出たことがないホニャララ世代の皆さんが登場します。,success,あれが出たことがないホニャララ世代の皆さんが登場します。,False,25,28,3
,020_rcc_13595880_20260714230000_seg_00047,020_rcc_13595880_20260714230000,SPEAKER_01,155.92,158.56,2.64,success,うまくトークができるんでしょうか、我々は。,success,うまくトークができるんでしょうか我々は。,False,21,20,-1
,020_rcc_13595880_20260714230000_seg_00048,020_rcc_13595880_20260714230000,SPEAKER_00,158.56,160.45999,1.9,success,このあと11時半までお付き合いください。,success,このあと11時半までお付き合いください。,True,20,20,0
,020_rcc_13595880_20260714230000_seg_00049,020_rcc_13595880_20260714230000,SPEAKER_00,170.8,172.45999,1.66,success,このグループクマ。,success,このグループクマ?,False,9,9,0
,020_rcc_13595880_20260714230000_seg_00050,020_rcc_13595880_20260714230000,SPEAKER_02,180.88,182.059996,1.18,success,待望のフルモデル。,success,待望のフルモデル。,True,9,9,0
,020_rcc_13595880_20260714230000_seg_00051,020_rcc_13595880_20260714230000,SPEAKER_02,199.12,200.64,1.52,success,アルコールbmwで。,success,ファルコムbmwで。,False,10,10,0
,020_rcc_13595880_20260714230000_seg_00052,020_rcc_13595880_20260714230000,SPEAKER_00,230.8,231.499991,0.7,success,世を豊かにしよう。,success,心を豊かにしよう。,False,9,9,0
,020_rcc_13595880_20260714230000_seg_00053,020_rcc_13595880_20260714230000,SPEAKER_00,233.2,233.899992,0.7,success,魔の筆を。,success,熊野筆を。,False,5,5,0
,020_rcc_13595880_20260714230000_seg_00054,020_rcc_13595880_20260714230000,SPEAKER_00,237.52,238.219992,0.7,success,yud。,success,oyudi。,False,4,6,2
,020_rcc_13595880_20260714230000_seg_00055,020_rcc_13595880_20260714230000,SPEAKER_00,247.44,248.299986,0.86,success,いいなしだ。,success,シンラジラ。,False,6,6,0
,020_rcc_13595880_20260714230000_seg_00056,020_rcc_13595880_20260714230000,SPEAKER_00,251.92,253.6,1.68,success,大ちゃん今夜はにぎわっとります。,success,大ちゃん今夜はにぎわっとります。,True,16,16,0
,020_rcc_13595880_20260714230000_seg_00057,020_rcc_13595880_20260714230000,SPEAKER_01,255.76,257.68,1.92,success,ちょっとねスタジオの空気が。,success,スタジオの空気が。,False,14,9,-5
,020_rcc_13595880_20260714230000_seg_00058,020_rcc_13595880_20260714230000,SPEAKER_00,259.36,260.64,1.28,success,平均年齢若返ってます。,success,平均年齢若返っております。,False,11,13,2
,020_rcc_13595880_20260714230000_seg_00059,020_rcc_13595880_20260714230000,SPEAKER_01,262.24,268.940009,6.7,success,はいということで今日のゲスト早速自己紹介をお願いしますワッキーです大智です。,success,グンと下がりましたねはいということで今日のゲスト早速自己紹介をお願いしますワッキーです大智です僧侶です。,False,38,52,14
,020_rcc_13595880_20260714230000_seg_00060,020_rcc_13595880_20260714230000,SPEAKER_01,272.08,274.72,2.64,success,よろしくお願いします。,success,よろしくお願いします。,True,11,11,0
,020_rcc_13595880_20260714230000_seg_00061,020_rcc_13595880_20260714230000,SPEAKER_01,279.44,286.48,7.04,success,ゆとり世代さんですよね。,success,何もめてるんですか僕の番組。,False,12,14,2
,020_rcc_13595880_20260714230000_seg_00062,020_rcc_13595880_20260714230000,SPEAKER_01,288.0,294.08,6.08,success,ちょっと勘弁してくださいよなやっていいんですか?,success,ちょっと勘弁してくださいよないや収録中ですよ。,False,24,23,-1
,020_rcc_13595880_20260714230000_seg_00063,020_rcc_13595880_20260714230000,SPEAKER_01,294.72,296.24,1.52,success,お前この辺はゆとりしてないな。,success,お前こういうところがゆとりしてないな。,False,15,19,4
,020_rcc_13595880_20260714230000_seg_00064,020_rcc_13595880_20260714230000,SPEAKER_00,296.72,297.260001,0.54,success,見せないで。,success,ホンマこの辺がゆとり世代なんですよ。,False,6,18,12
,020_rcc_13595880_20260714230000_seg_00065,020_rcc_13595880_20260714230000,SPEAKER_01,302.16,304.8,2.64,success,もう一回、もう一回、じゃあ、いきますよ。,success,もうちゃんともう1回じゃあいきますよ。,False,20,19,-1
,020_rcc_13595880_20260714230000_seg_00066,020_rcc_13595880_20260714230000,SPEAKER_01,305.12,312.140005,7.02,success,せーのもちょっともうちょっと歯切れよくお願いします。,success,じゃあいきましょうさあ改めまして本日のゲストは。,False,26,24,-2
,020_rcc_13595880_20260714230000_seg_00067,020_rcc_13595880_20260714230000,SPEAKER_01,313.36,322.8,9.44,success,よろしくお願いします。,success,よろしくお願いします。,True,11,11,0
,020_rcc_13595880_20260714230000_seg_00068,020_rcc_13595880_20260714230000,SPEAKER_00,323.04,324.4,1.36,success,えっとあまり変わらなかった。,success,よろしくお願いします。,False,14,11,-3
,020_rcc_13595880_20260714230000_seg_00069,020_rcc_13595880_20260714230000,SPEAKER_01,328.24,330.16,1.92,success,あっゆとり世代の3人にお越しいただきました。,success,今日はゆとり世代の3人にお越しいただきました。,False,22,23,1
,020_rcc_13595880_20260714230000_seg_00070,020_rcc_13595880_20260714230000,SPEAKER_00,332.8,340.460013,7.66,success,ゆとり世代さんというですねユニット2020年フラーフェスティバルライブバトルで最優秀賞を受賞ということで。,success,ゆとり世代さんというユニット2020年フラフェスティバルライブバトルで最優秀賞を受賞ということで。,False,53,49,-4
,020_rcc_13595880_20260714230000_seg_00071,020_rcc_13595880_20260714230000,SPEAKER_00,341.620004,342.16,0.54,success,ないあれ?,success,じゃないです。,False,5,7,2
,020_rcc_13595880_20260714230000_seg_00072,020_rcc_13595880_20260714230000,SPEAKER_01,343.28,345.44,2.16,success,バンドっていう言い方でいいんですか?,success,すごいバンドというかバンドっていう言い方でいいんですか?,False,18,28,10
,020_rcc_13595880_20260714230000_seg_00073,020_rcc_13595880_20260714230000,SPEAKER_01,349.44,352.4,2.96,success,トリオもちょっと違うしね、お笑いかも出ちゃうしね。,success,トリオもちょっと違うしねお笑いかま出ちゃうしね。,False,25,24,-1
,020_rcc_13595880_20260714230000_seg_00074,020_rcc_13595880_20260714230000,SPEAKER_03,352.88,353.44,0.56,success,ですわ3人。,success,お笑いかま出ちゃうな。,False,6,11,5
,020_rcc_13595880_20260714230000_seg_00075,020_rcc_13595880_20260714230000,SPEAKER_00,353.92,356.64,2.72,success,ねえ何でゆとり世代にしたんですか?,success,えっ何でゆとり世代にしたんですか?,False,17,17,0
,020_rcc_13595880_20260714230000_seg_00076,020_rcc_13595880_20260714230000,SPEAKER_03,356.72,360.620001,3.9,success,もともと前違う名前で2人で大地と僕は2人でやってて。,success,もともと前違う名前で2人で大智と僕は2人でやってた。,False,26,26,0
,020_rcc_13595880_20260714230000_seg_00077,020_rcc_13595880_20260714230000,SPEAKER_03,362.8,364.64,1.84,success,って、大学生のときかな、思って。,success,会って大学生の時かな思って。,False,16,14,-2
,020_rcc_13595880_20260714230000_seg_00078,020_rcc_13595880_20260714230000,SPEAKER_01,364.88,366.48,1.6,success,最初、どういう名前だったんですか?,success,って大学生のときかな、思って、最初、どういう名前だったんですか?,False,17,32,15
,020_rcc_13595880_20260714230000_seg_00079,020_rcc_13595880_20260714230000,SPEAKER_00,368.16,369.04,0.88,success,おお!,success,最初あの!,False,3,5,2
,020_rcc_13595880_20260714230000_seg_00080,020_rcc_13595880_20260714230000,SPEAKER_03,369.76,371.28,1.52,success,バイトアルバイト先が。,success,アルバイトアルバイト先が。,False,11,13,2
,020_rcc_13595880_20260714230000_seg_00081,020_rcc_13595880_20260714230000,SPEAKER_03,371.6,372.64,1.04,success,そういう名前で。,success,アルバイト、アルバイト先がそういう名前で。,False,8,21,13
,020_rcc_13595880_20260714230000_seg_00082,020_rcc_13595880_20260714230000,SPEAKER_03,373.2,374.4,1.2,success,やってたんで。,success,そういう名前でやってたんで。,False,7,14,7
,020_rcc_13595880_20260714230000_seg_00083,020_rcc_13595880_20260714230000,SPEAKER_01,374.88,377.12,2.24,success,ニアさんですか、雲助っていうのは。,success,それ何屋さんですか?,False,17,10,-7
,020_rcc_13595880_20260714230000_seg_00084,020_rcc_13595880_20260714230000,SPEAKER_01,378.4,380.4,2.0,success,雲助でバイトしてらっしゃったんで。,success,雲助でバイトしてらっしゃったんで。,True,17,17,0
,020_rcc_13595880_20260714230000_seg_00085,020_rcc_13595880_20260714230000,SPEAKER_03,384.96,390.96,6.0,success,でもまあ改名しようかってなんかね覚えにくいなっていうのでで丸本里子さんっていう。,success,でもまあ改名しようかって何かね覚えにくいなっていうのでで丸本里子さんっていう。,False,40,39,-1
,020_rcc_13595880_20260714230000_seg_00086,020_rcc_13595880_20260714230000,SPEAKER_03,393.940012,397.099997,3.16,success,ですけど、名前何がいいですか?って聞いて、いや、ゆとり世代だったら言ってくれますよ。,success,介の名前何がいいですか?って聞いてゆとり世代だったら言っていい?,False,42,32,-10
,020_rcc_13595880_20260714230000_seg_00087,020_rcc_13595880_20260714230000,SPEAKER_00,399.92,400.939993,1.02,success,ゆとり世代なんで。,success,ゆとり世代なんで。,True,9,9,0
,020_rcc_13595880_20260714230000_seg_00088,020_rcc_13595880_20260714230000,SPEAKER_03,403.6,404.4,0.8,success,3年生まれで。,success,3年生まれで。,True,7,7,0
,020_rcc_13595880_20260714230000_seg_00089,020_rcc_13595880_20260714230000,SPEAKER_00,404.72,406.56,1.84,success,みんな同世代。,success,3年生まれであそっかみんな同世代?,False,7,17,10
,020_rcc_13595880_20260714230000_seg_00090,020_rcc_13595880_20260714230000,SPEAKER_00,407.92,408.64,0.72,success,9000円。,success,同世代で。,False,6,5,-1
,020_rcc_13595880_20260714230000_seg_00091,020_rcc_13595880_20260714230000,SPEAKER_01,409.6,410.539999,0.94,success,おいくつなんですか皆さん。,success,今おいくつなんですか皆さん。,False,13,14,1
,020_rcc_13595880_20260714230000_seg_00092,020_rcc_13595880_20260714230000,SPEAKER_00,416.08,416.8,0.72,success,でもなく?,success,味でもなく?,False,5,6,1
,020_rcc_13595880_20260714230000_seg_00093,020_rcc_13595880_20260714230000,SPEAKER_01,417.12,418.32,1.2,success,これ、中学の同級生。,success,これ中学の同級生。,False,10,9,-1
,020_rcc_13595880_20260714230000_seg_00094,020_rcc_13595880_20260714230000,SPEAKER_00,418.4,420.620001,2.22,success,中学の同級生脇田さんと。,success,中学の同級生です。,False,12,9,-3
,020_rcc_13595880_20260714230000_seg_00095,020_rcc_13595880_20260714230000,SPEAKER_01,424.72,425.92,1.2,success,大学が。,success,大学が。,True,4,4,0
,020_rcc_13595880_20260714230000_seg_00096,020_rcc_13595880_20260714230000,SPEAKER_00,428.24,429.28,1.04,success,あっ一緒で。,success,僕は脇田と一緒で。,False,6,9,3
,020_rcc_13595880_20260714230000_seg_00097,020_rcc_13595880_20260714230000,SPEAKER_03,429.68,431.12,1.44,success,軽音楽部で一緒になり。,success,一緒で軽音楽部で一緒になり。,False,11,14,3
,020_rcc_13595880_20260714230000_seg_00098,020_rcc_13595880_20260714230000,SPEAKER_03,431.6,433.12,1.52,success,ちょっと一緒にやろうみたいな。,success,軽音楽部で一緒になり一緒にやらん?みたいな。,False,15,22,7
,020_rcc_13595880_20260714230000_seg_00099,020_rcc_13595880_20260714230000,SPEAKER_03,433.68,434.96,1.28,success,ここはやってたけど。,success,一緒にやらんみたいな、ここはやってたけど。,False,10,21,11
,020_rcc_13595880_20260714230000_seg_00100,020_rcc_13595880_20260714230000,SPEAKER_03,435.36,436.48,1.12,success,僕はやってたんで、ずっと。,success,ここはやってたけど大地とは僕はやってたんで。,False,13,22,9
,020_rcc_13595880_20260714230000_seg_00101,020_rcc_13595880_20260714230000,SPEAKER_03,436.88,438.88,2.0,success,大学ではちょっと一緒にやらん?,success,大地とは僕はやってたんだけど大学ではちょっと一緒にやらん?,False,15,29,14
,020_rcc_13595880_20260714230000_seg_00102,020_rcc_13595880_20260714230000,SPEAKER_03,444.4,445.68,1.28,success,3人でゆうとる世代。,success,ほんで3人でゆとり世代。,False,10,12,2
,020_rcc_13595880_20260714230000_seg_00103,020_rcc_13595880_20260714230000,SPEAKER_01,447.76,452.48,4.72,success,それぞれのちょっとパートとか、ちょっと教えてもらっていいですか、何担当?みたいな。,success,それぞれのちょっとパートとかちょっと教えてもらっていいですか何担当?みたいな。,False,41,39,-2
,020_rcc_13595880_20260714230000_seg_00104,020_rcc_13595880_20260714230000,SPEAKER_03,453.28,456.48,3.2,success,僕は脇田がボーカルを担当してます。,success,僕は脇田がボーカルを担当してます。,True,17,17,0
,020_rcc_13595880_20260714230000_seg_00105,020_rcc_13595880_20260714230000,SPEAKER_01,462.24,467.92,5.68,success,ちょっと収録中にその場にするのやめてもらっていいですか?,success,すみません、ちょっと収録中にその場にするのやめてもらっていいですか。,False,28,34,6
,020_rcc_13595880_20260714230000_seg_00106,020_rcc_13595880_20260714230000,SPEAKER_01,468.48,471.04,2.56,success,今本番中ホンマゆっとりしてた。,success,今本番中ホンマにゆっとりしてた。,False,15,16,1
,020_rcc_13595880_20260714230000_seg_00107,020_rcc_13595880_20260714230000,SPEAKER_00,472.72,477.36,4.64,success,難しいよね、なんか年齢差があればね、お年上順からとかあるけど、どういうこと?,success,でもね、同級生じゃっけん、難しいよね、なんか年齢差があればね、年上順からとかあるけど、同級生。,False,38,47,9
,020_rcc_13595880_20260714230000_seg_00108,020_rcc_13595880_20260714230000,SPEAKER_01,478.24,479.68,1.44,success,だからそういうの決めないんだ。,success,だからそういうの決めないんだよ。,False,15,16,1
,020_rcc_13595880_20260714230000_seg_00109,020_rcc_13595880_20260714230000,SPEAKER_01,482.96,484.32,1.36,success,誰から言うか適当に。,success,でもまあ誰から言うかは適当に。,False,10,15,5
,020_rcc_13595880_20260714230000_seg_00110,020_rcc_13595880_20260714230000,SPEAKER_01,485.28,488.16,2.88,success,じゃあ脇田君がボーカル。,success,俺から言うから適当にやろうよっていうことでしょじゃああの?? 田君がボーカル。,False,12,39,27
,020_rcc_13595880_20260714230000_seg_00111,020_rcc_13595880_20260714230000,SPEAKER_00,492.0,492.620001,0.62,success,分かるはい。,success,ギターボーカルはい。,False,6,10,4
,020_rcc_13595880_20260714230000_seg_00112,020_rcc_13595880_20260714230000,SPEAKER_01,493.92,499.819998,5.9,success,僕がカホンっていう打楽器をカホンカホンってご存じない方もいらっしゃるかもしれませんどんな楽器ですか?,success,僕がカホンっていう打楽器をカホンカホンってご存じない方もいらっしゃるかもしれませんどんな楽器ですか?,True,50,50,0
,020_rcc_13595880_20260714230000_seg_00113,020_rcc_13595880_20260714230000,SPEAKER_01,501.12,502.8,1.68,success,簡単に言うと、木の箱ですね。,success,簡単に言うと木の箱ですね。,False,14,13,-1
,020_rcc_13595880_20260714230000_seg_00114,020_rcc_13595880_20260714230000,SPEAKER_01,503.04,503.6,0.56,success,はい。,success,簡単に言うと木の箱ですね。,False,3,13,10
,020_rcc_13595880_20260714230000_seg_00115,020_rcc_13595880_20260714230000,SPEAKER_01,505.44,508.96,3.52,success,たたく、そうです、例えば音出る。,success,これをたたくそうですちょっと音出る音出るそうです。,False,16,25,9
,020_rcc_13595880_20260714230000_seg_00116,020_rcc_13595880_20260714230000,SPEAKER_00,509.04,509.6,0.56,success,今日もちょっと。,success,音出る。,False,8,4,-4
,020_rcc_13595880_20260714230000_seg_00117,020_rcc_13595880_20260714230000,SPEAKER_01,521.68,523.04,1.36,success,たたく位置でやっぱ落ちる。,success,あれたたく位置でやっぱ落ちる。,False,13,15,2
,020_rcc_13595880_20260714230000_seg_00118,020_rcc_13595880_20260714230000,SPEAKER_01,523.6,524.779974,1.18,success,真ん中が低い。,success,あれ、たたく位置でやっぱ音が変わるんですか?,False,7,22,15
,020_rcc_13595880_20260714230000_seg_00119,020_rcc_13595880_20260714230000,SPEAKER_01,528.32,528.96,0.64,success,ポキティ。,success,こう高い音を使い分けて。,False,5,12,7
,020_rcc_13595880_20260714230000_seg_00120,020_rcc_13595880_20260714230000,SPEAKER_03,528.96,529.92,0.96,success,届いてるって感じ。,success,高い音を使い分けていただいてるって感じ。,False,9,20,11
,020_rcc_13595880_20260714230000_seg_00121,020_rcc_13595880_20260714230000,SPEAKER_01,530.0,532.56,2.56,success,だからバスドラのところを真ん中でやって。,success,使い分けていただいてるって感じですだからバスドラのところを真ん中でやって。,False,20,37,17
,020_rcc_13595880_20260714230000_seg_00122,020_rcc_13595880_20260714230000,SPEAKER_01,532.88,533.899969,1.02,success,スネアとかを上に。,success,トラのところを真ん中でやってスネアとかを植えて。,False,9,24,15
,020_rcc_13595880_20260714230000_seg_00123,020_rcc_13595880_20260714230000,SPEAKER_00,538.64,541.36,2.72,success,ちょっと例えが昭和風だったけどチンチキドンとか。,success,ちょっと例えが昭和っぽくなったけどチンチキドンとか。,False,24,26,2
,020_rcc_13595880_20260714230000_seg_00124,020_rcc_13595880_20260714230000,SPEAKER_01,543.04,543.68,0.64,success,昭和世代。,success,今日はちょっとね松本さん我々昭和世代で。,False,5,20,15
,020_rcc_13595880_20260714230000_seg_00125,020_rcc_13595880_20260714230000,SPEAKER_01,544.0,545.76,1.76,success,世代の子ね、接点を見つけて。,success,松本さん、われわれ昭和世代とゆとり世代の接点を見つけて。,False,14,28,14
,020_rcc_13595880_20260714230000_seg_00126,020_rcc_13595880_20260714230000,SPEAKER_01,546.0,550.64,4.64,success,本番が終わるころにはちょっとね、肩組めるように。,success,世代の接点を見つけて本番が終わる頃にはちょっとねっ肩組めるように。,False,24,33,9
