segment_index,segment_id,target_id,speaker,start_sec,end_sec,duration_sec,parakeet_exact_status,parakeet_exact_text,parakeet_context2_status,parakeet_context2_text,texts_match,exact_chars,context2_chars,char_diff
,018_bss_13550799_20260711220000_seg_00018,018_bss_13550799_20260711220000,SPEAKER_01,56.48,64.64,8.16,success,染めるってって思ったけど染めたほうがいいかもって思ったアートメイクの地の色と自分の眉毛の色が若干違うんだよね。,success,染めていいのは1カ月後からですいやいや染めるってって思ったけど染めた方がいいかもって思ったアートメイクのその地の色と自分の眉毛の色が若干違うんだよね。,False,55,75,20
,018_bss_13550799_20260711220000_seg_00019,018_bss_13550799_20260711220000,SPEAKER_00,64.72,66.16,1.44,success,これはあるあるなんですね。,success,眉毛の色が若干違うんだよねそれはあるあるなんですね。,False,13,26,13
,018_bss_13550799_20260711220000_seg_00020,018_bss_13550799_20260711220000,SPEAKER_01,66.4,67.36,0.96,success,えっそめた?,success,それはあるあるなんですね。,False,6,13,7
,018_bss_13550799_20260711220000_seg_00021,018_bss_13550799_20260711220000,SPEAKER_00,67.76,68.32,0.56,success,いまはさ。,success,ねっやっぱえっ染めた?,False,5,11,6
,018_bss_13550799_20260711220000_seg_00022,018_bss_13550799_20260711220000,SPEAKER_00,68.56,69.12,0.56,success,でないんだけど。,success,今は染めてないんだけど。,False,8,12,4
,018_bss_13550799_20260711220000_seg_00023,018_bss_13550799_20260711220000,SPEAKER_00,69.68,82.24,12.56,success,マスカラで色を入れるか、それかやっぱ脱色して、色を落とすか、脱色か、どっちかにしないと、やっぱそのアートメークの色とはちぐはぐしちゃう。,success,今は染めてないんだけど、眉マスカラで色を入れるか、それかやっぱ脱色して、色を落とすか、脱色か、どっちかにしないと、やっぱそのアートメークの色とはちぐはぐしちゃう。,False,68,81,13
,018_bss_13550799_20260711220000_seg_00024,018_bss_13550799_20260711220000,SPEAKER_00,83.12,86.8,3.68,success,だって真っ黒入れちゃうとさヘアカラーがブラウンだったりするから。,success,ちぐはぐしちゃうよね、だって真っ黒入れちゃうとさ、ヘアカラーがブラウンだったりするから。,False,32,44,12
,018_bss_13550799_20260711220000_seg_00025,018_bss_13550799_20260711220000,SPEAKER_01,87.04,87.76,0.72,success,だよね。,success,カラーがブラウンだったりするからうくんだよね。,False,4,23,19
,018_bss_13550799_20260711220000_seg_00026,018_bss_13550799_20260711220000,SPEAKER_01,88.88,91.84,2.96,success,お姉さんもいいところを攻めてくれた。,success,運だよね、そうなんよ、そう、お姉さんもいいところを攻めてくれた。,False,18,32,14
,018_bss_13550799_20260711220000_seg_00027,018_bss_13550799_20260711220000,SPEAKER_01,92.24,95.36,3.12,success,生きるほうがいいですか、どんなのがいいですか、いや、ちょっと浮くのあんまり。,success,いいところを攻めてくれた、明るすぎるほうがいいですか、どんなのがいいですか、いや、ちょっと浮くのあんまり。,False,38,53,15
,018_bss_13550799_20260711220000_seg_00028,018_bss_13550799_20260711220000,SPEAKER_01,96.56,97.92,1.36,success,ナチュラルな感じで。,success,そういうのはあんまり、あっ、じゃあ、ナチュラルな感じで。,False,10,28,18
,018_bss_13550799_20260711220000_seg_00029,018_bss_13550799_20260711220000,SPEAKER_00,98.8,100.88,2.08,success,いやでもこれは正しい選択だと思う。,success,チュラルな感じでって、いや、でもこれは正しい選択だと思う。,False,17,29,12
,018_bss_13550799_20260711220000_seg_00030,018_bss_13550799_20260711220000,SPEAKER_00,101.6,103.2,1.6,success,メイクでどうにでもなるからあっ!,success,正しい選択だと思う本当にメイクでどうにでもなるからあっ。,False,16,28,12
,018_bss_13550799_20260711220000_seg_00031,018_bss_13550799_20260711220000,SPEAKER_01,104.0,108.0,4.0,success,これはじゃあ眉マスカラをここに塗りつけたらいい感じになるよという。,success,どうにでもなるから、あっ、これはじゃあ、眉マスカラをここに塗りつけたら、いい感じになるよという。,False,33,48,15
,018_bss_13550799_20260711220000_seg_00032,018_bss_13550799_20260711220000,SPEAKER_00,108.4,111.68,3.28,success,だし正直施術後一緒。,success,いたらいい感じになるよというなるだし正直施術後一瞬。,False,10,26,16
,018_bss_13550799_20260711220000_seg_00033,018_bss_13550799_20260711220000,SPEAKER_00,111.92,115.52,3.6,success,1週間はあんまりまゆいじんないでねって言われてたんだけど。,success,チキ施術後12週間はあんまり眉いじんないでねって言われてたんだけど。,False,29,34,5
,018_bss_13550799_20260711220000_seg_00034,018_bss_13550799_20260711220000,SPEAKER_00,116.0,118.32,2.32,success,どうしてもテレビに出るじゃん。,success,見ないでねって言われてたんだけどどうしてもテレビに出るじゃん。,False,15,31,16
,018_bss_13550799_20260711220000_seg_00035,018_bss_13550799_20260711220000,SPEAKER_00,119.12,122.88,3.76,success,そういうときはもう、しかたなく眉マスカラを眉毛たちにばれないように。,success,でもテレビに出るじゃん、もう出る、そういうときはもう、しかたなく眉マスカラを、眉毛たちにばれないように。,False,34,52,18
,018_bss_13550799_20260711220000_seg_00036,018_bss_13550799_20260711220000,SPEAKER_00,123.6,125.2,1.6,success,失礼いたします。,success,眉毛たちにバレないように失礼いたします。,False,8,20,12
,018_bss_13550799_20260711220000_seg_00037,018_bss_13550799_20260711220000,SPEAKER_00,125.84,129.2,3.36,success,サスッサッて塗ってた起きてないあっ起きてないよ起きてない。,success,失礼いたしまーすサスッサッて塗ってた起きてないあっ起きてないよ起きてない。,False,29,37,8
,018_bss_13550799_20260711220000_seg_00038,018_bss_13550799_20260711220000,SPEAKER_00,130.56,132.24,1.68,success,ちょっと掛け布団かけさせていただきます。,success,起きてないですね、ちょっと掛け布団かけさせていただきます。,False,20,29,9
,018_bss_13550799_20260711220000_seg_00039,018_bss_13550799_20260711220000,SPEAKER_01,132.88,133.76,0.88,success,ぐらいな感じ。,success,掛け布団かけさせていただきますぐらいな感じ。,False,7,22,15
,018_bss_13550799_20260711220000_seg_00040,018_bss_13550799_20260711220000,SPEAKER_00,133.76,135.04,1.28,success,旅館の女将ですよ。,success,旅館のおかみですよ。,False,9,10,1
,018_bss_13550799_20260711220000_seg_00041,018_bss_13550799_20260711220000,SPEAKER_00,136.64,137.76,1.12,success,そのぐらいでやってた。,success,ですよみたいな、うん、そのぐらいでやってた。,False,11,22,11
,018_bss_13550799_20260711220000_seg_00042,018_bss_13550799_20260711220000,SPEAKER_01,137.76,138.96,1.2,success,メイク落としは?,success,うんそのぐらいでやってたメイク落としは?,False,8,20,12
,018_bss_13550799_20260711220000_seg_00043,018_bss_13550799_20260711220000,SPEAKER_00,138.96,142.32,3.36,success,そのときもコットンにひたひたにして。,success,そのときもコットンにひたひたにして。,True,18,18,0
,018_bss_13550799_20260711220000_seg_00044,018_bss_13550799_20260711220000,SPEAKER_00,142.8,144.48,1.68,success,失礼いたします。,success,ひたひたにして、失礼いたします。,False,8,16,8
,018_bss_13550799_20260711220000_seg_00045,018_bss_13550799_20260711220000,SPEAKER_00,146.72,147.76,1.04,success,ちょっと落としてた。,success,パタッて感じでそっと落としてた。,False,10,16,6
,018_bss_13550799_20260711220000_seg_00046,018_bss_13550799_20260711220000,SPEAKER_01,147.84,149.52,1.68,success,気づかれないがポイント。,success,実はそっと落としてた気づかれないがポイント!,False,12,22,10
,018_bss_13550799_20260711220000_seg_00047,018_bss_13550799_20260711220000,SPEAKER_00,149.6,150.88,1.28,success,疲れないがポイント。,success,気づかれないがポイントうんきづかれないがポイント。,False,10,25,15
,018_bss_13550799_20260711220000_seg_00048,018_bss_13550799_20260711220000,SPEAKER_01,151.68,156.32,4.64,success,本当、触らないようにって言われたら、私、本当に触らないように生活する人だから。,success,本当、触らないようにって言われたら、私、本当に触らないように生活する人だから。,True,39,39,0
,018_bss_13550799_20260711220000_seg_00049,018_bss_13550799_20260711220000,SPEAKER_01,158.0,160.24,2.24,success,不潔なんじゃないかな、眉毛が。,success,今不潔なんじゃないかな眉毛が。,False,15,15,0
,018_bss_13550799_20260711220000_seg_00050,018_bss_13550799_20260711220000,SPEAKER_01,160.96,168.24,7.28,success,一時期ちょっとかゆくてさこれもしかして洗えてないからかなと思ったけど皮がめくれるってそういえばお姉さん言ってたって思った。,success,眉毛が、いや、一時期、ちょっとかゆくてさ、えっ、これ、もしかして洗えてないからかなと思ったけど、皮がめくれるって、そういえばお姉さん、言ってたって。,False,61,74,13
,018_bss_13550799_20260711220000_seg_00051,018_bss_13550799_20260711220000,SPEAKER_00,168.24,169.12,0.88,success,日焼けみたいに。,success,わがめくれるってそういえばお姉さん言ってたもん。,False,8,24,16
,018_bss_13550799_20260711220000_seg_00052,018_bss_13550799_20260711220000,SPEAKER_01,169.68,172.48,2.8,success,書いちゃ駄目だよって言われたからまだ絶対触らないっていう。,success,日焼けみたいになるからね帰っちゃ駄目だよってやったからまだ絶対触らないっていう。,False,29,40,11
,018_bss_13550799_20260711220000_seg_00053,018_bss_13550799_20260711220000,SPEAKER_00,173.68,175.2,1.52,success,まあ定着はよくなるよね。,success,あまあ定着はよくなるよね。,False,12,13,1
,018_bss_13550799_20260711220000_seg_00054,018_bss_13550799_20260711220000,SPEAKER_00,175.84,176.8,0.96,success,ほうがやどおり。,success,定着はよくなるよね、そのほうが。,False,8,16,8
,018_bss_13550799_20260711220000_seg_00055,018_bss_13550799_20260711220000,SPEAKER_01,176.96,177.92,0.96,success,定着したよ。,success,その方がいやどうりで定着したよ。,False,6,16,10
,018_bss_13550799_20260711220000_seg_00056,018_bss_13550799_20260711220000,SPEAKER_00,178.0,179.04,1.04,success,いやでも楽でしょ。,success,がっ、嫌、どうりで、定着したよ、いや、でも楽でしょ。,False,9,26,17
,018_bss_13550799_20260711220000_seg_00057,018_bss_13550799_20260711220000,SPEAKER_01,179.04,182.56,3.52,success,めっちゃラクもうお風呂上がりの自分にびっくりしない。,success,定着したよいやでもラクでしょめっちゃラクもうお風呂上がりの自分にびっくりしない。,False,26,40,14
,018_bss_13550799_20260711220000_seg_00058,018_bss_13550799_20260711220000,SPEAKER_00,182.56,183.52,0.96,success,そうなんですよ。,success,もう風呂上がりの自分にびっくりしない?そうなんですよ。,False,8,27,19
,018_bss_13550799_20260711220000_seg_00059,018_bss_13550799_20260711220000,SPEAKER_01,184.16,186.56,2.4,success,お顔がちゃんとしてるじゃないの!っていう。ねぇ。,success,そうなんですよ、あら、お顔がちゃんとしてるじゃないのっていう。,False,24,31,7
,018_bss_13550799_20260711220000_seg_00060,018_bss_13550799_20260711220000,SPEAKER_00,187.12,188.16,1.04,success,これでリップもして。,success,これでリップもしっとり。,False,10,12,2
,018_bss_13550799_20260711220000_seg_00061,018_bss_13550799_20260711220000,SPEAKER_01,189.36,193.76,4.4,success,リップはもうでも分かった眉毛したらちょっとリップいきたくなった。,success,これでリップもしてごらんなさいこれもねリップはもうでも分かった眉毛したらちょっとリップいきたくなった。,False,32,51,19
,018_bss_13550799_20260711220000_seg_00062,018_bss_13550799_20260711220000,SPEAKER_00,194.72,196.08,1.36,success,物足りんでしょ?,success,一歩行きたくなったでしょ?,False,8,13,5
,018_bss_13550799_20260711220000_seg_00063,018_bss_13550799_20260711220000,SPEAKER_00,196.72,199.6,2.88,success,ここにリップがあったら完璧なのにって思わない?,success,物足りんねぇここにリップがあったら完璧なのにって思わない?,False,23,29,6
,018_bss_13550799_20260711220000_seg_00064,018_bss_13550799_20260711220000,SPEAKER_01,199.92,206.08,6.16,success,何かさアイラインも今あるじゃんある私行ってるとこその3点セットが多分売りでやってんのよ。,success,なんかさ、アイラインも今あるじゃん、ある、私っていうとこ3点セットがたぶん売りでやってんのよ。,False,44,47,3
,018_bss_13550799_20260711220000_seg_00065,018_bss_13550799_20260711220000,SPEAKER_00,206.8,209.44,2.64,success,アイラインかアイラインしたらもう完璧。,success,売りでやってんのよ、アイラインかって、アイラインしたらもう完璧。,False,19,32,13
,018_bss_13550799_20260711220000_seg_00066,018_bss_13550799_20260711220000,SPEAKER_01,210.32,211.6,1.28,success,おっけっこうするよ。,success,ピンにしたらもう完璧フルメイクじゃんそう結構するよ。,False,10,26,16
,018_bss_13550799_20260711220000_seg_00067,018_bss_13550799_20260711220000,SPEAKER_00,211.84,212.72,0.88,success,あっ値段がね。,success,そう結構するよってあっ値段がね。,False,7,16,9
,018_bss_13550799_20260711220000_seg_00068,018_bss_13550799_20260711220000,SPEAKER_01,212.8,213.84,1.04,success,モニター料金じゃなかった。,success,1個するよって、あっ、値段がね、モニター料金じゃなかった。,False,13,29,16
,018_bss_13550799_20260711220000_seg_00069,018_bss_13550799_20260711220000,SPEAKER_00,213.84,215.28,1.44,success,私なあ何か値段に。,success,値段がね、モニター料金じゃなかったしな。,False,9,20,11
,018_bss_13550799_20260711220000_seg_00070,018_bss_13550799_20260711220000,SPEAKER_00,216.0,217.6,1.6,success,不服申し立てしたいらしいじゃない?,success,なあ、なんか値段に不服申し立てしたいらしいじゃない。,False,17,26,9
,018_bss_13550799_20260711220000_seg_00071,018_bss_13550799_20260711220000,SPEAKER_01,217.68,223.6,5.92,success,そうなんだよね、あれ、どうやったらモニター料金で受けられたか、いまだによく分からない。,success,不服申し立てしたいらしいじゃないそうなんだよね、あれ、どうやったらモニター料金で受けられたか、いまだによく分からない。,False,43,59,16
,018_bss_13550799_20260711220000_seg_00072,018_bss_13550799_20260711220000,SPEAKER_00,223.6,224.16,0.56,success,だまされた。,success,よく分からないだまされた。,False,6,13,7
,018_bss_13550799_20260711220000_seg_00073,018_bss_13550799_20260711220000,SPEAKER_01,224.16,228.8,4.64,success,だまされた初回モニターって書いてあったからそれでやったつもりなのに。,success,よく分からないだまされただまされた初回モニターって書いてあったからそれでやったつもりなのに。,False,34,46,12
,018_bss_13550799_20260711220000_seg_00074,018_bss_13550799_20260711220000,SPEAKER_00,229.04,231.52,2.48,success,だったのモニター料金は。,success,俺それでやったつもりなのにいくらだったの?,False,12,21,9
,018_bss_13550799_20260711220000_seg_00075,018_bss_13550799_20260711220000,SPEAKER_00,232.0,234.24,2.24,success,2回で8万はね結構安い。,success,2回で8万はね結構安い。,True,12,12,0
,018_bss_13550799_20260711220000_seg_00076,018_bss_13550799_20260711220000,SPEAKER_01,235.12,236.96,1.84,success,日本でウケるのにはすごい安い話。,success,8万はね、結構安いと思うよ、日本で受けるのにはすごい安いはず。,False,16,31,15
,018_bss_13550799_20260711220000_seg_00077,018_bss_13550799_20260711220000,SPEAKER_01,237.2,238.8,1.6,success,お肉お会計です。,success,日本で受けるのにはすごい安いはずなのにお会計です。,False,8,25,17
,018_bss_13550799_20260711220000_seg_00078,018_bss_13550799_20260711220000,SPEAKER_01,239.12,243.52,4.4,success,1個0が違ったんで1515?,success,なのにお会計です、1個0が違って、15、15、15?,False,14,26,12
,018_bss_13550799_20260711220000_seg_00079,018_bss_13550799_20260711220000,SPEAKER_00,243.52,244.56,1.04,success,やられてるね、それ。,success,15、15?やられてるね、それ。,False,10,16,6
,018_bss_13550799_20260711220000_seg_00080,018_bss_13550799_20260711220000,SPEAKER_01,244.8,247.04,2.24,success,何を間違ってるんだあれ?,success,そこ何を間違ってるんだろうあれ?,False,12,16,4
,018_bss_13550799_20260711220000_seg_00081,018_bss_13550799_20260711220000,SPEAKER_00,247.52,248.56,1.04,success,ハチとかじゃ。,success,何を間違ってるんだ、あれ、これって、ハチとかじゃない?,False,7,27,20
,018_bss_13550799_20260711220000_seg_00082,018_bss_13550799_20260711220000,SPEAKER_01,249.76,254.64,4.88,success,料金ですね、モニターじゃないですよって、えー、そうだったんですかって。,success,8とかじゃなかった、あっ、それ、モニター料金ですねって、モニターじゃないですよって、えっ、えー、そうだったんですかって。,False,35,60,25
,018_bss_13550799_20260711220000_seg_00083,018_bss_13550799_20260711220000,SPEAKER_00,254.8,256.32,1.52,success,どうやったらじゃあモニターになるの?,success,えそうだったんですかってどうやったらじゃあモニターになるの?,False,18,30,12
,018_bss_13550799_20260711220000_seg_00084,018_bss_13550799_20260711220000,SPEAKER_01,256.72,279.68,22.96,success,そのあとやっぱね、見たんよ、申し込み画面とか、申し込みの欄にはやっぱモニターっていうことばはない、初回、アトメーク、眉毛、リップみたいなの書いてあって、ちっちゃい字で、モニターのときは、なんかね、スクショか何かを受け付けのときに見せてくださいって書いてあって、それだけでいいの、私が読み取るにそういうことなんよ、でも、だったら受け付けのときにちょっと言ってよと思って。,success,どうやったらじゃあ、モニターになれるの?で、そのあとやっぱね、見たんよ、申し込み画面とか、申し込みの欄にはやっぱモニターっていうことばはない、初回、アトメーク、眉毛、リップみたいなの書いてあって、ちっちゃい字で、モニターのときは、なんかね、スクショか何かを受け付けのときに見せてくださいって書いてあって、それだけでいいの、私が読み取るにそういうことなのよ、でも、だったら受け付けのときにちょっと言ってよと思って。,False,184,206,22
,018_bss_13550799_20260711220000_seg_00085,018_bss_13550799_20260711220000,SPEAKER_00,280.0,281.36,1.36,success,ギターになさいますかどうぞ。,success,ちょっと言ってよと思ってモニターになさいますかどうされるか。,False,14,30,16
,018_bss_13550799_20260711220000_seg_00086,018_bss_13550799_20260711220000,SPEAKER_00,281.92,282.64,0.72,success,ひと言言うと。,success,モニターになさいますかどうされますかってひと言言うの。,False,7,27,20
,018_bss_13550799_20260711220000_seg_00087,018_bss_13550799_20260711220000,SPEAKER_01,283.84,285.04,1.2,success,ねえ。,success,ってひと言言ってくれたらいいのに。,False,3,17,14
,018_bss_13550799_20260711220000_seg_00088,018_bss_13550799_20260711220000,SPEAKER_01,285.52,288.72,3.2,success,ほぼ半額違う。,success,なのにそれだけで7万違うってこと?,False,7,17,10
,018_bss_13550799_20260711220000_seg_00089,018_bss_13550799_20260711220000,SPEAKER_01,288.96,290.24,1.28,success,それはさ。,success,ほぼ半額違う。,False,5,7,2
,018_bss_13550799_20260711220000_seg_00090,018_bss_13550799_20260711220000,SPEAKER_01,291.04,304.64,13.6,success,こうねガッチガチの関西人だったら全然言えるんだけど結構関西薄めの関西人だからもうしかも眉毛のさ麻酔受けてる状態だからさもうここであっじゃあ私結構です帰りますわって言えなくて。,success,それはさ、ちょっとなんかねぇ、がっちがちの関西人だったら、全然言えるんだけど、結構、関西薄めの関西人だから、うーん、ねぇ、もう、しかも眉毛のさ、麻酔受けてる状態だからさ、もうここで、あっ、じゃあ、私、結構です、帰りますわって言えなくて。,False,87,118,31
,018_bss_13550799_20260711220000_seg_00091,018_bss_13550799_20260711220000,SPEAKER_01,304.88,314.56,9.68,success,あっ、なるほど、モニターじゃなかった、あっ、そうか、私が申し込むとき、ああ、そうなんですね、はい、こちらです。ああ、強い。ああ、分かりました、じゃあ、分割で。,success,そうです、帰りますわって言えなくて、あっ、なるほど、モニターじゃなかった、あっ、そうか、私が申し込むとき、ああ、そうなんですね、はい、こちらです、ああ、強い。ああ、分かりました、じゃあ、分割で。,False,79,97,18
,018_bss_13550799_20260711220000_seg_00092,018_bss_13550799_20260711220000,SPEAKER_01,314.8,315.84,1.04,success,いかつのみでうん。,success,下じゃえっと分割イカつまみで運営。,False,9,17,8
,018_bss_13550799_20260711220000_seg_00093,018_bss_13550799_20260711220000,SPEAKER_01,316.64,323.84,7.2,success,そうなんですね、分割もさせてもらえないの、分割カードって、まあ、会社さんっていうよりいけると思う、お客様のほうでやっていただく形、あっ。,success,そうなんですね、分割もさせてもらえないの分割カードって、まあ、会社さんっていうよりいけると思う、お客様のほうでやっていただく形、あっ。,False,68,67,-1
,018_bss_13550799_20260711220000_seg_00094,018_bss_13550799_20260711220000,SPEAKER_01,325.28,332.0,6.72,success,方法があるのか、私が世間知らずなだけかもしれない、うーんって、いろいろこう、自分の中で5秒ぐらいでぐんと納得させて。,success,形、あっ、どうやって?ああ、そういう方法があるのか、私が世間知らずなだけかもしれない、うんうんって、いろいろこう、自分の中で5秒ぐらいでぐんと納得させて。,False,58,77,19
,018_bss_13550799_20260711220000_seg_00095,018_bss_13550799_20260711220000,SPEAKER_01,334.56,337.44,2.88,success,ちらおっと震える手でカードを差し出し。,success,分かりました、じゃあ、こちらをと、震える手でカードを差し出し。,False,19,31,12
,018_bss_13550799_20260711220000_seg_00096,018_bss_13550799_20260711220000,SPEAKER_00,337.44,339.28,1.84,success,いやこれはなかなかだね。,success,震える手でカードを差し出しいやこれはなかなかだね。,False,12,25,13
,018_bss_13550799_20260711220000_seg_00097,018_bss_13550799_20260711220000,SPEAKER_00,339.84,340.88,1.04,success,陽キャは結構ね。,success,これはなかなかだね、そう、美容系は結構ね。,False,8,21,13
,018_bss_13550799_20260711220000_seg_00098,018_bss_13550799_20260711220000,SPEAKER_01,340.88,344.72,3.84,success,前もちょっと痛い目見てるけどまあまあでも今回ちゃんと施術は上手にして。,success,そう、医療系は結構ね、前もちょっと痛い目見てるけど、まあまあ、でも今回、ちゃんと施術は上手にしてる。,False,35,50,15
,018_bss_13550799_20260711220000_seg_00099,018_bss_13550799_20260711220000,SPEAKER_01,346.24,347.36,1.12,success,すっごくね。,success,上手にしてくれてるからすっごくね。,False,6,17,11
,018_bss_13550799_20260711220000_seg_00100,018_bss_13550799_20260711220000,SPEAKER_01,348.24,348.96,0.72,success,ありがとうそこ。,success,すっごくね。,False,8,6,-2
,018_bss_13550799_20260711220000_seg_00101,018_bss_13550799_20260711220000,SPEAKER_01,352.72,353.6,0.88,success,これでちょっとのり。,success,のりぺーみたいにならんかったからこれでちょっとのりペ。,False,10,27,17
,018_bss_13550799_20260711220000_seg_00102,018_bss_13550799_20260711220000,SPEAKER_01,353.84,360.48,6.64,success,だったら私の中の眠っていた関西人たちを結集させて文句を言おうと思ったけど上手やなと。,success,ならんかったからこれでちょっとのりっぺんになったら私の中の眠っていた関西人たちを結集させて文句を言おうと思ったけど上手やなと。,False,42,63,21
,018_bss_13550799_20260711220000_seg_00103,018_bss_13550799_20260711220000,SPEAKER_00,360.48,361.52,1.04,success,何とも言えないな。,success,思ったけど、上手やなと、なんとも言えないな。,False,9,22,13
,018_bss_13550799_20260711220000_seg_00104,018_bss_13550799_20260711220000,SPEAKER_01,361.68,363.28,1.6,success,だけはもうちゃんとしてるなと思って。,success,そやなと、なんとも言えないな、アフターケアもちゃんとしてるなと思って。,False,18,35,17
,018_bss_13550799_20260711220000_seg_00105,018_bss_13550799_20260711220000,SPEAKER_00,363.6,366.16,2.56,success,アフターケア台かなそう心のアフリカ。,success,アフターケアもちゃんとしてるなと思ってアフターケア台かなそう心のアフタヌーンティー。,False,18,42,24
,018_bss_13550799_20260711220000_seg_00106,018_bss_13550799_20260711220000,SPEAKER_01,367.2,369.92,2.72,success,受けるよって、すごい優しいことばかけてくれた。,success,心のアフター開け初めて受けるよってすごい優しい言葉かけてくれた。,False,23,32,9
,018_bss_13550799_20260711220000_seg_00107,018_bss_13550799_20260711220000,SPEAKER_01,370.4,373.36,2.96,success,ですか?って、大事、うん、それ、優しすぎて寝ちゃった。,success,優しいことばかけてくれた、痛くないですか?だいじ、うん、それ、優しすぎて寝ちゃった。,False,27,42,15
,018_bss_13550799_20260711220000_seg_00108,018_bss_13550799_20260711220000,SPEAKER_00,374.0,380.8,6.8,success,寝ちゃうぐらい優しい施術っていうのはね、ポイント高いねそうなのよ、腕は確かだから、じゃあ、なんとも言えないか。,success,優しすぎて寝ちゃったあ寝ちゃうぐらい優しい施術っていうのはね、ポイント高いねそうなのよ、腕は確かだから、じゃあ、なんとも言えないか。,False,55,66,11
,018_bss_13550799_20260711220000_seg_00109,018_bss_13550799_20260711220000,SPEAKER_01,381.6,382.32,0.72,success,い投資。,success,じゃあ何とも言えないかうんいい投資。,False,4,18,14
,018_bss_13550799_20260711220000_seg_00110,018_bss_13550799_20260711220000,SPEAKER_00,383.04,384.48,1.44,success,よしじゃあリップはつい。,success,じゃあリップは追加。,False,12,10,-2
,018_bss_13550799_20260711220000_seg_00111,018_bss_13550799_20260711220000,SPEAKER_00,385.92,387.12,1.2,success,それをモニター。,success,いやそれをモニター。,False,8,10,2
