segment_index,segment_id,target_id,speaker,start_sec,end_sec,duration_sec,parakeet_exact_status,parakeet_exact_text,parakeet_context2_status,parakeet_context2_text,texts_match,exact_chars,context2_chars,char_diff
,031_mbc_13598281_20260712100000_seg_00025,031_mbc_13598281_20260712100000,SPEAKER_00,147.84,158.56,10.72,success,通常、私どもはカエルのことをびっとかびっ居とか、どんことか、どんこびと言ってますけれども、所によっては、安比とか、アッピ。,success,通常私どもはカエルのことをびっとかびっ居とかどんことかどんこびと言ってますけれどもところによっては安比とかアッピ。,False,61,57,-4
,031_mbc_13598281_20260712100000_seg_00026,031_mbc_13598281_20260712100000,SPEAKER_00,158.8,160.56,1.76,success,という言い方があるわけですよね。,success,では、安比とか、安比という言い方があるわけですよね。,False,16,26,10
,031_mbc_13598281_20260712100000_seg_00027,031_mbc_13598281_20260712100000,SPEAKER_00,161.36,163.2,1.84,success,だからこの句の場合にはあっ。,success,だからこの句の場合にはあっぱれ。,False,14,16,2
,031_mbc_13598281_20260712100000_seg_00028,031_mbc_13598281_20260712100000,SPEAKER_01,179.44,180.16,0.72,success,ですね。,success,降りますぞ。,False,4,6,2
,031_mbc_13598281_20260712100000_seg_00029,031_mbc_13598281_20260712100000,SPEAKER_01,180.64,182.96,2.32,success,どのうつけるんですね。,success,カエルにも土のうをつけるんですね。,False,11,17,6
,031_mbc_13598281_20260712100000_seg_00030,031_mbc_13598281_20260712100000,SPEAKER_01,183.6,184.48,0.88,success,ええあの西郷堂。,success,いけるんですね西郷どん。,False,8,12,4
,031_mbc_13598281_20260712100000_seg_00031,031_mbc_13598281_20260712100000,SPEAKER_01,187.12,188.08,0.96,success,この相性っちゅう。,success,何とか丼助けたらこの相性っちゅうか。,False,9,18,9
,031_mbc_13598281_20260712100000_seg_00032,031_mbc_13598281_20260712100000,SPEAKER_01,188.4,189.84,1.44,success,親しみを込めてのあれ。,success,やっぱりこの愛称っちゅうか親しみを込めてのね。,False,11,23,12
,031_mbc_13598281_20260712100000_seg_00033,031_mbc_13598281_20260712100000,SPEAKER_01,190.8,196.32,5.52,success,雨降いにうぜらしかちよあっぺ丼。,success,だしのお米っていうのは、あれ、なんでしょうねはい、では書をいただきます、雨冬にうぜらしかちよあっぺ丼。,False,16,51,35
,031_mbc_13598281_20260712100000_seg_00034,031_mbc_13598281_20260712100000,SPEAKER_02,196.64,199.44,2.8,success,でんわんえてんこえもききへ。,success,チカチヨあっぺ丼でんわんえてん声も聞きへ。,False,14,21,7
,031_mbc_13598281_20260712100000_seg_00035,031_mbc_13598281_20260712100000,SPEAKER_01,199.92,203.36,3.44,success,もう電話の声も聞こえなくなるぐらい。,success,おー、電話の声も聞こえづらくなるぐらい。,False,18,20,2
,031_mbc_13598281_20260712100000_seg_00036,031_mbc_13598281_20260712100000,SPEAKER_01,203.84,204.4,0.56,success,コケコケ。,success,聞こえなくなるぐらい、ゲコゲコゲコゲ。,False,5,19,14
,031_mbc_13598281_20260712100000_seg_00037,031_mbc_13598281_20260712100000,SPEAKER_02,205.28,206.0,0.72,success,ってですよね。,success,そういう光景ですよね。,False,7,11,4
,031_mbc_13598281_20260712100000_seg_00038,031_mbc_13598281_20260712100000,SPEAKER_01,207.52,209.419989,1.9,success,カエルも少なくなったけどね。ですね。,success,最近カエルも少なくなったけどね。ですね。,False,18,20,2
,031_mbc_13598281_20260712100000_seg_00039,031_mbc_13598281_20260712100000,SPEAKER_02,211.04,211.68,0.64,success,どうかな?,success,おなかのどかな?,False,5,8,3
,031_mbc_13598281_20260712100000_seg_00040,031_mbc_13598281_20260712100000,SPEAKER_00,212.88,213.92,1.04,success,田んぼ。,success,のどかな感じが渋沢やな。ですね、関門。,False,4,19,15
,031_mbc_13598281_20260712100000_seg_00041,031_mbc_13598281_20260712100000,SPEAKER_00,214.16,214.96,0.8,success,返事中。,success,ですね田んぼとかあの辺でちゅう。,False,4,16,12
,031_mbc_13598281_20260712100000_seg_00042,031_mbc_13598281_20260712100000,SPEAKER_01,216.64,222.0,5.36,success,では2句目まいりましょう鹿児島市城山不和三毛猫さんの句です。,success,では2句目まいりましょう鹿児島市城山不和三毛猫さんの句です。,True,30,30,0
,031_mbc_13598281_20260712100000_seg_00043,031_mbc_13598281_20260712100000,SPEAKER_01,222.56,237.36,14.8,success,グラウンドで、ダイヤモンドでばが笑い、グラウンドですから、グラウンドゴルフでしょうね、で、ダイヤモンドが出て、場が笑ったよと、グラウンドで、ダイヤモンドでばが笑い。,success,グラウンドで、ダイヤモンドでばが笑い、グラウンドですから、グラウンドゴルフでしょうね、で、ダイヤモンドが出て、場が笑ったよと、グラウンドで、ダイヤモンドでばが笑い。,True,82,82,0
,031_mbc_13598281_20260712100000_seg_00044,031_mbc_13598281_20260712100000,SPEAKER_02,237.44,249.6,12.16,success,中七からこの下五の表現に少し引っ掛かりました、それでですね、私はこの句は、グランドゴルフの大会でダイヤモンドが出たと。,success,中七からこの下五の表現に少し引っ掛かりました、それでですね、私はこの句は、グランドゴルフの大会でダイヤモンドが出たと。,True,59,59,0
,031_mbc_13598281_20260712100000_seg_00045,031_mbc_13598281_20260712100000,SPEAKER_02,249.92,270.0,20.08,success,完成したと、その瞬間に一緒にラウンドした仲間の歓声と拍手が湧き上がった、そういう光景を詠まれた句と、そういうふうに味わいましたので、グランドンダイヤモンド、ワゼ完成と、こういうふうに読み直してみましたが、どうでしょうかね。,success,ダイヤモンドが出たと、達成したと、その瞬間に一緒にラウンドした仲間の歓声と拍手が湧き上がった、そういう光景を詠まれた句と、そういうふうに味わいましたので、グランドンダイヤモンドイワゼ完成と、こういうふうに読み直してみましたが、どうでしょうかね。,False,111,122,11
,031_mbc_13598281_20260712100000_seg_00046,031_mbc_13598281_20260712100000,SPEAKER_01,271.2,274.56,3.36,success,このちなみにダイヤモンドっていうのはグラウンドゴルフってどんな?,success,ちなみにダイヤモンドっていうのはグラウンドゴルフってどんな?,False,32,30,-2
,031_mbc_13598281_20260712100000_seg_00047,031_mbc_13598281_20260712100000,SPEAKER_02,275.6,278.08,2.48,success,1から8までのホールがあって。,success,そうですね、1から8までのホールドがあって。,False,15,22,7
,031_mbc_13598281_20260712100000_seg_00048,031_mbc_13598281_20260712100000,SPEAKER_02,278.4,284.24,5.84,success,そのうちの3ホールをホールインワンをしたら、ダイヤモンド賞というふうに。,success,8までのホールがあって、そのうちの3ホールをホールインワンをしたら、ダイヤモンド賞というふうに。,False,36,48,12
,031_mbc_13598281_20260712100000_seg_00049,031_mbc_13598281_20260712100000,SPEAKER_01,285.44,286.24,0.8,success,そういうこと。,success,そういうことなんですね。,False,7,12,5
,031_mbc_13598281_20260712100000_seg_00050,031_mbc_13598281_20260712100000,SPEAKER_02,286.56,288.96,2.4,success,1階、2階はですね。,success,まあ1階2階はですね。,False,10,11,1
,031_mbc_13598281_20260712100000_seg_00051,031_mbc_13598281_20260712100000,SPEAKER_02,289.2,293.12,3.92,success,皆さんされますが、やっぱり3回ちゅうのがですね。,success,1回、2回はですね、皆さんされますが、やっぱり3回っちゅうのがですね。,False,24,35,11
,031_mbc_13598281_20260712100000_seg_00052,031_mbc_13598281_20260712100000,SPEAKER_01,296.72,302.16,5.44,success,では、添削でしょう、いただきます、グランドンダイヤモンドイワゼ完成。,success,では添削でしょういただきますグランドンダイヤモンドイワゼ完成。,False,34,31,-3
,031_mbc_13598281_20260712100000_seg_00053,031_mbc_13598281_20260712100000,SPEAKER_02,302.24,305.84,3.6,success,フレッシュテンのさじ半夜を踊った。,success,うれしゅてのさじ半夜を踊った。,False,17,15,-2
,031_mbc_13598281_20260712100000_seg_00054,031_mbc_13598281_20260712100000,SPEAKER_02,308.16,309.44,1.28,success,ほら、小躍りしてですよ。,success,もうほら小躍りしてですよ。,False,12,13,1
,031_mbc_13598281_20260712100000_seg_00055,031_mbc_13598281_20260712100000,SPEAKER_02,309.68,315.44,5.76,success,惜しめなくはんよう踊り合った光景をショーにしてみました。,success,もうほら小踊りしてですよ惜しめなくはんよく踊り合った光景をショーにしてみました。,False,28,40,12
,031_mbc_13598281_20260712100000_seg_00056,031_mbc_13598281_20260712100000,SPEAKER_01,316.0,316.72,0.72,success,伝わってきます。,success,空気が伝わってきます。,False,8,11,3
,031_mbc_13598281_20260712100000_seg_00057,031_mbc_13598281_20260712100000,SPEAKER_01,317.04,332.16,15.12,success,鹿児島市清涼食わず芋さんの句でむいこよかむぜよめまってむめんこ息子よりはかわいい嫁さんがまるで娘のようだと。,success,では3句目です鹿児島市清涼食わず芋さんの句でむいこよかむぜよめまってむめんこ息子よりはかわいい嫁さんがまるで娘のようだと。,False,54,61,7
,031_mbc_13598281_20260712100000_seg_00058,031_mbc_13598281_20260712100000,SPEAKER_01,332.88,337.36,4.48,success,むいこよかむぜよめまってむめんこ。,success,娘のようだと、むいこよか、むぜよめまって、むめんこ。,False,17,26,9
,031_mbc_13598281_20260712100000_seg_00059,031_mbc_13598281_20260712100000,SPEAKER_02,337.44,358.16,20.72,success,私も今浜田さんがおっしゃったようなふうにこの句は味わいましたそれでですね少し下五の綿子という心当たりのところが気になりましたので原句に使ってある語句を使ってですね少し読み直してみました。,success,私も今浜田さんがおっしゃったようなふうにこの句は味わいましたそれでですね少し下五のめんこという心当たりのところが気になりましたので原句に使ってある語句を使ってですね少し読み直してみました。,False,93,94,1
,031_mbc_13598281_20260712100000_seg_00060,031_mbc_13598281_20260712100000,SPEAKER_02,358.48,361.76,3.28,success,わがおごんよな嫁がむぜと。,success,六子よかわがおごんよな嫁がむぜと。,False,13,17,4
,031_mbc_13598281_20260712100000_seg_00061,031_mbc_13598281_20260712100000,SPEAKER_02,362.32,363.2,0.88,success,どうでしょうかね。,success,嫁がモゼと、どうでしょうかね。,False,9,15,6
,031_mbc_13598281_20260712100000_seg_00062,031_mbc_13598281_20260712100000,SPEAKER_01,364.48,365.6,1.12,success,順番がちょっと変わるだけ。,success,順番がちょっと変わるだけ。,True,13,13,0
,031_mbc_13598281_20260712100000_seg_00063,031_mbc_13598281_20260712100000,SPEAKER_02,366.48,367.340002,0.86,success,うん。,success,順番がちょっと変わるだけなんですけどね。,False,3,20,17
,031_mbc_13598281_20260712100000_seg_00064,031_mbc_13598281_20260712100000,SPEAKER_01,369.92,373.36,3.44,success,子もかわいいけど、嫁さんはもっとかわいいよっちゅうことなんです。,success,まあ息子もかわいいけど嫁さんはもっとかわいいよっちゅうことなんです。,False,32,34,2
,031_mbc_13598281_20260712100000_seg_00065,031_mbc_13598281_20260712100000,SPEAKER_01,375.04,380.8,5.76,success,むひこよか我がおごんよな嫁がむぜ。,success,では添削で賞頂きますむひこよか我がおごんよな嫁がむぜ。,False,17,27,10
,031_mbc_13598281_20260712100000_seg_00066,031_mbc_13598281_20260712100000,SPEAKER_02,380.96,384.08,3.12,success,優しいかたいでほんに気が利い。,success,優しい硬いでほんに気が気。,False,15,13,-2
,031_mbc_13598281_20260712100000_seg_00067,031_mbc_13598281_20260712100000,SPEAKER_01,385.12,385.76,0.64,success,フフフフ。,success,あら幸せ。,False,5,5,0
,031_mbc_13598281_20260712100000_seg_00068,031_mbc_13598281_20260712100000,SPEAKER_02,386.96,392.56,5.6,success,話し方にも、ちっとばっかり、色気どんそやっせ、優しい方やったんさかいな。,success,話し方にもちっとばっかり色気どんそやっせ優しい方やったんそうかいな。,False,36,34,-2
,031_mbc_13598281_20260712100000_seg_00069,031_mbc_13598281_20260712100000,SPEAKER_01,393.36,398.08,4.72,success,本人はそんな嫌わなくてお父さんが勝手にそげん思うばっかりかもですけど。,success,本人はそんな気はなくてお父さんが勝手にそげん思うばっかりかもですけど。,False,35,35,0
,031_mbc_13598281_20260712100000_seg_00070,031_mbc_13598281_20260712100000,SPEAKER_00,398.64,400.24,1.6,success,2人とも男の子ですから。,success,うちも2人とも男の子ですから。,False,12,15,3
,031_mbc_13598281_20260712100000_seg_00071,031_mbc_13598281_20260712100000,SPEAKER_00,400.56,401.92,1.36,success,うち、次男も結婚して。,success,2人とも男の子ですから、うち、次男坊は結婚して。,False,11,24,13
,031_mbc_13598281_20260712100000_seg_00072,031_mbc_13598281_20260712100000,SPEAKER_00,402.32,403.12,0.8,success,目下げますよね。,success,うち、次男坊は結婚して、嫁さんがいますよね。,False,8,22,14
,031_mbc_13598281_20260712100000_seg_00073,031_mbc_13598281_20260712100000,SPEAKER_00,403.36,405.68,2.32,success,もう娘が出来たち思って。,success,結婚して、嫁さんがいますよね、もう娘ができたちゅう思って。,False,12,29,17
,031_mbc_13598281_20260712100000_seg_00074,031_mbc_13598281_20260712100000,SPEAKER_01,411.28,421.68,10.4,success,霧島市隼人町中村飛馬さんの句で被着しズボンが裂け青きゅな試着室でズボンをはいたら。,success,では4句目です霧島市隼人町中村飛馬さんの句で久茶師ズボンが裂け青きゅな試着室でズボンをはいたら。,False,41,48,7
,031_mbc_13598281_20260712100000_seg_00075,031_mbc_13598281_20260712100000,SPEAKER_01,422.08,428.08,6.0,success,米買ったんでしょうね、避けてしまった、青きゅな、青き湯なっちいますよね。,success,靴でズボンをはいたら、米買ったんでしょうね、裂けてしまった、青きゅな、青き湯なっちいますよね。,False,36,47,11
,031_mbc_13598281_20260712100000_seg_00076,031_mbc_13598281_20260712100000,SPEAKER_01,428.64,430.08,1.44,success,一体黄色くなったっちゅうことで。,success,青きうなっちいいますよね、青くなったり、黄色くなったりっちゅうことで。,False,16,35,19
,031_mbc_13598281_20260712100000_seg_00077,031_mbc_13598281_20260712100000,SPEAKER_01,430.48,432.0,1.52,success,青ざめたっちゅうような。,success,なったり、黄色くなったりっちゅうことですから、まあ、青ざめたっちゅうような。,False,12,38,26
,031_mbc_13598281_20260712100000_seg_00078,031_mbc_13598281_20260712100000,SPEAKER_01,432.4,433.28,0.88,success,立ち行うのかな?,success,青ざめたちゅうような、慌てたちゅうようなこと。,False,8,23,15
,031_mbc_13598281_20260712100000_seg_00079,031_mbc_13598281_20260712100000,SPEAKER_01,434.16,437.2,3.04,success,ピチャッシ、ズボンが裂け、青きゅな。,success,慌てたちゅうようなことなんでしょう、ひちゃっし、ズボンが裂け、青きゅな。,False,18,36,18
,031_mbc_13598281_20260712100000_seg_00080,031_mbc_13598281_20260712100000,SPEAKER_02,437.52,440.4,2.88,success,いっけ品に店から逃げ。,success,一化品に店から逃げ。,False,11,10,-1
,031_mbc_13598281_20260712100000_seg_00081,031_mbc_13598281_20260712100000,SPEAKER_00,442.4,443.68,1.28,success,だま握ってるんですね。,success,黙握ってですね。,False,11,8,-3
,031_mbc_13598281_20260712100000_seg_00082,031_mbc_13598281_20260712100000,SPEAKER_02,444.16,450.16,6.0,success,ほら、ズボンをはいてですよ、でかばっかい余裕が、どっか行って、シャボン見たら、びりって裂けたんでしょ。,success,黙ってですね、それでほら、ズボンをはいてですよ、でこぼこ余裕がどっか行って、シャボン見たら、びりって裂けたんでしょ。,False,51,58,7
,031_mbc_13598281_20260712100000_seg_00083,031_mbc_13598281_20260712100000,SPEAKER_02,450.64,454.48,3.84,success,ほいでほらもう日向さんがバタブろうた様がもう。,success,見たらびりって裂けたんでしょうね、ほいでほら、もう、日向さんがバタブろうた様がもう。,False,23,42,19
,031_mbc_13598281_20260712100000_seg_00084,031_mbc_13598281_20260712100000,SPEAKER_02,454.96,455.52,0.56,success,そうかし。,success,バタブロータ様がむかつくの私はおかしくて。,False,5,21,16
,031_mbc_13598281_20260712100000_seg_00085,031_mbc_13598281_20260712100000,SPEAKER_00,457.12,458.16,1.04,success,どうしたね、本当。,success,おかしくて、想像したね、本当。,False,9,15,6
,031_mbc_13598281_20260712100000_seg_00086,031_mbc_13598281_20260712100000,SPEAKER_01,458.16,460.24,2.08,success,さしかぶ駅言いました。,success,想像したね、本当。,False,11,9,-2
,031_mbc_13598281_20260712100000_seg_00087,031_mbc_13598281_20260712100000,SPEAKER_00,461.76,464.08,2.32,success,大きなっちゅうのも慌てるっちゅうもう。,success,沖縄っちゅうのも慌てるっちゅうもう。,False,19,18,-1
,031_mbc_13598281_20260712100000_seg_00088,031_mbc_13598281_20260712100000,SPEAKER_00,466.8,467.52,0.72,success,沖町に。,success,青木町に。,False,4,5,1
,031_mbc_13598281_20260712100000_seg_00089,031_mbc_13598281_20260712100000,SPEAKER_02,468.72,471.12,2.4,success,下五の青きゅうのはこれがひょう。,success,だからこの下五の青きうなこれが非常においしい。,False,16,23,7
,031_mbc_13598281_20260712100000_seg_00090,031_mbc_13598281_20260712100000,SPEAKER_02,471.52,472.08,0.56,success,いたくです。,success,青き女これが非常に効いた句です。,False,6,16,10
,031_mbc_13598281_20260712100000_seg_00091,031_mbc_13598281_20260712100000,SPEAKER_01,473.52,476.64,3.12,success,でもズボンごとけたらやっぱり店ん人に言わんなね。,success,でもズボンが裂けたらやっぱ店ん人に言わんなね。,False,24,23,-1
,031_mbc_13598281_20260712100000_seg_00092,031_mbc_13598281_20260712100000,SPEAKER_01,478.24,479.36,1.12,success,負けたらいかん。,success,楽しそうにねひん逃げたいから。,False,8,15,7
,031_mbc_13598281_20260712100000_seg_00093,031_mbc_13598281_20260712100000,SPEAKER_01,480.48,485.36,4.88,success,では5句目です指宿市山川浮辺音美さんの句です。,success,はいでは5句目です指宿市山川浮辺音美さんの句です。,False,23,25,2
,031_mbc_13598281_20260712100000_seg_00094,031_mbc_13598281_20260712100000,SPEAKER_01,485.92,489.44,3.52,success,生え句かた味わって食え弟子が言う。,success,はえくかた味わって食え手しが言う。,False,17,17,0
,031_mbc_13598281_20260712100000_seg_00095,031_mbc_13598281_20260712100000,SPEAKER_01,489.92,498.32,8.4,success,食べ方が早いよち、もちっと味わって食べんねっち、父ちゃんが言ったよと、早くかた、味わってくれ、弟子が言う。,success,食べ方が早いよちもちっと味わって食べんねっちと父ちゃんが言ったよと早くかた味わって食え弟子が言う。,False,53,49,-4
,031_mbc_13598281_20260712100000_seg_00096,031_mbc_13598281_20260712100000,SPEAKER_02,498.4,509.12,10.72,success,少し三段切れかなと思われますので上五の ?? 塚ここをですね?? 塚てと。,success,少し三段切れかなと思われますので上五の?? 塚ここをですね?? つかてと。,False,37,37,0
,031_mbc_13598281_20260712100000_seg_00097,031_mbc_13598281_20260712100000,SPEAKER_02,509.6,529.6,20.0,success,絵を送って、そして中七の味わって食え、ここを味わってよち、こういうふうに知の助詞を持ってくると、上五と中七のつながり、これが非常によくなって、下五のこの勅使河原っちゅうこの座りも生きてくるのかなと思いました。,success,ええぷかてと手を送ってそして中七の味わって食えここを味わってよちこういうふうに地の助詞を持ってくると上五と中七のつながりこれが非常によくなって下五のこの勅使河一五の座りも生きてくるのかなと思いました。,False,104,100,-4
,031_mbc_13598281_20260712100000_seg_00098,031_mbc_13598281_20260712100000,SPEAKER_01,531.76,537.84,6.08,success,あの区方とか区営とかいうのもそういうのをね同志みたいなので止まるとやっぱり女子が欲しい。,success,あの区方とか区会とかいうのもそういうのをね同志みたいなので止まるとやっぱり女子が欲しい。,False,44,44,0
,031_mbc_13598281_20260712100000_seg_00099,031_mbc_13598281_20260712100000,SPEAKER_02,540.24,544.4,4.16,success,あとテンポっちゅうかリズムっちゅうかこれがよくなりますもんね。,success,そうですよね、そうすると、テンポっちゅうか、リズムっちゅうか、これがよくなりますもんね。,False,31,44,13
,031_mbc_13598281_20260712100000_seg_00100,031_mbc_13598281_20260712100000,SPEAKER_01,545.52,547.36,1.84,success,同じ意味なんですけれどもね。,success,なるほどね、おんなじ意味なんですけれどもね。,False,14,22,8
,031_mbc_13598281_20260712100000_seg_00101,031_mbc_13598281_20260712100000,SPEAKER_01,547.68,553.6,5.92,success,早く勝て味は食えよち弟子が言う。,success,同じ意味なんですけれどもね、では、添削で書をいただきます、早く勝て、味は食えよち、弟子がゆ。,False,16,46,30
,031_mbc_13598281_20260712100000_seg_00102,031_mbc_13598281_20260712100000,SPEAKER_02,554.08,557.2,3.12,success,カッチンコンメぐのんでぺろっと。,success,カッチンコンメぐのんでペロッ。,False,16,15,-1
,031_mbc_13598281_20260712100000_seg_00103,031_mbc_13598281_20260712100000,SPEAKER_01,558.4,559.2,0.8,success,味わってないから。,success,味わってないか。,False,9,8,-1
,031_mbc_13598281_20260712100000_seg_00104,031_mbc_13598281_20260712100000,SPEAKER_01,561.36,566.72,5.36,success,では次の句まいりましょう6句目です。,success,では次の句まいりましょう6句目です鹿児島市情勢上山三十一さんの句です。,False,18,35,17
,031_mbc_13598281_20260712100000_seg_00105,031_mbc_13598281_20260712100000,SPEAKER_01,567.52,570.96,3.44,success,痩せんならふぞとて乗ってダイエット。,success,水戸市山の句です、痩せんなら、ふぞとて乗ってダイエット。,False,18,28,10
,031_mbc_13598281_20260712100000_seg_00106,031_mbc_13598281_20260712100000,SPEAKER_01,571.76,573.68,1.92,success,確かにね、物価も高いから。,success,確かにね物価も高いから。,False,13,12,-1
,031_mbc_13598281_20260712100000_seg_00107,031_mbc_13598281_20260712100000,SPEAKER_01,573.92,577.76,3.84,success,痩せようと思ったら、お財布不ぞと連れ立ってダイエット。,success,ガニね、物価も高いから、もう痩せようと思ったら、お財布付ぞと連れ立ってダイエット。,False,27,41,14
,031_mbc_13598281_20260712100000_seg_00108,031_mbc_13598281_20260712100000,SPEAKER_01,578.56,579.52,0.96,success,いいことですね。,success,連れ立ってダイエットするよと、いいことですね。,False,8,23,15
,031_mbc_13598281_20260712100000_seg_00109,031_mbc_13598281_20260712100000,SPEAKER_01,579.76,583.28,3.52,success,痩せんならふぞと手乗ってダイエット。,success,するよと、いいことですね、痩せんなら、ふぞと手乗ってダイエット。,False,18,32,14
