segment_index,segment_id,target_id,speaker,start_sec,end_sec,duration_sec,parakeet_exact_status,parakeet_exact_text,parakeet_context2_status,parakeet_context2_text,texts_match,exact_chars,context2_chars,char_diff
,003_bsn_13585850_20260712160000_seg_00025,003_bsn_13585850_20260712160000,SPEAKER_02,137.92,138.88,0.96,success,何よりでございます。,success,何よりでございます。,True,10,10,0
,003_bsn_13585850_20260712160000_seg_00026,003_bsn_13585850_20260712160000,SPEAKER_03,146.08,147.499991,1.42,success,蒸し畑、山形県。,success,ジェフエムシバタ山形県。,False,8,12,4
,003_bsn_13585850_20260712160000_seg_00027,003_bsn_13585850_20260712160000,SPEAKER_03,148.72,149.419997,0.7,success,ラジオを結ぶ。,success,山形県。,False,7,4,-3
,003_bsn_13585850_20260712160000_seg_00028,003_bsn_13585850_20260712160000,SPEAKER_03,151.12,151.819991,0.7,success,でおつきあいください。,success,そこまでお付き合いください。,False,11,14,3
,003_bsn_13585850_20260712160000_seg_00029,003_bsn_13585850_20260712160000,SPEAKER_03,162.64,163.339995,0.7,success,せんブナね。,success,本線ブナの旅。,False,6,7,1
,003_bsn_13585850_20260712160000_seg_00030,003_bsn_13585850_20260712160000,SPEAKER_03,166.899995,167.659987,0.76,success,テントのハミング。,success,テントのハミングアウト。,False,9,12,3
,003_bsn_13585850_20260712160000_seg_00031,003_bsn_13585850_20260712160000,SPEAKER_03,213.459993,214.219992,0.76,success,パパウェブで検索。,success,ウェブで検索。,False,9,7,-2
,003_bsn_13585850_20260712160000_seg_00032,003_bsn_13585850_20260712160000,SPEAKER_03,223.539995,228.619994,5.08,success,あなたの優しさで歩行者を守りましょう横断歩道は歩行者優先です。,success,あなたの優しさで歩行者を守りましょう横断歩道は歩行者優先です。,True,31,31,0
,003_bsn_13585850_20260712160000_seg_00033,003_bsn_13585850_20260712160000,SPEAKER_03,235.539995,239.12,3.58,success,ラジオ横断歩道止まって!キャンペーンを応援しています。,success,みんなラジオ横断歩道止まって!キャンペーンを応援しています。,False,27,30,3
,003_bsn_13585850_20260712160000_seg_00034,003_bsn_13585850_20260712160000,SPEAKER_03,257.620004,258.379996,0.76,success,ご相談ください。,success,ご相談ください。,True,8,8,0
,003_bsn_13585850_20260712160000_seg_00035,003_bsn_13585850_20260712160000,SPEAKER_03,268.24,268.8,0.56,success,運命。,success,うんいえ。,False,3,5,2
,003_bsn_13585850_20260712160000_seg_00036,003_bsn_13585850_20260712160000,SPEAKER_02,278.72,281.36,2.64,success,中丸さん、本当にありがたい。,success,高室さん、本当にありがたい。,False,14,14,0
,003_bsn_13585850_20260712160000_seg_00037,003_bsn_13585850_20260712160000,SPEAKER_02,281.76,283.2,1.44,success,お誕生日メッセージ頂きます。,success,ねえほんとにありがたいお誕生日メッセージ頂いております。,False,14,28,14
,003_bsn_13585850_20260712160000_seg_00038,003_bsn_13585850_20260712160000,SPEAKER_02,287.6,290.64,3.04,success,柏崎市にお住まいのみいちゃんの旦那さん。,success,柏崎市にお住まいのみいちゃんの旦那さん。,True,20,20,0
,003_bsn_13585850_20260712160000_seg_00039,003_bsn_13585850_20260712160000,SPEAKER_02,291.36,297.92,6.56,success,7月5日、爆笑ラジオ7周年おめでとうございます。,success,みーちゃんの旦那さん、お疲れさまです7月5日、爆笑ラジオ7周年おめでとうございます。,False,24,42,18
,003_bsn_13585850_20260712160000_seg_00040,003_bsn_13585850_20260712160000,SPEAKER_02,298.56,303.68,5.12,success,これからも末永く続くことを願っております。,success,これからも末永く続くことを願っております。,True,21,21,0
,003_bsn_13585850_20260712160000_seg_00041,003_bsn_13585850_20260712160000,SPEAKER_02,304.32,308.24,3.92,success,7月12日、松井弘恵様、お誕生日おめでとうございます。,success,それからそれからそれから7月12日松井弘恵様お誕生日おめでとうございます。,False,27,37,10
,003_bsn_13585850_20260712160000_seg_00042,003_bsn_13585850_20260712160000,SPEAKER_02,308.48,314.0,5.52,success,すてきな1年になりますように、これからもパワフルなご活躍を期待しています。,success,お誕生日おめでとうございますすてきな1年になりますようにこれからもパワフルなご活躍を期待しています。,False,37,50,13
,003_bsn_13585850_20260712160000_seg_00043,003_bsn_13585850_20260712160000,SPEAKER_01,314.08,315.12,1.04,success,はいありがとうございます。,success,はいありがとうございます。,True,13,13,0
,003_bsn_13585850_20260712160000_seg_00044,003_bsn_13585850_20260712160000,SPEAKER_01,316.24,316.96,0.72,success,パフォーマンス。,success,はいありがとうございますね。,False,8,14,6
,003_bsn_13585850_20260712160000_seg_00045,003_bsn_13585850_20260712160000,SPEAKER_02,317.12,320.16,3.04,success,北区にお住まいのねこきっくさん。,success,パワフルね北区にお住まいのねこきっくさん。,False,16,21,5
,003_bsn_13585850_20260712160000_seg_00046,003_bsn_13585850_20260712160000,SPEAKER_01,320.24,320.96,0.72,success,ありがとうございます。,success,北区にお住まいのねこきっくさん。,False,11,16,5
,003_bsn_13585850_20260712160000_seg_00047,003_bsn_13585850_20260712160000,SPEAKER_02,320.96,329.52,8.56,success,日曜日弘江さん孝?? さんからたくさんプレゼントもらいますよ。,success,日曜日、弘江さん、高 ?? さんからたくさんプレゼントもらいますよ。,False,31,34,3
,003_bsn_13585850_20260712160000_seg_00048,003_bsn_13585850_20260712160000,SPEAKER_02,332.48,334.08,1.6,success,私もう頼んでありますね。,success,私もう頼んでありますね。,True,12,12,0
,003_bsn_13585850_20260712160000_seg_00049,003_bsn_13585850_20260712160000,SPEAKER_02,335.2,341.92,6.72,success,さて、高丸さん、広江さん、7月7日、七夕ですが、願い事しましたか?,success,さて高丸さん弘恵さん7月7日七夕ですが願い事しましたか?,False,33,28,-5
,003_bsn_13585850_20260712160000_seg_00050,003_bsn_13585850_20260712160000,SPEAKER_01,342.24,343.12,0.88,success,ああ。,success,願い事しましたか?,False,3,9,6
,003_bsn_13585850_20260712160000_seg_00051,003_bsn_13585850_20260712160000,SPEAKER_02,343.28,350.0,6.72,success,私はお二人の健康と末永く番組が続くこととリスナーがたくさん増えることを祈っています。,success,私はお二人の健康と末永く番組が続くこととリスナーがたくさん増えることを祈っています。,True,42,42,0
,003_bsn_13585850_20260712160000_seg_00052,003_bsn_13585850_20260712160000,SPEAKER_01,352.4,352.96,0.56,success,うん。,success,ありがたいな。,False,3,7,4
,003_bsn_13585850_20260712160000_seg_00053,003_bsn_13585850_20260712160000,SPEAKER_02,353.04,355.04,2.0,success,小室さん、どう、7月7日、もう過ぎたけど。,success,7月7日もう過ぎたけど。,False,21,12,-9
,003_bsn_13585850_20260712160000_seg_00054,003_bsn_13585850_20260712160000,SPEAKER_02,355.44,356.08,0.64,success,七夕。,success,今日7月7日もう過ぎたけど七夕。,False,3,16,13
,003_bsn_13585850_20260712160000_seg_00055,003_bsn_13585850_20260712160000,SPEAKER_01,356.24,358.32,2.08,success,もう忘れた。,success,もう過ぎたけど、七夕もう忘れた。,False,6,16,10
,003_bsn_13585850_20260712160000_seg_00056,003_bsn_13585850_20260712160000,SPEAKER_02,358.4,359.44,1.04,success,あっ忘れた。,success,もう忘れた。,False,6,6,0
,003_bsn_13585850_20260712160000_seg_00057,003_bsn_13585850_20260712160000,SPEAKER_01,359.52,360.48,0.96,success,七夕を忘れた。,success,忘れた、忘れた、七夕忘れた。,False,7,14,7
,003_bsn_13585850_20260712160000_seg_00058,003_bsn_13585850_20260712160000,SPEAKER_02,361.2,361.84,0.64,success,そうよね。,success,そうよね。,True,5,5,0
,003_bsn_13585850_20260712160000_seg_00059,003_bsn_13585850_20260712160000,SPEAKER_01,361.92,363.04,1.12,success,そうよね。,success,そうよね。,True,5,5,0
,003_bsn_13585850_20260712160000_seg_00060,003_bsn_13585850_20260712160000,SPEAKER_02,364.64,368.32,3.68,success,いやでもほら高村さんは7月7日とかじゃなくても。,success,いやでもほら高村さんは7月7日とかじゃなくても。,True,24,24,0
,003_bsn_13585850_20260712160000_seg_00061,003_bsn_13585850_20260712160000,SPEAKER_02,368.56,372.64,4.08,success,願い事はさておきいろんな人と出会って毎日が楽しいから。,success,10月7日とかじゃなくても願い事はさておきいろんな人と出会って毎日が楽しいから。,False,27,40,13
,003_bsn_13585850_20260712160000_seg_00062,003_bsn_13585850_20260712160000,SPEAKER_02,373.52,375.68,2.16,success,何かこう、お願い事するにしても。,success,毎日が楽しいから何かこうお願い事するにしても。,False,16,23,7
,003_bsn_13585850_20260712160000_seg_00063,003_bsn_13585850_20260712160000,SPEAKER_02,376.0,378.8,2.8,success,宝くじ当たりますようにぐらいのお願いですよね。,success,お願い事するにしても宝くじ当たりますようにぐらいなお願いですよね。,False,23,33,10
,003_bsn_13585850_20260712160000_seg_00064,003_bsn_13585850_20260712160000,SPEAKER_01,378.96,379.52,0.56,success,あんたが言ってる。,success,いますようにぐらいなお願いですよね。,False,9,18,9
,003_bsn_13585850_20260712160000_seg_00065,003_bsn_13585850_20260712160000,SPEAKER_01,380.0,381.92,1.92,success,俺が言ってることじゃねえよ。,success,それはあんたが言ってることじゃねえかって俺が言ってることじゃねえよ。,False,14,34,20
,003_bsn_13585850_20260712160000_seg_00066,003_bsn_13585850_20260712160000,SPEAKER_02,382.08,386.16,4.08,success,いやいや孝 ?? さんだって宝くじ当たんねえからって。,success,いやいや孝 ?? さんだって宝くじ当たんねえからって。,True,27,27,0
,003_bsn_13585850_20260712160000_seg_00067,003_bsn_13585850_20260712160000,SPEAKER_01,386.56,387.36,0.8,success,いやそれは俺もやる。,success,じゃあ当たんねえからっていやそれは俺もやりたい。,False,10,24,14
,003_bsn_13585850_20260712160000_seg_00068,003_bsn_13585850_20260712160000,SPEAKER_01,388.32,390.16,1.84,success,3番目も4番目行ってるのあんた。,success,いやそれは俺も言うけども俺以上に3倍も4倍も言ってるのはあんた。,False,16,32,16
,003_bsn_13585850_20260712160000_seg_00069,003_bsn_13585850_20260712160000,SPEAKER_01,391.28,397.36,6.08,success,彼女宝くじ当たればなまた私たちのところにまたないろんなな恩典が来るんだろうけどもななんてそんな話ばっかじゃん。,success,何本も言ってるの?あんたなんて高村さん宝くじ当たればなまた私たちのところにまたないろんなな恩典が来るんだろうけどもななんてそんな話ばっかじゃん。,False,55,72,17
,003_bsn_13585850_20260712160000_seg_00070,003_bsn_13585850_20260712160000,SPEAKER_02,398.72,399.52,0.8,success,はいつぎ。,success,はい次。,False,5,4,-1
,003_bsn_13585850_20260712160000_seg_00071,003_bsn_13585850_20260712160000,SPEAKER_02,400.32,407.44,7.12,success,北区にお住まいのおてつさん廣江さん、7月7日元オイシックスの知念選手が。,success,北区にお住まいのおてつさん廣江さん、7月7日元オイシックスの知念選手が。,True,36,36,0
,003_bsn_13585850_20260712160000_seg_00072,003_bsn_13585850_20260712160000,SPEAKER_02,407.68,412.64,4.96,success,巨人1軍デビューして初ヒット、とても誇らしいですね、やりました!,success,オリックスの知念選手が巨人1軍デビューして初ヒット、とても誇らしいですね、やりました!,False,32,43,11
,003_bsn_13585850_20260712160000_seg_00073,003_bsn_13585850_20260712160000,SPEAKER_02,413.2,421.76,8.56,success,オイシックスの試合これからますます楽しみです弘江さんのアナウンスもすてきまた応援に行きますね。,success,誇らしいですね、やりましたオイシックスの試合、これからますます楽しみです、浩恵さんのアナウンスもすてきまた応援に行きますね。,False,47,62,15
,003_bsn_13585850_20260712160000_seg_00074,003_bsn_13585850_20260712160000,SPEAKER_02,423.44,425.28,1.84,success,そうですよ、知念選手がね。,success,そうですよ、知念選手がね。,True,13,13,0
,003_bsn_13585850_20260712160000_seg_00075,003_bsn_13585850_20260712160000,SPEAKER_02,426.16,429.04,2.88,success,そう、支配下登録されて。,success,知念選手がね、支配下登録されて。,False,12,16,4
,003_bsn_13585850_20260712160000_seg_00076,003_bsn_13585850_20260712160000,SPEAKER_02,429.36,431.28,1.92,success,初ヒット、7月7日に打って。,success,支配下登録されて初ヒット7月7日に打って。,False,14,21,7
,003_bsn_13585850_20260712160000_seg_00077,003_bsn_13585850_20260712160000,SPEAKER_02,431.6,435.04,3.44,success,それでですよもうヒーローインタビューお立ち台に上がったんです。,success,初ヒット7月7日に打ってそれでですよもうヒーローインタビューお立ち台に上がったんですよ。,False,31,44,13
,003_bsn_13585850_20260712160000_seg_00078,003_bsn_13585850_20260712160000,SPEAKER_02,436.24,437.92,1.68,success,すごいでしょ。,success,すごいでしょう!,False,7,8,1
,003_bsn_13585850_20260712160000_seg_00079,003_bsn_13585850_20260712160000,SPEAKER_02,441.12,443.6,2.48,success,だから本当、このパワーを借りて。,success,だから本当このパワーを借りてお仕事を。,False,16,19,3
,003_bsn_13585850_20260712160000_seg_00080,003_bsn_13585850_20260712160000,SPEAKER_02,443.84,445.68,1.84,success,オリックスも連勝連勝といって。,success,本当このパワーを借りてオイシックスも連勝連勝といって。,False,15,27,12
,003_bsn_13585850_20260712160000_seg_00081,003_bsn_13585850_20260712160000,SPEAKER_02,447.04,449.2,2.16,success,宇鉄さんまた球場で会いましょうね。,success,鉄さんまた球場で会いましょうね。,False,17,16,-1
,003_bsn_13585850_20260712160000_seg_00082,003_bsn_13585850_20260712160000,SPEAKER_02,450.16,455.92,5.76,success,はい続いてですがほかほかラザニアさん。,success,はい続いてですがほかほかラザニアさん。,True,19,19,0
,003_bsn_13585850_20260712160000_seg_00083,003_bsn_13585850_20260712160000,SPEAKER_02,456.88,461.6,4.72,success,高 ?? さんほかほかラザニアさんはお達者のど自慢クラブに出て下さったじゃないですか。,success,高 ?? さんほかほかラザニアさんはお達者のど自慢クラブに出てくださったじゃないですか。,False,43,44,1
,003_bsn_13585850_20260712160000_seg_00084,003_bsn_13585850_20260712160000,SPEAKER_02,462.4,464.24,1.84,success,そのときにラザニアってなんだ?,success,クラブに出てくださったじゃないですか、そのときに、ラザニアってなんだ?っていう。,False,15,40,25
,003_bsn_13585850_20260712160000_seg_00085,003_bsn_13585850_20260712160000,SPEAKER_02,465.36,467.76,2.4,success,それからラザニアっていうものをためましたか?,success,それからラザニアっていうものをためましたか?,True,22,22,0
,003_bsn_13585850_20260712160000_seg_00086,003_bsn_13585850_20260712160000,SPEAKER_02,468.16,468.8,0.64,success,コロナなんですけど。,success,まあ食べ物なんですけど。,False,10,12,2
,003_bsn_13585850_20260712160000_seg_00087,003_bsn_13585850_20260712160000,SPEAKER_02,470.0,475.76,5.76,success,なるべく寒い季節になると更においしく感じるものだと思うので。,success,食べ物なんですけどねなるべく寒い季節になるとおいしく更においしく感じるものだと思うので。,False,30,44,14
,003_bsn_13585850_20260712160000_seg_00088,003_bsn_13585850_20260712160000,SPEAKER_02,476.16,477.2,1.04,success,このラザニアというもの。,success,おいしく感じるものだと思うのでこのラザニアというものを。,False,12,28,16
,003_bsn_13585850_20260712160000_seg_00089,003_bsn_13585850_20260712160000,SPEAKER_02,477.84,479.6,1.76,success,今度私が作ってあげましょう。,success,このラザニアというものは今度私がつくってあげましょう。,False,14,27,13
,003_bsn_13585850_20260712160000_seg_00090,003_bsn_13585850_20260712160000,SPEAKER_01,481.04,482.48,1.44,success,ワンワンはい。,success,はい。,False,7,3,-4
,003_bsn_13585850_20260712160000_seg_00091,003_bsn_13585850_20260712160000,SPEAKER_02,483.68,485.04,1.36,success,はいまあまあ置いといてまあ。,success,はいまあまあ置いといてまあ。,True,14,14,0
,003_bsn_13585850_20260712160000_seg_00092,003_bsn_13585850_20260712160000,SPEAKER_02,485.36,486.0,0.64,success,おからずには。,success,はいまあまあ置いといてまあほかほか新たに。,False,7,21,14
,003_bsn_13585850_20260712160000_seg_00093,003_bsn_13585850_20260712160000,SPEAKER_02,486.96,495.28,8.32,success,最近雨の日の何気ないお店の中でつるっと床に足を滑らせてしまうことが多いです。,success,最近雨の日の何気ないお店の中でつるっと床に足を滑らせてしまうことが多いです。,True,38,38,0
,003_bsn_13585850_20260712160000_seg_00094,003_bsn_13585850_20260712160000,SPEAKER_02,496.08,521.68,25.6,success,体幹がいいわけでもないのですが滑った瞬間になんとか踏みとどまれているので今のところ転んではいないのですが腰に負担があるみたいな感覚がしていますお店の床って何でピカピカに磨かれているんでしょうねザラザラの方が雨の日に滑りにくいからいいような気がしてきました。,success,体感がいいわけでもないのですが滑った瞬間になんとか踏みとどまれているので今のところ転んではいないのですが腰に負担があるみたいな感覚がしていますお店の床って何でピカピカに磨かれているんでしょうねざらざらの方が雨の日に滑りにくいからいいような気がしてきました。,False,128,128,0
,003_bsn_13585850_20260712160000_seg_00095,003_bsn_13585850_20260712160000,SPEAKER_02,522.24,524.08,1.84,success,つを確認してみて。,success,靴を確認してみて。,False,9,9,0
,003_bsn_13585850_20260712160000_seg_00096,003_bsn_13585850_20260712160000,SPEAKER_02,524.56,529.44,4.88,success,靴底がすり減っていたので危なくないように靴を買い替えました。,success,確認してみて靴底がすり減っていたので危なくないように靴を買い替えました。,False,30,36,6
,003_bsn_13585850_20260712160000_seg_00097,003_bsn_13585850_20260712160000,SPEAKER_01,529.84,530.72,0.88,success,あいい選択。,success,いい選択だな。,False,6,7,1
,003_bsn_13585850_20260712160000_seg_00098,003_bsn_13585850_20260712160000,SPEAKER_02,531.04,536.48,5.44,success,お互いに雨の日に滑ってけがをすることがないように気をつけていきましょうということ。,success,お互いに雨の日に滑ってけがをすることがないように気をつけていきましょうということです。,False,41,43,2
,003_bsn_13585850_20260712160000_seg_00099,003_bsn_13585850_20260712160000,SPEAKER_01,538.0,539.36,1.36,success,うんいいメッセージだね。,success,いいメッセージだね。,False,12,10,-2
,003_bsn_13585850_20260712160000_seg_00100,003_bsn_13585850_20260712160000,SPEAKER_02,539.6,540.56,0.96,success,ええ。,success,うんいいメッセージだね。,False,3,12,9
,003_bsn_13585850_20260712160000_seg_00101,003_bsn_13585850_20260712160000,SPEAKER_01,540.72,541.28,0.56,success,そう。,success,数字だねそう。,False,3,7,4
,003_bsn_13585850_20260712160000_seg_00102,003_bsn_13585850_20260712160000,SPEAKER_01,542.0,542.64,0.64,success,すべる。,success,そうすべる。,False,4,6,2
,003_bsn_13585850_20260712160000_seg_00103,003_bsn_13585850_20260712160000,SPEAKER_02,542.88,543.44,0.56,success,すべる。,success,そうすべる。,False,4,6,2
,003_bsn_13585850_20260712160000_seg_00104,003_bsn_13585850_20260712160000,SPEAKER_01,543.68,546.0,2.32,success,ちょっと俺なんか階段が目に入らなくて。,success,あとは俺なんか階段が目に入らなくて。,False,19,18,-1
,003_bsn_13585850_20260712160000_seg_00105,003_bsn_13585850_20260712160000,SPEAKER_01,546.8,553.92,7.12,success,そう、もう平らな所歩いてるっていうのが、急にがたんがたんって音が、この前も2つ。,success,目に入らなくて、そう、もう平らな所歩いてるっていうのが、急にがたんがたんとさ、この前も2つ。,False,40,46,6
,003_bsn_13585850_20260712160000_seg_00106,003_bsn_13585850_20260712160000,SPEAKER_01,554.4,555.12,0.72,success,間を2つ。,success,2つ階段2つ。,False,5,7,2
,003_bsn_13585850_20260712160000_seg_00107,003_bsn_13585850_20260712160000,SPEAKER_01,555.68,559.68,4.0,success,目に入ってなくて、毒だと、それもまた塗料を持ってて。,success,階段2つ目に入ってなくてどこだってそれもまた塗料を持ってて。,False,26,30,4
,003_bsn_13585850_20260712160000_seg_00108,003_bsn_13585850_20260712160000,SPEAKER_01,560.24,562.24,2.0,success,中にこういろんな食い物が入ってたのよ。,success,塗料を持ってて、中にいろんな食い物が入ってたのよ。,False,19,25,6
,003_bsn_13585850_20260712160000_seg_00109,003_bsn_13585850_20260712160000,SPEAKER_01,563.12,565.36,2.24,success,それもさおとさずころばず。,success,それもさ落とさず転ばず。,False,13,12,-1
,003_bsn_13585850_20260712160000_seg_00110,003_bsn_13585850_20260712160000,SPEAKER_01,566.4,567.6,1.2,success,クリアしたて。,success,転がりず転ばずクリアしたて。,False,7,14,7
,003_bsn_13585850_20260712160000_seg_00111,003_bsn_13585850_20260712160000,SPEAKER_01,568.48,569.6,1.12,success,うん!,success,クリアしたてすごい!,False,3,10,7
,003_bsn_13585850_20260712160000_seg_00112,003_bsn_13585850_20260712160000,SPEAKER_02,569.84,571.04,1.2,success,あの中丸さん。,success,あの中丸さん。,True,7,7,0
,003_bsn_13585850_20260712160000_seg_00113,003_bsn_13585850_20260712160000,SPEAKER_02,571.68,575.76,4.08,success,その階段が目に入らないっていうかやっぱ前ちゃんと見たら足立さん。,success,あの中 ?? さん階段が目に入らないっていうかやっぱ前ちゃんと見たら足が。,False,32,37,5
,003_bsn_13585850_20260712160000_seg_00114,003_bsn_13585850_20260712160000,SPEAKER_01,576.8,580.72,3.92,success,いやいや、違うんだ、前ばっか見てんじゃなくて、前方ばっか見て、足元を見てねえんだ。,success,いやいや違うんだ前ばっか見てんのって前方ばっかり見て足元を見てねえんだ。,False,41,36,-5
,003_bsn_13585850_20260712160000_seg_00115,003_bsn_13585850_20260712160000,SPEAKER_02,580.88,586.16,5.28,success,じゃあ、前方見てると、あっ、これから階段だなとか、段差があるとこ行くんだなって思いません?,success,前方ばっかり見て、足元を見てねえじゃん、じゃあ、じゃあ、前方見てると、あっ、これから階段だなとか、段差があるとこ行くんだなって思いません?,False,45,69,24
,003_bsn_13585850_20260712160000_seg_00116,003_bsn_13585850_20260712160000,SPEAKER_01,586.24,587.04,0.8,success,もうね。,success,とこ行くんだなって思いません?,False,4,15,11
,003_bsn_13585850_20260712160000_seg_00117,003_bsn_13585850_20260712160000,SPEAKER_02,590.08,590.88,0.8,success,あれ?,success,あれあれ?,False,3,5,2
,003_bsn_13585850_20260712160000_seg_00118,003_bsn_13585850_20260712160000,SPEAKER_02,591.52,602.08,10.56,success,階段だなって、あっ、ここから一歩ずつ、あっ、階段があるなっていうふうなことを、頭でこう、認識っていうか、認知しながら、こう、前って進みません、階段だなっていうふう。,success,あれ階段だなってあっこっから一歩ずつこうあっ階段があるなっていうふうなことを頭でこう認識っていうか認知しながらこう前って進みません?階段だなっていうふう。,False,82,77,-5
,003_bsn_13585850_20260712160000_seg_00119,003_bsn_13585850_20260712160000,SPEAKER_01,602.56,605.28,2.72,success,その階段がだから入ってねえんだって、だから今回の場合は。,success,だからその階段がだから入ってねえんだって。,False,28,21,-7
,003_bsn_13585850_20260712160000_seg_00120,003_bsn_13585850_20260712160000,SPEAKER_01,605.6,607.76,2.16,success,2段しかねえ階段なんだけども。,success,入ってねえんだって、だから今回の場合は2段しかねえ階段なんだけども。,False,15,34,19
,003_bsn_13585850_20260712160000_seg_00121,003_bsn_13585850_20260712160000,SPEAKER_01,608.0,616.8,8.8,success,そうだから前方ばっかり見てるからそうそうその前方を見てる時にあれがやっぱ階段が階段で見えねえんだろうな平らに見えてんのかな。,success,だから前方ばっかり見てるからそうそうその前方を見てる時にあれがやっぱ階段が階段で見えねえんだろうな平らに見えてんのかな。,False,62,60,-2
