segment_index,segment_id,target_id,speaker,start_sec,end_sec,duration_sec,parakeet_exact_status,parakeet_exact_text,parakeet_context2_status,parakeet_context2_text,texts_match,exact_chars,context2_chars,char_diff
,017_bss_13550796_20260711203000_seg_00010,017_bss_13550796_20260711203000,SPEAKER_00,73.300001,102.32,29.02,success,やばいと思って、なんなら沙莉ちゃんと久美さんは、なんかもう、次にいっちゃってんのよ、もう涼子のときと一緒で、やっぱりいっちゃうほうはさ、もうなんつうの、もう次のこと考えてんのよ、忙しいし、引っ越しとかも、もうとにかく新しいほうにいっちゃってんのよ、頭が、全然悲しそうじゃなかったら、なんならもう、希望に満ちてるの、引っ越して何しようみたいなほうにいってんだけど、やっぱこっちはさ、置いてかれる身だから、やばい、やばいと思って、でも例えば、うちの息子とさ、久美さんの関係性とかを、これが最後かとかさ。,success,じゃあね、私、はいと思って、なんなら紗英ちゃんと久美さんは、なんかもう、次にいっちゃってんのよ、もう涼子のときと一緒で、やっぱりいっちゃうほうはさ、もうなんつうの、もう次のこと考えてんのよ、忙しいし、引っ越しとかも、もうとにかく新しいほうにいっちゃってんのよ、頭が、全然悲しそうじゃなかったら、なんならもう、希望に満ちてるの、引っ越して何しようみたいなほうにいってんだけど、やっぱこっちはさ、置いてかれる身だから、やばい、やばいと思って、でも例えば、うちの息子とさ、久美さんの関係性とかを、これが最後かとかさ。,False,249,255,6
,017_bss_13550796_20260711203000_seg_00011,017_bss_13550796_20260711203000,SPEAKER_00,103.12,130.08,26.96,success,最後じゃないけどまた来る会うんだけど何かこの感じはもう見れないのかとかさ色んなこと思ったらさもうやばくて泣きそうになってもう早く帰ろうと思ってでも何かクミさんも若干その感じがしたのかなすごい送ってくれるのよで結局そのあと息子とカフェでもうごはんして帰ろうと思ったんだけどカフェまでやっぱりね離れられなくて来てくれるのよクミさんが5回ぐらいバイバイでまた行ってバイバイとかって。,success,これが最後かとかさ何ていうの最後じゃないけどまた来る会うんだけど何かこの感じはもう見れないのかとかさ色んなこと思ったらさもうやばくて泣きそうになってもう早く帰ろうと思ってでも何かクミさんも若干その感じがしたのかなすごい送ってくれるのよで結局そのあと息子とカフェでもうごはんして帰ろうと思ったんだけどカフェまでやっぱりね離れられなくて来てくれるのよクミさんが5回ぐらいバイバイでまた行ってバイバイとかって。,False,188,202,14
,017_bss_13550796_20260711203000_seg_00012,017_bss_13550796_20260711203000,SPEAKER_00,130.72,145.579993,14.86,success,もうそれがつらくてね泣きながらしょうが焼き食べましたよってそのあと泣きながらしょうが焼き定食食べましたよ何かもうつらくてでもクミさんもあんまりやると泣いちゃうからもうパッと言ったのでもまたうちの何も知らないっていうか。,success,行ってバイバイとかってもうそれがつらくてね泣きながらしょうが焼き食べましたよってそのあと泣きながらしょうが焼き定食食べましたよなんかもうつらくてでもクミさんもあんまりやると泣いちゃうからもうパッと行ったのでもまたうちの何も知らないっていうか。,False,109,121,12
,017_bss_13550796_20260711203000_seg_00013,017_bss_13550796_20260711203000,SPEAKER_00,146.739992,183.6,36.86,success,やっぱこのまだ4歳ですからこれがなんかしばらくとかもあんまり考えてないからまた行ってバイバイとかって言ってその感じとかもさ見てたらもうやばっと思ってもう行って行って!とかと思ってもう泣きながらしょうが焼き食べましたよもうつらいつらいよっていうそういうところもねある私だったりとかねっていうところはあるんですでそんな中でもやっぱ最初に言った私やっぱ影響をすごくされやすいんですね最近だと勝間和代さんとかさのyoutube見てすごく影響されて勝間家電っていう本があるんだけどそれ読んでさ全部家電ちょっとまねして買ってみたりとか。,success,何も知らないっていうか、みんなやっぱこの、まだ4歳ですから、これがなんかしばらくとかもあんまり考えてないから、また行って、バイバイとかって言って、その感じとかもさ、見てたら、もうやばっと思って、もう行って、行って、行って!とかと思って、もう泣きながらしょうが焼き食べましたよ、もう、つらい、つらいよっていう、そういうところもね、ある私だったりとかね、っていうところはあるんです、そんな中でも、やっぱ最初に言った、私、やっぱ、影響をすごくされやすいんですね、最近だと勝間和代さんとかさ、のユーチューブ見て、すごく影響されて、勝間家電っていう本があるんだけど、それ読んでさ、全部家電、ちょっとまねして買ってみたりとか。,False,262,307,45
,017_bss_13550796_20260711203000_seg_00014,017_bss_13550796_20260711203000,SPEAKER_00,184.56,232.45999,47.9,success,googleがいいっていうからさもうグーグルピクセルを買おうかなと思ってたりとか全部勝馬和代さんあと川村麻紀子さんとかさあと田中圭さんとかさ元ゴールドマンサックスのさ何つうのやる気に満ちたさ人達に影響されてたりとかそんな中でこの間すごい方々とお食事する機会があってそれがですね今スノーピークさんで子どもピークプロジェクトっていうのをやっておりましてそこでスノーピークさんとのご縁がありましてスノーピークの山井会長と今の皆口社長っていう方と一緒にお食事をする機会があったんですよでホントに何かね何だろうお魚専門店のねその場で食材を見せて焼いたり煮たり切ったり刺身にしたりしてくれる場所なんですけどそこで食事をしていてやっぱこう何つうの会話ができる。,success,買ってみたりとかグーグルがいいっていうからさもうグーグルピクセルを買おうかなと思ってたりとか全部勝馬和代さんあと川村麻紀子さんとかさあと田中圭さんとかさ元ゴールドマンサックスのさこう何つうのやる気に満ちたさ人達に影響されてたりとかそんな中でこの間すごい方々とお食事する機会があってそれがですね今スノーピークさんで子どもピークプロジェクトっていうのをやっておりましてそこでスノーピークさんとのご縁がありましてスノーピークの山井会長と今の皆口社長っていう方と一緒にお食事をする機会があったんですよでホントに何かね何だろうお魚専門店のねその場で食材を見せて焼いたり煮たり切ったり刺身にしたりしてくれる場所なんですけどそこで食事をしていてやっぱこう何つうの会話ができる。,False,323,331,8
,017_bss_13550796_20260711203000_seg_00015,017_bss_13550796_20260711203000,SPEAKER_00,233.619989,234.64,1.02,success,違うのよ。,success,会話が違うのよ。,False,5,8,3
,017_bss_13550796_20260711203000_seg_00016,017_bss_13550796_20260711203000,SPEAKER_00,234.96,267.980002,33.02,success,ここの会話とさ、このすっぴんシャンの打ち合わせのさ、あの下世話なさ、誰々と誰々だとかさ、もうあの汚い下世話なさ、あの会話、楽しいよ、楽しいけどさ、あのすっぴん社の打ち合わせともう真逆の、なんだろうな、ビジネスマンのトップというか、社長と会長ですからね、しかもこのブランディングみたいな話みたいなやつを、私、そこにぽんと入れられてさ、やるわけよ、そこでさ、すごい感銘を受けたさ、ことばがあって言われたのが。,success,違うのよ、ここの会話とさ、このすっぴんシャンの打ち合わせのさ、あの下世話なさ、誰々と誰々だとかさ、もうあの汚いあの下世話なさ、あの会話、楽しいよ楽しいけどさ、あのすっぴん社の打ち合わせともう真逆の、なんだろうな、ビジネスマンのトップというか、社長と会長ですからね、しかもこのブランディングみたいな話みたいなやつを、私、そこにぽんと入れられてさ、やるわけよ、そこでさ、すごい感銘を受けたさ、ことばがあって、言われたのが。,False,202,209,7
,017_bss_13550796_20260711203000_seg_00017,017_bss_13550796_20260711203000,SPEAKER_00,269.620004,271.819998,2.2,success,オーセンティックですよねって言われたの。,success,オーセンティックですよねって言われたの。,True,20,20,0
,017_bss_13550796_20260711203000_seg_00018,017_bss_13550796_20260711203000,SPEAKER_00,278.739999,297.76,19.02,success,オーセンティックって知ってたら教えてほしいんですけど私その時オーセンティックって意味が分かんなくてそれに対してはあみたいなああへえみたいなリアクションをとりあえずしちゃったの聞けなかったのオーセンティックって何ですかみたいなやっぱ皆さん海外でやっぱ仕事してて私も海外では仕事してるんだけどオーセンティックなんかイッテq!で聞いたことないよ。,success,オーセンティックって知ってたら教えてほしいんですけど私その時オーセンティックって意味が分かんなくてそれに対してはあみたいなあへえみたいなリアクションとりあえずしちゃったの聞けなかったのオーセンティックって何ですか?みたいなやっぱ皆さん海外でやっぱ仕事してて私も海外では仕事してるんだけどオーセンティックなんかイッテq!で聞いたことないよ。,False,170,169,-1
,017_bss_13550796_20260711203000_seg_00019,017_bss_13550796_20260711203000,SPEAKER_00,298.64,325.099997,26.46,success,オーセンティックって何?っていう、ずっと、もう食事中もそれが気になっちゃって、しかも私に言ったオーセンティックイモトさんって、でもイモトさんもオーセンティックですよねの前に、前後に、10回ぐらいオーセンティックってことばが飛び交うわけ、ブランディングとはみたいな、やっぱブランディングはオーセンティックだよねみたいな、もう訳が分かんなくなって、ちょっともう、検索するわけにもちょっといかないし、どうしようと思って、タクシー乗って、すぐ帰りのタクシーで調べたわけ、そしたら出てくる。,success,1回で聞いたことないよ、オーセンティックって何?っていう、ずっと、もう食事中もそれが気になっちゃって、しかも私に言ったオーセンティックイモトさんって、でもイモトさんもオーセンティックですよねの前に、前後に、10回ぐらいオーセンティックってことばが飛び交うわけ、ブランディングとはみたいな、やっぱブランディングはオーセンティックだよねみたいな、もう訳が分かんなくなって、ちょっともう、検索するわけにもちょっといかないし、どうしようと思って、タクシー乗って、すぐ帰りのタクシーで調べたわけ、そしたら出てくる。,False,240,252,12
,017_bss_13550796_20260711203000_seg_00020,017_bss_13550796_20260711203000,SPEAKER_00,326.260004,327.2,0.94,success,ほんもの。,success,そしたら出てきたのが本物。,False,5,13,8
,017_bss_13550796_20260711203000_seg_00021,017_bss_13550796_20260711203000,SPEAKER_00,330.64,334.24,3.6,success,見てくださいよ、ちょっと社長、私、おもしろい。,success,ちょっと待ってくださいよちょっと社長私お父さん。,False,23,24,1
,017_bss_13550796_20260711203000_seg_00022,017_bss_13550796_20260711203000,SPEAKER_00,335.36,336.0,0.64,success,あっ!,success,私はオーセンティックですか?,False,3,14,11
,017_bss_13550796_20260711203000_seg_00023,017_bss_13550796_20260711203000,SPEAKER_00,337.44,340.940009,3.5,success,本質的な人間ですかみたいな、一番うれしい。,success,あっ、本物ですか、本質的な人間ですかみたいな、一番うれしい。,False,21,30,9
,017_bss_13550796_20260711203000_seg_00024,017_bss_13550796_20260711203000,SPEAKER_00,342.579996,345.260001,2.68,success,今言われて一番うれしい言葉オーセンティック。,success,今言われて一番うれしい言葉オーセンティック。,True,22,22,0
,017_bss_13550796_20260711203000_seg_00025,017_bss_13550796_20260711203000,SPEAKER_00,346.420007,351.02001,4.6,success,私スノーピークの社長にオーセンティックって言われたらもうそれはもう本物じゃん。,success,オーセンティックね、私、スノーピークの社長にオーセンティックって言われたら、もうそれはもう本物じゃん。,False,39,51,12
,017_bss_13550796_20260711203000_seg_00026,017_bss_13550796_20260711203000,SPEAKER_00,352.180002,355.04,2.86,success,本物ですから、スノーピークがオーセンティックなんだから。,success,本物ですからスノーピークがオーセンティックなんだから。,False,28,27,-1
,017_bss_13550796_20260711203000_seg_00027,017_bss_13550796_20260711203000,SPEAKER_00,355.84,362.48,6.64,success,そのオーセンティックにオーセンティックっていったら、もう私はオセンティックよ、もう絶対オセンティック、だからオセンティック芸人として、これから生きようかなと思って。,success,オーセンティックなんだから、そのオーセンティックにオセンティックっていったら、もう私はオーセンティックよ、もう絶対オセンティック、だからオーセンティック芸人としてこれから生きようかなと思って。,False,82,96,14
,017_bss_13550796_20260711203000_seg_00028,017_bss_13550796_20260711203000,SPEAKER_00,363.52,376.459998,12.94,success,もうオーセンティックとして、申し訳ないけど、ことしの頭にね、色紙にね、書きました目標、ことしは変身と、変化しながら進化するっていう、当て字でね、変身って言いましたけど、それも却下します、オーセンティックに。,success,生きようかなと思って、オーセンティックとして、申し訳ないけど、ことしの頭にね、色紙に書きました目標、今年は変身と、変化しながら進化するっていう、当て字でね、変身って言いましたけど、それも却下します、オーセンティックに。,False,103,109,6
,017_bss_13550796_20260711203000_seg_00029,017_bss_13550796_20260711203000,SPEAKER_00,378.1,383.68,5.58,success,もう下半期はもう私、オーセンティックで、ことしの目標、オーセンティックとして生きていきたいと思います。,success,もう下半期はもう私、オーセンティックで、ことしの目標、オーセンティックとして生きていきたいと思います。,True,51,51,0
,017_bss_13550796_20260711203000_seg_00030,017_bss_13550796_20260711203000,SPEAKER_00,384.24,387.500006,3.26,success,これはねいい言葉頂いたよなかなか聞かないよ。,success,これはね、いいことば頂いたよ、なかなか聞かないよ。,False,22,25,3
,017_bss_13550796_20260711203000_seg_00031,017_bss_13550796_20260711203000,SPEAKER_00,388.659998,392.300009,3.64,success,食事しながらオーセンティックが飛び交うってどんな食事よ!,success,なかなか聞かない食事しながらオーセンティックが飛び交うってどんな食事よ!,False,28,36,8
,017_bss_13550796_20260711203000_seg_00032,017_bss_13550796_20260711203000,SPEAKER_00,393.52,399.36,5.84,success,びっくりしたわ、でもなんか、すごい楽しかったですよ、ふだんやっぱり、ふだんも楽しいよ、皆さんと会話するのは。,success,びっくりしたわ、でもなんか、すごい楽しかったですよ、ふだんやっぱり、ふだんも楽しいよ、皆さんと会話するのは。,True,54,54,0
,017_bss_13550796_20260711203000_seg_00033,017_bss_13550796_20260711203000,SPEAKER_00,400.08,412.459998,12.38,success,楽しいしテレビマンと会話するのも楽しいしなんていうんだろう友達との会話も楽しいんだけどまたちょっと違う種類のなんていうんだろうな企業の社長さんとかブランドを使う社長。,success,下世話な会話は楽しいしテレビマンと会話するのも楽しいしなんていうんだろう友達との会話も楽しいんだけどまたちょっと違う種類のなんていうんだろうな企業の社長さんとかブランドを使う社長。,False,83,90,7
,017_bss_13550796_20260711203000_seg_00034,017_bss_13550796_20260711203000,SPEAKER_00,414.579996,417.739996,3.16,success,食事するっていうのは、すごくお勉強になりましたね。,success,食事するっていうのはすごくお勉強になりましたね。,False,25,24,-1
,017_bss_13550796_20260711203000_seg_00035,017_bss_13550796_20260711203000,SPEAKER_00,418.900003,425.9,7.0,success,で、なんか食事をして、より山井会長とか、峯岸社長の人間味みたいなのが。,success,で、なんか食事をして、より山井会長とか、峯岸社長の人間味みたいなのが。,True,35,35,0
,017_bss_13550796_20260711203000_seg_00036,017_bss_13550796_20260711203000,SPEAKER_00,427.060007,430.219992,3.16,success,よりスノーピークというブランドが私は好きになったし。,success,みたいなのが、よりスノーピークというブランドが、私は好きになったし。,False,26,34,8
,017_bss_13550796_20260711203000_seg_00037,017_bss_13550796_20260711203000,SPEAKER_00,432.340005,458.539999,26.2,success,ふざけるわけじゃなくオーセンティックな本物の本質的なブランドさんなんだなっていうのが分かりました多分まあそこにはこうやっぱり伝統的なとかある程度年月をかけないと作れないブランドだったりとかっていう意味ではすごい歴史もあるしっていう意味で本物なんだなっていうので私もオーセンティックって言われたらさこれは嬉しいよね私すごく目指してんのよ本物を本物になりたい。,success,ふざけるわけじゃなくオーセンティックな本物の本質的なブランドさんなんだなっていうのが分かりました多分まあそこにはこうやっぱり伝統的なとかある程度年月をかけないと作れないブランドだったりとかっていう意味ではすごい歴史もあるしっていう意味で本物なんだなっていうので私もオーセンティックって言われたらさこれは嬉しいよね私すごく目指してんのよ。,False,178,168,-10
,017_bss_13550796_20260711203000_seg_00038,017_bss_13550796_20260711203000,SPEAKER_00,459.700006,460.88,1.18,success,いろんな人のまねすんのよ。,success,本物になりたい、いろんな人のまねすんのよ。,False,13,21,8
,017_bss_13550796_20260711203000_seg_00039,017_bss_13550796_20260711203000,SPEAKER_00,463.28,479.179999,15.9,success,生まれつき本物的な人もいるんだけど多分私はそうではないからだから本物に憧れて本物のまねをいっぱいまねして自分なりのオリジナルの本物を作っていくっていうのを今目指してるんですけどいやすごくうれしかったですね。,success,生まれつき本物的な人もいるんだけど多分私はそうではないからだから本物に憧れて本物のまねをいっぱいまねして自分なりのオリジナルの本物を作っていくっていうのを今目指してるんですけどいやすごくうれしかったですね。,True,103,103,0
,017_bss_13550796_20260711203000_seg_00040,017_bss_13550796_20260711203000,SPEAKER_00,482.32,485.9,3.58,success,いやオーセンティックっていい言葉だよねいや私ちょっと言うわ。,success,いやオーセンティックっていい言葉だよねいや私ちょっと言うわ。,True,30,30,0
,017_bss_13550796_20260711203000_seg_00041,017_bss_13550796_20260711203000,SPEAKER_00,488.980005,490.4,1.42,success,でもオーセンティックを。,success,でもオーセンティックを。,True,12,12,0
,017_bss_13550796_20260711203000_seg_00042,017_bss_13550796_20260711203000,SPEAKER_00,490.96,513.6,22.64,success,だから、笑わないでね、私がオーセンティックって、なんの恥ずかしげもなく使ってても、会話の、日常会話に、絶対笑わないでね、首の根っこつかまないでね、今言ったみたいな、本当やめてくださいよ、それぐらい、自然にね、だから、やっぱりオーセンティックを、こんななんか、こういうふうに言うんじゃなくて、今みたいに、やっぱり自然にやりそうになりたいね、今、いじっちゃってるもんね、オセンティックを。,success,でもオーセンティックを、だから笑わないでね、私がオーセンティックって、なんの恥ずかしげもなく使ってても、会話の、日常会話に、絶対笑わないでね、首の根っこつかまないでね、今言ったみたいな、本当やめてくださいよ、それぐらい、自然にね、だから、やっぱオーセンティックを、こんななんか、こういうふうに言うんじゃなくて、今みたいに、やっぱり自然にやりそうになりたいね、今、いじっちゃってるもんね、オセンティックを。,False,192,202,10
,017_bss_13550796_20260711203000_seg_00043,017_bss_13550796_20260711203000,SPEAKER_00,514.88,520.459967,5.58,success,オーセンティックをちょっといじっちゃってるんだよね、違うんだよね、そういうことじゃない、そういうことじゃない、ちゃんと自然に言いたいね、オーセンティック。,success,オーセンティックを、オーセンティックをちょっといじっちゃってるんだよね、違うんだよね、そういうことじゃない、そういうことじゃない、ちゃんと自然に言いたいね、オーセンティック。,False,77,87,10
,017_bss_13550796_20260711203000_seg_00044,017_bss_13550796_20260711203000,SPEAKER_00,522.96,525.259985,2.3,success,そうなのよ、それがよくないのよ。,success,そうなのよ、それがよくないのよ、私に。,False,16,19,3
,017_bss_13550796_20260711203000_seg_00045,017_bss_13550796_20260711203000,SPEAKER_00,526.419977,528.08,1.66,success,一歩先に私は行きたいので。,success,よくないのよ、私は一歩先に私は行きたいので。,False,13,22,9
,017_bss_13550796_20260711203000_seg_00046,017_bss_13550796_20260711203000,SPEAKER_00,529.36,536.299963,6.94,success,いける人間になれるように、今年度は頑張っていきたいと思いまちょっとね、ここでオーセンティックな曲を流そうかなと思って。,success,来たいので、言える人間になれるように、今年度は頑張っていきたいと思いますちょっとね、ここでオーセンティックな曲を流そうかなと思って。,False,59,66,7
,017_bss_13550796_20260711203000_seg_00047,017_bss_13550796_20260711203000,SPEAKER_01,540.96,541.84,0.88,success,オーセンティック芸人。,success,がっつり自己オーセンティック芸人。,False,11,17,6
,017_bss_13550796_20260711203000_seg_00048,017_bss_13550796_20260711203000,SPEAKER_00,543.84,546.859961,3.02,success,やばいな、どうしよう、よくない、よくない。,success,確かにこれがオーセンティック芸人か、やばいな、どうしよう、よくない、よくない。,False,21,39,18
,017_bss_13550796_20260711203000_seg_00049,017_bss_13550796_20260711203000,SPEAKER_00,548.019983,561.2,13.18,success,これはマジでオーセンティックだと思う本物本質的な普遍的なねっていう意味でこの曲多分皆さんすごいおおってなると思うそれではオーセンティックな曲お聴きくださいカーペンターズでトップオブザワールド。,success,よくないよくないこれはマジでオーセンティックだと思う本物本質的な普遍的なねっていう意味でこの曲多分皆さんすごいおおってなると思うそれではオーセンティックな曲お聴きくださいカーペンターズでトップオブザワールド。,False,96,104,8
,017_bss_13550796_20260711203000_seg_00050,017_bss_13550796_20260711203000,SPEAKER_00,807.44,818.059973,10.62,success,さあ続いては聞いてよいもっちゃんのコーナーでございます皆さんから寄せられたメッセージを紹介していきます突然のメールで申し訳ありませんという書き出しで送ってくれたのが匿名!,success,さあ続いては聞いてよいもっちゃんのコーナーでございます皆さんから寄せられたメッセージを紹介していきます突然のメールで申し訳ありませんという書き出しで送ってくれたのが匿名!,True,85,85,0
,017_bss_13550796_20260711203000_seg_00051,017_bss_13550796_20260711203000,SPEAKER_00,819.219965,853.579962,34.36,success,はいはいはいはいはじめまして中学校で理科の教師をしている高校生と大学生の娘がいるオヤジですとへえオヤジさんイモトさんのラジオを楽しく拝聴しておりますイモトさんのお話を聞くといつも引き込まれます嬉しい起承転結はもちろんイモトさんの感情やその時の状況が目に浮かびますとえ私が一番すごいと思うことは聞いてほしい視点や話の捉える方向も指し示しながら話が進んでいくところです何この褒め言葉自分事のように話題に。,success,あっ匿名はいはいはいはいはじめまして中学校で理科の教師をしている高校生と大学生の娘がいるオヤジですとへえオヤジさんイモトさんのラジオを楽しく拝聴しておりますイモトさんのお話を聞くといつも引き込まれます嬉しい起承転結はもちろんイモトさんの感情やその時の状況が目に浮かびますとえ私が一番すごいと思うことは聞いてほしい視点や話の捉える方向も指し示しながら話が進んでいくところです何この褒め言葉自分事のように話題に。,False,200,204,4
,017_bss_13550796_20260711203000_seg_00052,017_bss_13550796_20260711203000,SPEAKER_00,854.739954,861.739966,7.0,success,気がつくとイモトさんの話はすごいと思ってしまいます私も話すことをなりわいとしておりぜひイモさんに。,success,夫のように話題になっているのに気がつくとイモトさんの話はすごいと思ってしまいます私も話すことをなりわいとしておりぜひイモトさん。,False,49,64,15
,017_bss_13550796_20260711203000_seg_00053,017_bss_13550796_20260711203000,SPEAKER_00,863.379968,877.28,13.9,success,何かご指導願いたいですと、えー、むずっ、だって、しかもこの人、教師の方ですもんね、先生だから、それこそ話すプロですもんね、伝えるというかね、えー、なんだろう。,success,何かご指導願いたいですと、えー、むずっ、だって、しかもこの人、教師の方ですもんね、先生だから、それこそ話すプロですもんね、伝えるというかね、えー、なんだろう。,True,79,79,0
,017_bss_13550796_20260711203000_seg_00054,017_bss_13550796_20260711203000,SPEAKER_00,878.08,887.52,9.44,success,話すこととは何かご指導願いたい私どういう気持ちでいつもこのさすっぴん社のラジオしゃべってるんだろうね。,success,なんだろう、話すこととは何か、ご指導願いたい、私、どういう気持ちでいつもこのさ、すっぴん社のラジオ、しゃべってるんだろうね。,False,51,62,11
,017_bss_13550796_20260711203000_seg_00055,017_bss_13550796_20260711203000,SPEAKER_00,887.84,893.899969,6.06,success,やだ、でもコツっていうか、しゃべりやすいのは、やっぱ聞き役だよね。,success,しゃべってんだろうねやだでもコツっていうかしゃべりやすいのはやっぱ聞き役だよね。,False,33,40,7
,017_bss_13550796_20260711203000_seg_00056,017_bss_13550796_20260711203000,SPEAKER_00,895.539941,930.859961,35.32,success,聞き役がいるってこととそれで何が言いたいかっていうとあのね1対100にしゃべるっていうよりは気持ち的にはやっぱり1対1この人に伝えたいっていう気持ちでしゃべるとしゃべりやすいっていうのはこのラジオに関してはあるただ先生だと生徒さん30人とかに伝えなきゃいけないけどもしかしたらこの生徒にとか今日はこの生徒に向けてしゃべろうとか結構的を何つうの鋭角にしていくというか1人に絞ると何かしゃべりやすいかなというふうに私はいつも思っておりますだからイッテq!のじゃあロケとかのしゃべる時。,success,ページで聞き役がいるってこととそれで何が言いたいかっていうとあのね1対100にしゃべるっていうよりは気持ち的にはやっぱり1対1この人に伝えたいっていう気持ちでしゃべるとしゃべりやすいっていうのはこのラジオに関してはあるただ先生だと生徒さん30人とかに伝えなきゃいけないけどもしかしたらこの生徒にとか今日はこの生徒に向けてしゃべろうとか結構的をなんつうの鋭角にしていくというか1人に絞ると何かしゃべりやすいかなというふうに私はいつも思っておりますだからイッテq!のじゃあロケとかのしゃべる時。,False,240,245,5
,017_bss_13550796_20260711203000_seg_00057,017_bss_13550796_20260711203000,SPEAKER_00,932.499963,936.619971,4.12,success,基本的に56人のスタッフさんがカメラを持っていてでもその向こうの。,success,パベルットに56人のスタッフさんがカメラを持っていてでもその向こうの。,False,33,35,2
,017_bss_13550796_20260711203000_seg_00058,017_bss_13550796_20260711203000,SPEAKER_00,938.259973,981.739966,43.48,success,万人という人がいるわけででもそこをあんまり意識せずにどっちかというとここの1対1この目の前のディレクターさんにこれ伝わるかなとかこの情報このカメラマンさん分かりやすく聞こえるかなとかっていう気持ちでしゃべると割としゃべりやすい気はしますねなんでこれをちょっと教壇に立った時にどう生かせるかは分からないんですけどなので何か毎回こう変えてね今日はa君今日はe君今日はd君がしっかり理解できるようにしゃべろうっていうふうにするともしかしたらしゃべりやすいかもしれないですねっていうところですねすいませんそうですねだからその何つうんだろうな教師って教壇に立つ時教師そのものがやっぱオーセンティックだから何かあの。,success,向こう万人という人がいるわけででもそこをあんま意識せずにどっちかというとここの1対1この目の前のディレクターさんにこれ伝わるかなとかこの情報このカメラマンさん分かりやすく聞こえるかなとかっていう気持ちでしゃべると割としゃべりやすい気はしますねなんでこれをちょっと教壇に立った時にどう生かせるかは分からないですけどなので何か毎回こう変えてね今日はa君今日はe君今日はd君がしっかり理解できるようにしゃべろうっていうふうにするともしかしたらしゃべりやすいかもしれないですねっていうところですねすいませんそうですねだからその何つうんだろうな教師って教壇に立つ時教師そのものがやっぱオーセンティックだから何かあの。,False,302,303,1
,017_bss_13550796_20260711203000_seg_00059,017_bss_13550796_20260711203000,SPEAKER_00,984.96,985.52,0.56,success,ちょっと待ってください。,success,ちょっと待ってください。,True,12,12,0
,017_bss_13550796_20260711203000_seg_00060,017_bss_13550796_20260711203000,SPEAKER_00,987.04,990.08,3.04,success,無理でした、これさ、笑っちゃってるじゃん。,success,ちょっと待ってください、ちょっと無理でした、これさ、あの、笑っちゃってるじゃん。,False,21,40,19
,017_bss_13550796_20260711203000_seg_00061,017_bss_13550796_20260711203000,SPEAKER_00,990.56,992.0,1.44,success,向こう側で。,success,笑っちゃってるじゃん向こう側で。,False,6,16,10
