segment_index,segment_id,target_id,speaker,start_sec,end_sec,duration_sec,parakeet_exact_status,parakeet_exact_text,parakeet_context2_status,parakeet_context2_text,texts_match,exact_chars,context2_chars,char_diff
,014_fmmie_13587080_20260712110000_seg_00022,014_fmmie_13587080_20260712110000,SPEAKER_00,351.12,354.24,3.12,success,すてきな楽曲でございます。,success,癖になるっていうねすてきな楽曲でございます。,False,13,22,9
,014_fmmie_13587080_20260712110000_seg_00023,014_fmmie_13587080_20260712110000,SPEAKER_00,356.56,357.740012,1.18,success,今日過ごしていこうかな。,success,いつ過ごしていこうかな。,False,12,12,0
,014_fmmie_13587080_20260712110000_seg_00024,014_fmmie_13587080_20260712110000,SPEAKER_00,358.96,361.099997,2.14,success,お届けしたのはイリデクランチでした。,success,していこうかなお届けしたのは入りでクランチでした。,False,18,25,7
,014_fmmie_13587080_20260712110000_seg_00025,014_fmmie_13587080_20260712110000,SPEAKER_00,363.2,367.2,4.0,success,菊池風磨アワーズこの時間は山盛りの提供でお送りします。,success,菊池風磨アワーズこの時間は山盛りの提供でお送りします。,True,27,27,0
,014_fmmie_13587080_20260712110000_seg_00026,014_fmmie_13587080_20260712110000,SPEAKER_00,381.76,383.179999,1.42,success,夏のtodoリスト!,success,夏のtodoリスト!,True,10,10,0
,014_fmmie_13587080_20260712110000_seg_00027,014_fmmie_13587080_20260712110000,SPEAKER_00,387.52,391.819998,4.3,success,忙しく過ごしているうちに気付けばあっという間に過ぎていく夏今年の夏休み。,success,忙しく過ごしているうちに気付けばあっという間に過ぎていく夏今年の夏。,False,36,34,-2
,014_fmmie_13587080_20260712110000_seg_00028,014_fmmie_13587080_20260712110000,SPEAKER_00,392.980005,395.179999,2.2,success,思い出になるように今日はこのなつ。,success,夏今年の夏の思い出になるように今日はこの夏。,False,17,22,5
,014_fmmie_13587080_20260712110000_seg_00029,014_fmmie_13587080_20260712110000,SPEAKER_00,396.4,398.4,2.0,success,ドゥーリストをつくっていきます。,success,この夏fodoリストを作っていきます。,False,16,19,3
,014_fmmie_13587080_20260712110000_seg_00030,014_fmmie_13587080_20260712110000,SPEAKER_00,399.12,404.780005,5.66,success,番組が用意した夏のtodoがあるので僕の夏のtodoリストに入れるかどうか1つ。,success,番組が用意した夏のtodoがあるので僕の夏のtodoリストに入れるかどうか1つ試してみてください。,False,40,49,9
,014_fmmie_13587080_20260712110000_seg_00031,014_fmmie_13587080_20260712110000,SPEAKER_00,406.96,411.980002,5.02,success,何かでもやめて思い出になるようにって何かもうまだ思い出にしたくない。,success,思います何かでもやめて思い出になるようにって何かもうまだ思い出にしたくない。,False,34,38,4
,014_fmmie_13587080_20260712110000_seg_00032,014_fmmie_13587080_20260712110000,SPEAKER_00,414.32,416.300009,1.98,success,まだ今でいたいから思い出ても。,success,まだ今でいたいから思い出ってもう。,False,15,17,2
,014_fmmie_13587080_20260712110000_seg_00033,014_fmmie_13587080_20260712110000,SPEAKER_00,419.92,422.060004,2.14,success,うわ思い出って聞くと急に。,success,うわ思い出って聞くと急に。,True,13,13,0
,014_fmmie_13587080_20260712110000_seg_00034,014_fmmie_13587080_20260712110000,SPEAKER_00,426.579996,427.819998,1.24,success,そろそろ明けるかな、でも梅雨。,success,そろそろ明けるかなでも梅雨。,False,15,14,-1
,014_fmmie_13587080_20260712110000_seg_00035,014_fmmie_13587080_20260712110000,SPEAKER_00,430.96,432.140005,1.18,success,よりよく過ごすためってこと?,success,3つをよりよく過ごすためってこと?,False,14,17,3
,014_fmmie_13587080_20260712110000_seg_00036,014_fmmie_13587080_20260712110000,SPEAKER_00,433.780008,438.860007,5.08,success,よく過ごして、結果的に思い出になるけどっていう、うわー、思い出にしたくない、でも思い出のこと考えたくない、やだ、嫌だ。,success,よく過ごして結果的に思い出になるけどっていううわー思い出にしたくないでも思い出のこと考えたくないやだやだ。,False,59,53,-6
,014_fmmie_13587080_20260712110000_seg_00037,014_fmmie_13587080_20260712110000,SPEAKER_00,440.08,441.739996,1.66,success,やってまいりたいと思います。,success,考えたくない、嫌だ、嫌だ。ということで、やってまいりたいと思います。,False,14,34,20
,014_fmmie_13587080_20260712110000_seg_00038,014_fmmie_13587080_20260712110000,SPEAKER_00,442.96,444.0,1.04,success,1つ目の項目。,success,1つ目の項目。,True,7,7,0
,014_fmmie_13587080_20260712110000_seg_00039,014_fmmie_13587080_20260712110000,SPEAKER_00,445.299997,446.060004,0.76,success,ピの夏服。,success,目の項目2の夏服。,False,5,9,4
,014_fmmie_13587080_20260712110000_seg_00040,014_fmmie_13587080_20260712110000,SPEAKER_00,447.22001,449.9,2.68,success,いいですね、僕ね、夏物買ったんです、いっぱい、この間。,success,これいいですね、僕ね、夏物買ったんです、いっぱい、この間。,False,27,29,2
,014_fmmie_13587080_20260712110000_seg_00041,014_fmmie_13587080_20260712110000,SPEAKER_00,452.08,454.219992,2.14,success,薄手の生地のパンツ。,success,薄手の生地のあのパンツ。,False,10,12,2
,014_fmmie_13587080_20260712110000_seg_00042,014_fmmie_13587080_20260712110000,SPEAKER_00,459.52,461.420004,1.9,success,夏らしいものを食べる。,success,夏らしいものを食べる。,True,11,11,0
,014_fmmie_13587080_20260712110000_seg_00043,014_fmmie_13587080_20260712110000,SPEAKER_00,462.579996,464.300009,1.72,success,つめたいそばとかたべたいね。,success,いいものを食べる冷たいそばとか食べたいね。,False,14,21,7
,014_fmmie_13587080_20260712110000_seg_00044,014_fmmie_13587080_20260712110000,SPEAKER_00,467.44,470.539999,3.1,success,でもあのそうめんちっちゃい頃はよく家でね。,success,でもあのそうめんちっちゃい頃はよく家でね。,True,21,21,0
,014_fmmie_13587080_20260712110000_seg_00045,014_fmmie_13587080_20260712110000,SPEAKER_00,472.180002,474.379996,2.2,success,なると昼いっぱい出てきて多分いっぱい買っちゃったんだろうな。,success,ってなると昼いっぱい出てきて多分いっぱい買っちゃったんだろうな。,False,30,32,2
,014_fmmie_13587080_20260712110000_seg_00046,014_fmmie_13587080_20260712110000,SPEAKER_00,475.6,477.260001,1.66,success,あのいやもう損。,success,いっぱい買っちゃったんだもん、なんかあの、いや、もう、損。,False,8,29,21
,014_fmmie_13587080_20260712110000_seg_00047,014_fmmie_13587080_20260712110000,SPEAKER_00,493.299997,494.060004,0.76,success,キンキンに出てるから今。,success,インに冷えてるからいい。,False,12,12,0
,014_fmmie_13587080_20260712110000_seg_00048,014_fmmie_13587080_20260712110000,SPEAKER_00,497.68,501.68,4.0,success,スイカメロンはいいんじゃない、スイカ割りしたいね、スイカ割りしたい、本気の。,success,スイカメロンはいいんじゃない、スイカ割りしたいね、スイカ割りしたい、本気の。,True,38,38,0
,014_fmmie_13587080_20260712110000_seg_00049,014_fmmie_13587080_20260712110000,SPEAKER_00,502.88,504.140005,1.26,success,もう大人になって本当。,success,本気のもう大人になって本気の。,False,11,15,4
,014_fmmie_13587080_20260712110000_seg_00050,014_fmmie_13587080_20260712110000,SPEAKER_00,505.36,506.539999,1.18,success,ちゃんとぐるぐる回るし。,success,ちゃんとぐるぐる回るし。,True,12,12,0
,014_fmmie_13587080_20260712110000_seg_00051,014_fmmie_13587080_20260712110000,SPEAKER_00,507.76,509.9,2.14,success,おっしかもあの味方と敵は。,success,グルメもあるし、しかも味方と敵には。,False,13,18,5
,014_fmmie_13587080_20260712110000_seg_00052,014_fmmie_13587080_20260712110000,SPEAKER_00,511.6,513.259985,1.66,success,みたいな味方の声だけを信じて。,success,敵には味方の声だけを信じて。,False,15,14,-1
,014_fmmie_13587080_20260712110000_seg_00053,014_fmmie_13587080_20260712110000,SPEAKER_00,518.8,519.979956,1.18,success,行ったことのない場所に。,success,行ったことのない場所に。,True,12,12,0
,014_fmmie_13587080_20260712110000_seg_00054,014_fmmie_13587080_20260712110000,SPEAKER_00,521.68,523.04,1.36,success,これもいいっすね。,success,これもいいっすね。,True,9,9,0
,014_fmmie_13587080_20260712110000_seg_00055,014_fmmie_13587080_20260712110000,SPEAKER_00,524.08,525.2,1.12,success,どこだろうね?,success,いいっすねどこだろうね。,False,7,12,5
,014_fmmie_13587080_20260712110000_seg_00056,014_fmmie_13587080_20260712110000,SPEAKER_00,525.84,527.52,1.68,success,でも何か何つうのかな。,success,どこだろうねでも何か何つうのかな。,False,11,17,6
,014_fmmie_13587080_20260712110000_seg_00057,014_fmmie_13587080_20260712110000,SPEAKER_00,528.64,533.419958,4.78,success,夏って日本でもまだまだ僕すごい楽しめる感覚なんですよ。,success,何つうのかな夏って日本でもまだまだ僕すごい楽しめる感覚なんですよ。,False,27,33,6
,014_fmmie_13587080_20260712110000_seg_00058,014_fmmie_13587080_20260712110000,SPEAKER_00,538.0,539.659949,1.66,success,ってなるとなんかもったいない。,success,ってなると何かもったいない。,False,15,14,-1
,014_fmmie_13587080_20260712110000_seg_00059,014_fmmie_13587080_20260712110000,SPEAKER_00,541.36,546.37998,5.02,success,だからあの何て言えばいいかな分かりやすく説明したいなあっ日曜日と祝日がかぶるみたいな感じ?,success,だからあの何て言えばいいかな分かりやすく説明したいなあっ日曜日と祝日がかぶるみたいな感じ。,False,45,45,0
,014_fmmie_13587080_20260712110000_seg_00060,014_fmmie_13587080_20260712110000,SPEAKER_00,548.08,552.13996,4.06,success,せっかくもう日曜日として、もう休日なんだから、もうここは別に普通に休日でいい。,success,せっかくもう日曜日として休日なんだからもうここは別に普通に休日でいい。,False,39,35,-4
,014_fmmie_13587080_20260712110000_seg_00061,014_fmmie_13587080_20260712110000,SPEAKER_00,560.019983,562.219977,2.2,success,日本にいたって最大限俺は夏で楽しめる。,success,日本にいたって最大限俺は夏で楽しめる。,True,19,19,0
,014_fmmie_13587080_20260712110000_seg_00062,014_fmmie_13587080_20260712110000,SPEAKER_00,563.92,567.979956,4.06,success,だったら夏よりは楽しめないなって思ってる季節に。,success,楽しめるそしたら夏よりは楽しめないなって思ってる季節に。,False,24,28,4
,014_fmmie_13587080_20260712110000_seg_00063,014_fmmie_13587080_20260712110000,SPEAKER_00,572.019983,574.0,1.98,success,ない場所日本になるね。,success,ない場所日本になるね。,True,11,11,0
,014_fmmie_13587080_20260712110000_seg_00064,014_fmmie_13587080_20260712110000,SPEAKER_00,575.28,576.13996,0.86,success,国内の一角。,success,気になるねこれ国内の一部。,False,6,13,7
,014_fmmie_13587080_20260712110000_seg_00065,014_fmmie_13587080_20260712110000,SPEAKER_00,578.8,580.32,1.52,success,うんどこかな?,success,うんどこかな?,True,7,7,0
,014_fmmie_13587080_20260712110000_seg_00066,014_fmmie_13587080_20260712110000,SPEAKER_00,587.44,588.13996,0.7,success,ドアをして。,success,尾鷲を捨てた。,False,6,7,1
,014_fmmie_13587080_20260712110000_seg_00067,014_fmmie_13587080_20260712110000,SPEAKER_00,591.92,595.819983,3.9,success,夏だったら本来ね、湿気があるんで、澄んでるというよりは、もわっと。,success,夏だったら本来ね湿気があるんで澄んでるというよりはもわっと。,False,33,30,-3
,014_fmmie_13587080_20260712110000_seg_00068,014_fmmie_13587080_20260712110000,SPEAKER_00,597.52,599.659949,2.14,success,神社とかね何か好きなのよ。,success,神社とかね何か好きなんですよ。,False,13,15,2
,014_fmmie_13587080_20260712110000_seg_00069,014_fmmie_13587080_20260712110000,SPEAKER_00,604.24,605.419958,1.18,success,行ったことのない場所。,success,行ったことのない場所。,True,11,11,0
,014_fmmie_13587080_20260712110000_seg_00070,014_fmmie_13587080_20260712110000,SPEAKER_00,607.059961,609.44,2.38,success,屋内でいってみたいと思います。,success,国内でいってみたいと思います。,False,15,15,0
,014_fmmie_13587080_20260712110000_seg_00071,014_fmmie_13587080_20260712110000,SPEAKER_00,610.16,615.979956,5.82,success,続きまして、写真をいっぱい撮る写真ね、俺、もう毎年思うカメラ買おうかなって。,success,続きまして写真をいっぱい撮る写真ね俺もう毎年思うカメラ買おうかなって。,False,38,35,-3
,014_fmmie_13587080_20260712110000_seg_00072,014_fmmie_13587080_20260712110000,SPEAKER_00,617.619958,618.859961,1.24,success,でも持ち歩かないか。,success,なってでも持ち歩かないか。,False,10,13,3
,014_fmmie_13587080_20260712110000_seg_00073,014_fmmie_13587080_20260712110000,SPEAKER_00,621.92,623.52,1.6,success,持ち歩けばいいんだよね?,success,持ち歩けばいいんだよね?,True,12,12,0
,014_fmmie_13587080_20260712110000_seg_00074,014_fmmie_13587080_20260712110000,SPEAKER_00,624.0,627.979956,3.98,success,だからあの僕お気に入りのカバンとか何個かあるんです。,success,持ち歩けばいいんだよね、だからあの、僕、お気に入りのかばんとか、何個かあるんです。,False,26,41,15
,014_fmmie_13587080_20260712110000_seg_00075,014_fmmie_13587080_20260712110000,SPEAKER_00,629.2,631.819983,2.62,success,結局、手ぶらで一家になっちゃったりとかする。,success,結局手ぶらで一家になっちゃったりとかする。,False,22,21,-1
,014_fmmie_13587080_20260712110000_seg_00076,014_fmmie_13587080_20260712110000,SPEAKER_00,633.04,633.739966,0.7,success,入れるものも。,success,ちゃったりとかするって入れるものも。,False,7,18,11
,014_fmmie_13587080_20260712110000_seg_00077,014_fmmie_13587080_20260712110000,SPEAKER_00,636.4,638.059973,1.66,success,でもじゃあポケットだったらてもちでいいか。,success,でもうじゃあポケットだったら手持ちでいいか。,False,21,22,1
,014_fmmie_13587080_20260712110000_seg_00078,014_fmmie_13587080_20260712110000,SPEAKER_00,639.28,639.979956,0.7,success,ちゃうから。,success,手持ちでいいってなっちゃうから。,False,6,16,10
,014_fmmie_13587080_20260712110000_seg_00079,014_fmmie_13587080_20260712110000,SPEAKER_00,641.68,642.24,0.56,success,あとね。,success,するとね。,False,4,5,1
,014_fmmie_13587080_20260712110000_seg_00080,014_fmmie_13587080_20260712110000,SPEAKER_00,643.6,645.259985,1.66,success,もったいないなとも思ってるんで。,success,するとね、もったいないなとも思ってるんで。,False,16,21,5
,014_fmmie_13587080_20260712110000_seg_00081,014_fmmie_13587080_20260712110000,SPEAKER_00,646.899957,648.13996,1.24,success,かばんに。,success,でカバンに。,False,5,6,1
,014_fmmie_13587080_20260712110000_seg_00082,014_fmmie_13587080_20260712110000,SPEAKER_00,649.36,650.059973,0.7,success,いれて。,success,にを入れて。,False,4,6,2
,014_fmmie_13587080_20260712110000_seg_00083,014_fmmie_13587080_20260712110000,SPEAKER_00,651.219965,653.899969,2.68,success,で財布と鍵取ってたらまあかばんも使えるし。,success,で財布と鍵取っつったらまあかばんも使えるし。,False,21,22,1
,014_fmmie_13587080_20260712110000_seg_00084,014_fmmie_13587080_20260712110000,SPEAKER_00,655.059961,655.819983,0.76,success,もう持ち運ぶ。,success,つかえるしももちはこべる。,False,7,13,6
,014_fmmie_13587080_20260712110000_seg_00085,014_fmmie_13587080_20260712110000,SPEAKER_00,657.04,658.219946,1.18,success,カメラかう?,success,もう持ち運べるカメラ買う?,False,6,13,7
,014_fmmie_13587080_20260712110000_seg_00086,014_fmmie_13587080_20260712110000,SPEAKER_00,662.88,663.979956,1.1,success,いいカメラ買おうとすると。,success,いいカメラ買おうとすると。,True,13,13,0
,014_fmmie_13587080_20260712110000_seg_00087,014_fmmie_13587080_20260712110000,SPEAKER_00,665.84,669.259985,3.42,success,2026年夏用のプレイリストを作る。,success,2026年夏用のプレイリストを作る。,True,18,18,0
,014_fmmie_13587080_20260712110000_seg_00088,014_fmmie_13587080_20260712110000,SPEAKER_00,673.28,674.059973,0.78,success,何かあの。,success,何かあの。,True,5,5,0
,014_fmmie_13587080_20260712110000_seg_00089,014_fmmie_13587080_20260712110000,SPEAKER_00,677.76,678.37998,0.62,success,きょく。,success,曲。,False,4,2,-2
,014_fmmie_13587080_20260712110000_seg_00090,014_fmmie_13587080_20260712110000,SPEAKER_00,682.0,682.699957,0.7,success,できたんです僕は。,success,できたんです僕は。,True,9,9,0
,014_fmmie_13587080_20260712110000_seg_00091,014_fmmie_13587080_20260712110000,SPEAKER_00,684.33996,685.099951,0.76,success,ここで言っちゃう。,success,ぼくはここで言っちゃう。,False,9,12,3
,014_fmmie_13587080_20260712110000_seg_00092,014_fmmie_13587080_20260712110000,SPEAKER_00,689.68,699.92,10.24,success,来週あたりかけたいなと思ってる曲もあるわけですよそこに戻ってきちゃうからな2026年の。,success,来週あたりかけたいなと思ってる曲もあるわけですよそこに戻ってきちゃうからな2026年の。,True,44,44,0
,014_fmmie_13587080_20260712110000_seg_00093,014_fmmie_13587080_20260712110000,SPEAKER_00,700.48,701.419958,0.94,success,夏にね。,success,16年の夏にね。,False,4,8,4
,014_fmmie_13587080_20260712110000_seg_00094,014_fmmie_13587080_20260712110000,SPEAKER_00,702.64,704.779974,2.14,success,だからこの夏だからっていうのが欲しい。,success,夏にねだからこの夏だからっていうのが欲しい。,False,19,22,3
,014_fmmie_13587080_20260712110000_seg_00095,014_fmmie_13587080_20260712110000,SPEAKER_00,706.48,712.459967,5.98,success,夏だからこの曲この曲この曲っていうのはあるんだけど2026年はこの曲だったよねっていう。,success,夏だからこの曲この曲この曲っていうのはあるんだけど2026年はこの曲だったよねっていう。,True,44,44,0
,014_fmmie_13587080_20260712110000_seg_00096,014_fmmie_13587080_20260712110000,SPEAKER_00,716.24,716.96,0.72,success,わかりました。,success,分かりました。,False,7,7,0
,014_fmmie_13587080_20260712110000_seg_00097,014_fmmie_13587080_20260712110000,SPEAKER_00,722.8,723.499976,0.7,success,そうですけど1曲。,success,うそですけど1曲。,False,9,9,0
,014_fmmie_13587080_20260712110000_seg_00098,014_fmmie_13587080_20260712110000,SPEAKER_00,725.139978,729.259955,4.12,success,花火1曲目なのか最後の曲なのか最後の曲なのか。,success,花火1曲目なのか最後の曲なのか最後の曲なのか。,True,23,23,0
,014_fmmie_13587080_20260712110000_seg_00099,014_fmmie_13587080_20260712110000,SPEAKER_00,731.44,733.579962,2.14,success,旅にさせてもらおうかなと思いますけどね。,success,花火にさせてもらおうかなと思いますけどね。,False,20,21,1
,014_fmmie_13587080_20260712110000_seg_00100,014_fmmie_13587080_20260712110000,SPEAKER_00,735.219965,739.819983,4.6,success,ファンの方々はね、ことしもたくさんのすてきな夏曲を出してくれると思うので。,success,の方々はね今年もたくさんのすてきな夏曲を出してくれると思うので。,False,37,32,-5
,014_fmmie_13587080_20260712110000_seg_00101,014_fmmie_13587080_20260712110000,SPEAKER_00,740.979944,741.68,0.7,success,ごめんなさい。,success,と思うのでごめんなさい。,False,7,12,5
,014_fmmie_13587080_20260712110000_seg_00102,014_fmmie_13587080_20260712110000,SPEAKER_00,742.32,743.6,1.28,success,ちょっと最後は。,success,ごめんなさいちょっと最後は。,False,8,14,6
,014_fmmie_13587080_20260712110000_seg_00103,014_fmmie_13587080_20260712110000,SPEAKER_00,748.24,748.939978,0.7,success,やりたいこと?,success,夏やりたいこと。,False,7,8,1
,014_fmmie_13587080_20260712110000_seg_00104,014_fmmie_13587080_20260712110000,SPEAKER_00,751.6,752.299963,0.7,success,うみに入る。,success,海に入れない。,False,6,7,1
,014_fmmie_13587080_20260712110000_seg_00105,014_fmmie_13587080_20260712110000,SPEAKER_00,754.32,757.52,3.2,success,見るっていうことはよくあるんですけど。,success,見るっていうことはよくあるんですけど。,True,19,19,0
,014_fmmie_13587080_20260712110000_seg_00106,014_fmmie_13587080_20260712110000,SPEAKER_00,758.16,763.339972,5.18,success,例えばじゃあちょっと車を動かさなきゃいけないし少し遠出して。,success,あるんですけど例えばじゃあちょっと車を動かさなきゃいけないし少し遠出して。,False,30,37,7
,014_fmmie_13587080_20260712110000_seg_00107,014_fmmie_13587080_20260712110000,SPEAKER_00,764.499963,767.659949,3.16,success,行こうかとか、海沿いのなんかカフェ行ってみようかとか。,success,少し遠出して、見に行こうかとか、海沿いのなんかカフェ行ってみようかとか。,False,27,36,9
,014_fmmie_13587080_20260712110000_seg_00108,014_fmmie_13587080_20260712110000,SPEAKER_00,771.76,773.899969,2.14,success,かっこよくないっすか海沿いのカフェ行く?,success,かっこよくないっすか海沿いのカフェ行く?,True,20,20,0
,014_fmmie_13587080_20260712110000_seg_00109,014_fmmie_13587080_20260712110000,SPEAKER_00,778.0,779.6,1.6,success,ごめんなさい、あんまやってないかもしれないです。,success,ごめんなさいあんまやってないかもしんないっす。,False,24,23,-1
,014_fmmie_13587080_20260712110000_seg_00110,014_fmmie_13587080_20260712110000,SPEAKER_00,780.56,784.459967,3.9,success,海沿いには行くの、でも、海沿いに行って、なんかね、おいしそうな。,success,海沿いには行くのでも海沿いに行って何かねおいしそうな。,False,32,27,-5
,014_fmmie_13587080_20260712110000_seg_00111,014_fmmie_13587080_20260712110000,SPEAKER_00,786.57998,793.92,7.34,success,麺もそうだし何かあの天ぷらそばとか何かまあ海鮮じゃないですか天ぷらそばも。,success,天もそうだしなんかあの天ぷらそばとかなんかまあ海鮮じゃないですか天ぷらそばも。,False,37,39,2
,014_fmmie_13587080_20260712110000_seg_00112,014_fmmie_13587080_20260712110000,SPEAKER_00,795.76,800.32,4.56,success,あの長崎のご当地のものとかにあるんでまあ海沿いのカフェ。,success,ねっあの長崎のご当地のものとかやるんでまあ海沿いのカフェ。,False,28,29,1
,014_fmmie_13587080_20260712110000_seg_00113,014_fmmie_13587080_20260712110000,SPEAKER_00,801.12,804.13996,3.02,success,行きたいね、なんか趣旨ずれたというか、趣旨というか、話変わったな。,success,まあ海沿いのカフェ行きたいね何か趣旨ずれたというか趣旨というか話変わったな。,False,33,38,5
,014_fmmie_13587080_20260712110000_seg_00114,014_fmmie_13587080_20260712110000,SPEAKER_00,807.28,807.979956,0.7,success,入水。,success,入水。,True,3,3,0
,014_fmmie_13587080_20260712110000_seg_00115,014_fmmie_13587080_20260712110000,SPEAKER_00,814.48,816.619971,2.14,success,ボートとかだったら簡単に波に乗れるしね。,success,ボードとかだったら簡単に波に乗れるしね。,False,20,20,0
,014_fmmie_13587080_20260712110000_seg_00116,014_fmmie_13587080_20260712110000,SPEAKER_00,817.779962,823.6,5.82,success,ちょっと気をつけながらですけど僕ボディーボードは波に乗るぐらいだったらできるんですよ。,success,波に乗れるしね、ちょっと気をつけながらですけど、僕、ボディーボードは、波に乗るぐらいだったらできるんですよ。,False,43,54,11
,014_fmmie_13587080_20260712110000_seg_00117,014_fmmie_13587080_20260712110000,SPEAKER_00,825.52,828.08,2.56,success,こう進みますよビュンって。,success,こう進みますよビューンって。,False,13,14,1
,014_fmmie_13587080_20260712110000_seg_00118,014_fmmie_13587080_20260712110000,SPEAKER_00,828.4,830.8,2.4,success,あれ気持ちいいんだよねわ日焼けしちゃうかも。,success,ビュンってあれ気持ちいいんだよねうわ日焼けしちゃうかも。,False,22,28,6
