segment_index,segment_id,target_id,speaker,start_sec,end_sec,duration_sec,parakeet_exact_status,parakeet_exact_text,parakeet_silence2_status,parakeet_silence2_text,texts_match,exact_chars,silence2_chars,char_diff
,021_ibc_13611554_20260714112500_seg_00010,021_ibc_13611554_20260714112500,SPEAKER_00,407.92,415.04,7.12,success,ではここで1曲お聴きいただきましょう原田知世さんで天国に一番近い島。,success,ではここで一曲お聴き頂きましょう原田知世さんで天国に一番近い島。,False,34,32,-2
,021_ibc_13611554_20260714112500_seg_00011,021_ibc_13611554_20260714112500,SPEAKER_02,541.84,542.539954,0.7,success,さで地域は?,success,さて地域は?,False,6,6,0
,021_ibc_13611554_20260714112500_seg_00012,021_ibc_13611554_20260714112500,SPEAKER_02,549.04,549.739966,0.7,success,パパと共に。,success,パパと共に。,True,6,6,0
,021_ibc_13611554_20260714112500_seg_00013,021_ibc_13611554_20260714112500,SPEAKER_02,560.56,567.499976,6.94,success,ステージイベントやテレビラジオの公開放送秋の味覚など内容盛りだくさん。,success,今年もやりますibc祭りステージイベントやテレビラジオの公開放送秋の味覚など内容盛りだくさん。,False,35,47,12
,021_ibc_13611554_20260714112500_seg_00014,021_ibc_13611554_20260714112500,SPEAKER_02,570.099969,574.219977,4.12,success,日曜日の2日間滝沢市の津川未来館アピオで開催します。,success,日曜日の2日間滝沢市のつがわ未来館アピオで開催します。,False,26,27,1
,021_ibc_13611554_20260714112500_seg_00015,021_ibc_13611554_20260714112500,SPEAKER_02,576.88,578.059973,1.18,success,テレビラジオの番組で。,success,テレビラジオの番組で。,True,11,11,0
,021_ibc_13611554_20260714112500_seg_00016,021_ibc_13611554_20260714112500,SPEAKER_02,582.099969,585.259985,3.16,success,今日の石川?? 木歌暦は。,success,今日の石川 ?? 木歌声は。,False,13,14,1
,021_ibc_13611554_20260714112500_seg_00017,021_ibc_13611554_20260714112500,SPEAKER_02,594.57998,595.819983,1.24,success,2時45分から。,success,2時45分から。,True,8,8,0
,021_ibc_13611554_20260714112500_seg_00018,021_ibc_13611554_20260714112500,SPEAKER_03,610.0,610.8,0.8,success,ぐが止まったら。,success,句が止まったら。,False,8,8,0
,021_ibc_13611554_20260714112500_seg_00019,021_ibc_13611554_20260714112500,SPEAKER_03,611.84,613.579962,1.74,success,私たちが駆けつけてサポートします。,success,私たちが駆けつけてサポートします。,True,17,17,0
,021_ibc_13611554_20260714112500_seg_00020,021_ibc_13611554_20260714112500,SPEAKER_03,618.64,620.0,1.36,success,博士10位画で検索。,success,博士10ギガで検索。,False,10,10,0
,021_ibc_13611554_20260714112500_seg_00021,021_ibc_13611554_20260714112500,SPEAKER_01,620.48,630.64,10.16,success,ユニークバンク北日本銀行ナイター東北楽天ゴールデンイーグルス対オリックスバファローズ岩手での熱い一戦を前にあの方からメッセージです。,success,ユニークバンク北日本銀行ナイター東北楽天ゴールデンイーグルス対オリックスバファローズ岩手での熱い一戦を前にあの方からメッセージです。,True,66,66,0
,021_ibc_13611554_20260714112500_seg_00022,021_ibc_13611554_20260714112500,SPEAKER_03,630.72,632.779974,2.06,success,楽天イーグルスアンバサダーの銀座。,success,楽天イーグルスアンバサダーの銀座。,True,17,17,0
,021_ibc_13611554_20260714112500_seg_00023,021_ibc_13611554_20260714112500,SPEAKER_03,634.48,642.4,7.92,success,北銀ボールパークでオリックス戦を開催しますセカンドユニホームを先着5000名様にプレゼント。,success,北銀ボールパークでオリックス戦を開催しますセカンドユニホームを先着5000名様にプレゼント。,True,46,46,0
,021_ibc_13611554_20260714112500_seg_00024,021_ibc_13611554_20260714112500,SPEAKER_01,642.4,650.059973,7.66,success,チケットはイーグルスチケット岩手日報社事業部各種プレイガイドにてお買い求めください。,success,チケットはイーグルスチケット岩手日報社事業部各種プレイガイドにてお買い求めください。,True,42,42,0
,021_ibc_13611554_20260714112500_seg_00025,021_ibc_13611554_20260714112500,SPEAKER_01,651.219965,657.739966,6.52,success,東京で行われる多彩なイベント今年も熱くプロ野球を楽しみましょう!,success,全国で行われる多彩なイベント今年も熱くプロ野球を楽しみましょう!,False,32,32,0
,021_ibc_13611554_20260714112500_seg_00026,021_ibc_13611554_20260714112500,SPEAKER_01,670.96,673.099951,2.14,success,市民文化ホール大ホールで午後2時。,success,市民文化ホール大ホールで午後2時30分。,False,17,20,3
,021_ibc_13611554_20260714112500_seg_00027,021_ibc_13611554_20260714112500,SPEAKER_01,678.16,679.819983,1.66,success,打ち合わせは共同東北まで。,success,問い合わせは共同東北まで。,False,13,13,0
,021_ibc_13611554_20260714112500_seg_00028,021_ibc_13611554_20260714112500,SPEAKER_02,683.92,685.099951,1.18,success,の赤坂医院メイク。,success,赤坂enme。,False,9,7,-2
,021_ibc_13611554_20260714112500_seg_00029,021_ibc_13611554_20260714112500,SPEAKER_02,687.28,688.459967,1.18,success,丁寧にお話を伺っています。,success,丁寧に話を伺っています。,False,13,12,-1
,021_ibc_13611554_20260714112500_seg_00030,021_ibc_13611554_20260714112500,SPEAKER_02,697.299951,699.019965,1.72,success,土曜日夕方5時半から。,success,土曜日夕方5時半から。,True,11,11,0
,021_ibc_13611554_20260714112500_seg_00031,021_ibc_13611554_20260714112500,SPEAKER_01,700.64,702.859961,2.22,success,ユニークバンク北日本銀行ナイター。,success,ユニークバンク北日本銀行ナイター。,True,17,17,0
,021_ibc_13611554_20260714112500_seg_00032,021_ibc_13611554_20260714112500,SPEAKER_01,704.019983,713.419958,9.4,success,楽天ゴールデンイーグルス対オリックスバファローズ9月2日水曜日午後6時試合開始チケット発売中!,success,楽天ゴールデンイーグルス対オリックスバファローズ9月2日水曜日午後6時試合開始チケット発売中!,True,47,47,0
,021_ibc_13611554_20260714112500_seg_00033,021_ibc_13611554_20260714112500,SPEAKER_03,734.4,735.019965,0.62,success,だがかずと。,success,だが一人。,False,6,5,-1
,021_ibc_13611554_20260714112500_seg_00034,021_ibc_13611554_20260714112500,SPEAKER_02,757.36,758.059973,0.7,success,メカニフォールマン。,success,三上コールマン。,False,10,8,-2
,021_ibc_13611554_20260714112500_seg_00035,021_ibc_13611554_20260714112500,SPEAKER_01,760.24,761.419958,1.18,success,スーパープレーヤーが集結。,success,スーパープレーヤーが集結。,True,13,13,0
,021_ibc_13611554_20260714112500_seg_00036,021_ibc_13611554_20260714112500,SPEAKER_01,780.56,786.859961,6.3,success,我々がお送りしているハライチのターンどんな番組でしょうか?,success,我々がお送りしているハライチのターンどんな番組でしょうか?,True,29,29,0
,021_ibc_13611554_20260714112500_seg_00037,021_ibc_13611554_20260714112500,SPEAKER_01,789.04,792.619971,3.58,success,1時間は言い過ぎですね最初の5分くらいですねあっ。,success,1時間は言い過ぎですね最初の5分くらいですねあっ。,True,25,25,0
,021_ibc_13611554_20260714112500_seg_00038,021_ibc_13611554_20260714112500,SPEAKER_01,794.32,795.019965,0.7,success,ちねこ。,success,ちねこ。,True,4,4,0
,021_ibc_13611554_20260714112500_seg_00039,021_ibc_13611554_20260714112500,SPEAKER_01,796.72,799.36,2.64,success,と思いますけどねそちらもよろしくお願いします。,success,と思いますけどねそちらもよろしくお願いします。,True,23,23,0
,021_ibc_13611554_20260714112500_seg_00040,021_ibc_13611554_20260714112500,SPEAKER_02,800.08,806.539954,6.46,success,森の住宅公園未来へ7月毎週土日祝日は来場者様全員へ。,success,森の住宅公園未来へ7月毎週土日祝日は来場者様全員へ。,True,26,26,0
,021_ibc_13611554_20260714112500_seg_00041,021_ibc_13611554_20260714112500,SPEAKER_02,808.24,810.859961,2.62,success,お子さま限定で引き換え。,success,1羽プレゼント。,False,12,8,-4
,021_ibc_13611554_20260714112500_seg_00042,021_ibc_13611554_20260714112500,SPEAKER_01,820.32,820.939978,0.62,success,あなたのアイデア。,success,あなたのアイデア。,True,9,9,0
,021_ibc_13611554_20260714112500_seg_00043,021_ibc_13611554_20260714112500,SPEAKER_01,825.52,826.219946,0.7,success,テレビcm。,success,テレビcm。,True,6,6,0
,021_ibc_13611554_20260714112500_seg_00044,021_ibc_13611554_20260714112500,SPEAKER_01,849.52,850.16,0.64,success,まいたパンタラ。,success,マイタパンタロウ。,False,8,9,1
,021_ibc_13611554_20260714112500_seg_00045,021_ibc_13611554_20260714112500,SPEAKER_01,881.139978,882.37998,1.24,success,立川志の輔毒演じ。,success,立川志の輔独演。,False,9,8,-1
,021_ibc_13611554_20260714112500_seg_00046,021_ibc_13611554_20260714112500,SPEAKER_01,884.56,885.259955,0.7,success,クラホールで。,success,サクラホールで。,False,7,8,1
,021_ibc_13611554_20260714112500_seg_00047,021_ibc_13611554_20260714112500,SPEAKER_01,886.96,888.619971,1.66,success,年齢を問わず落語に新しい!,success,時代を問わず落語に新しい風。,False,13,14,1
,021_ibc_13611554_20260714112500_seg_00048,021_ibc_13611554_20260714112500,SPEAKER_01,893.2,894.37998,1.18,success,災中お問い合わせ。,success,台中お問い合わせ。,False,9,9,0
,021_ibc_13611554_20260714112500_seg_00049,021_ibc_13611554_20260714112500,SPEAKER_01,898.419946,899.179968,0.76,success,500まで。,success,一方00まで。,False,6,7,1
