segment_index,segment_id,target_id,speaker,start_sec,end_sec,duration_sec,parakeet_exact_status,parakeet_exact_text,parakeet_silence2_status,parakeet_silence2_text,texts_match,exact_chars,silence2_chars,char_diff
,005_qrr_13583011_20260711180000_seg_00014,005_qrr_13583011_20260711180000,SPEAKER_00,144.48,151.339995,6.86,success,1人でお店に帽子かぶって眼鏡して何かよく分かんない格好で入りますけども。,success,前ぐらいからかな一人でお店にまあ帽子かぶって眼鏡してなんかよく分かんない格好で入りますけども。,False,36,47,11
,005_qrr_13583011_20260711180000_seg_00015,005_qrr_13583011_20260711180000,SPEAKER_01,154.48,157.04,2.56,success,それはなんか、心境の変化はあったんですか?,success,それはなんか心境の変化はあったんですか?,False,21,20,-1
,005_qrr_13583011_20260711180000_seg_00016,005_qrr_13583011_20260711180000,SPEAKER_00,157.76,159.2,1.44,success,バレーボール協会ってあるんですよ。,success,バレーボール協会ってあるんですよ。,True,17,17,0
,005_qrr_13583011_20260711180000_seg_00017,005_qrr_13583011_20260711180000,SPEAKER_00,159.6,161.52,1.92,success,そこの地下にそば屋さんがあって。,success,そこの地下にそば屋さんがあって。,True,16,16,0
,005_qrr_13583011_20260711180000_seg_00018,005_qrr_13583011_20260711180000,SPEAKER_00,163.059991,164.48,1.42,success,来たら会議のときに。,success,そしたら会議の時に。,False,10,10,0
,005_qrr_13583011_20260711180000_seg_00019,005_qrr_13583011_20260711180000,SPEAKER_00,165.939989,175.36,9.42,success,知らないんだけどコンビニばっかりだったんだけどもちょっとそば食べたいなと思ってでも誘う人いなかったんででも店員さん知ってたから。,success,だけどコンビニばっかりだったんだけどもちょっとそば食べたいなと思ってでも誘う人いなかったんででも店員さん知ってたから。,False,64,59,-5
,005_qrr_13583011_20260711180000_seg_00020,005_qrr_13583011_20260711180000,SPEAKER_00,175.76,178.8,3.04,success,ちょっといいっすか、1人でって言って、それがきっかけだと思う。,success,ちょっといいですか一人でっつってそれがきっかけだと思う。,False,31,28,-3
,005_qrr_13583011_20260711180000_seg_00021,005_qrr_13583011_20260711180000,SPEAKER_01,180.48,183.44,2.96,success,意外に遅デビューですね1人デビューが。,success,意外に遅デビューですね1人デビューが。,True,19,19,0
,005_qrr_13583011_20260711180000_seg_00022,005_qrr_13583011_20260711180000,SPEAKER_00,183.44,184.48,1.04,success,3年前からだ。,success,3年前からだ。,True,7,7,0
,005_qrr_13583011_20260711180000_seg_00023,005_qrr_13583011_20260711180000,SPEAKER_01,186.08,188.48,2.4,success,いや本当に今おひとり様が多くなりました。,success,いや本当に今おひとりさまが多くなりました。,False,20,21,1
,005_qrr_13583011_20260711180000_seg_00024,005_qrr_13583011_20260711180000,SPEAKER_01,188.88,192.08,3.2,success,おひとりさまっていう言葉さえですねあるんですから。,success,ひとりさまっていう言葉さえですねあるんですから。,False,25,24,-1
,005_qrr_13583011_20260711180000_seg_00025,005_qrr_13583011_20260711180000,SPEAKER_01,193.2,203.52,10.32,success,1人で過ごすということで、1人の自分の殻に閉じこもるっていうわけではなくて、好きなことをしながら、人とそれでつながれるっていうのもあるそうなんですよ。,success,今ひとりで過ごすということで1人の自分の殻に閉じこもるっていうわけではなくて好きなことをしながら人とそれでつながれるっていうのもあるそうなんですよ。,False,75,74,-1
,005_qrr_13583011_20260711180000_seg_00026,005_qrr_13583011_20260711180000,SPEAKER_01,203.84,204.56,0.72,success,例えばですね。,success,例えばですね。,True,7,7,0
,005_qrr_13583011_20260711180000_seg_00027,005_qrr_13583011_20260711180000,SPEAKER_01,204.88,205.76,0.88,success,1人があるんですが。,success,1人があるんですが。,True,10,10,0
,005_qrr_13583011_20260711180000_seg_00028,005_qrr_13583011_20260711180000,SPEAKER_01,206.08,208.56,2.48,success,早起きしてひとりモーニング。,success,早起きしてひとりモーニング。,True,14,14,0
,005_qrr_13583011_20260711180000_seg_00029,005_qrr_13583011_20260711180000,SPEAKER_00,208.56,210.48,1.92,success,ああそれはやります?,success,ああそれはやります?,True,10,10,0
,005_qrr_13583011_20260711180000_seg_00030,005_qrr_13583011_20260711180000,SPEAKER_01,210.96,212.8,1.84,success,やります、全然普通です。,success,やります全然普通です。,False,12,11,-1
,005_qrr_13583011_20260711180000_seg_00031,005_qrr_13583011_20260711180000,SPEAKER_01,213.2,214.96,1.76,success,今日も1人で食べてきた。,success,今日も一人で食べてきた。,False,12,12,0
,005_qrr_13583011_20260711180000_seg_00032,005_qrr_13583011_20260711180000,SPEAKER_01,216.48,220.16,3.68,success,下のファミレスで私毎回1人です。,success,下のファミレスで私毎回1人です。,True,16,16,0
,005_qrr_13583011_20260711180000_seg_00033,005_qrr_13583011_20260711180000,SPEAKER_00,220.64,221.44,0.8,success,ってモーニング。,success,ってモーニング。,True,8,8,0
,005_qrr_13583011_20260711180000_seg_00034,005_qrr_13583011_20260711180000,SPEAKER_01,221.52,222.96,1.44,success,みんな一人ですよ。,success,みんな一人ですよ。,True,9,9,0
,005_qrr_13583011_20260711180000_seg_00035,005_qrr_13583011_20260711180000,SPEAKER_00,223.36,224.16,0.8,success,あっそう。,success,あっそう。,True,5,5,0
,005_qrr_13583011_20260711180000_seg_00036,005_qrr_13583011_20260711180000,SPEAKER_01,224.16,225.36,1.2,success,全員ほぼ1人。,success,全員ほぼ一人。,False,7,7,0
,005_qrr_13583011_20260711180000_seg_00037,005_qrr_13583011_20260711180000,SPEAKER_00,225.44,226.0,0.56,success,お客さん本当。,success,お客さん。,False,7,5,-2
,005_qrr_13583011_20260711180000_seg_00038,005_qrr_13583011_20260711180000,SPEAKER_01,226.32,228.88,2.56,success,奥さんだからもう満席なんですよ。,success,奥さんだからもう満席なんですよ。,True,16,16,0
,005_qrr_13583011_20260711180000_seg_00039,005_qrr_13583011_20260711180000,SPEAKER_01,229.52,230.4,0.88,success,広い家はっ。,success,広い範囲。,False,6,5,-1
,005_qrr_13583011_20260711180000_seg_00040,005_qrr_13583011_20260711180000,SPEAKER_01,231.68,240.24,8.56,success,お待ちくださいって言って待たされて私全然平気で和定食お願いしますみたいな。,success,お待ちくださいって言って待たされて私全然平気で和定食お願いしますみたいな。,True,37,37,0
,005_qrr_13583011_20260711180000_seg_00041,005_qrr_13583011_20260711180000,SPEAKER_00,240.48,242.48,2.0,success,1人モーニングだけはちょっとまだやって。,success,ひとりモーニングだけはちょっとまだやってない。,False,20,23,3
,005_qrr_13583011_20260711180000_seg_00042,005_qrr_13583011_20260711180000,SPEAKER_01,243.12,243.76,0.64,success,スカー。,success,スカホ。,False,4,4,0
,005_qrr_13583011_20260711180000_seg_00043,005_qrr_13583011_20260711180000,SPEAKER_01,244.72,246.96,2.24,success,気になる映画を1人映画。,success,気になる映画をひとり映画。,False,12,13,1
,005_qrr_13583011_20260711180000_seg_00044,005_qrr_13583011_20260711180000,SPEAKER_00,246.96,249.52,2.56,success,これはもう必ず私は映画は1人です。,success,これはもう必ず私は映画は一人です。,False,17,17,0
,005_qrr_13583011_20260711180000_seg_00045,005_qrr_13583011_20260711180000,SPEAKER_01,249.68,254.96,5.28,success,ひとり芸術鑑賞とかですね、あとストレス発散にひとりカラオケ。,success,ひとり芸術鑑賞とかですねあとストレス発散にひとりカラオケ。,False,30,29,-1
,005_qrr_13583011_20260711180000_seg_00046,005_qrr_13583011_20260711180000,SPEAKER_00,254.96,256.32,1.36,success,カラオケきのうも1人でやりました。,success,カラオケ昨日も一人でやりました。,False,17,16,-1
,005_qrr_13583011_20260711180000_seg_00047,005_qrr_13583011_20260711180000,SPEAKER_01,257.12,264.96,7.84,success,気を遣わずに1人銭湯、あっ、銭湯なんか当たり前じゃない?なんて思うんですけどね、ごめんなさい、人の、私の心の声が出てしまって。,success,気を遣わずに一人銭湯あっ銭湯なんか当たり前じゃない?なんて思うんですけどねごめんなさい人の私の心の声が出てしまって。,False,63,58,-5
,005_qrr_13583011_20260711180000_seg_00048,005_qrr_13583011_20260711180000,SPEAKER_01,265.84,275.68,9.84,success,そして自由気ままに1人ショッピング朝から晩まで1人ブックカフェあっやるやる思いっきり食べる1人焼き肉なんていう。,success,そして自由気ままに1人ショッピング朝から晩まで1人ブックカフェあっやるやる思いっきり食べる1人焼き肉なんていう。,True,56,56,0
,005_qrr_13583011_20260711180000_seg_00049,005_qrr_13583011_20260711180000,SPEAKER_00,275.92,276.96,1.04,success,くさびしそう。,success,くさびしそう。,True,7,7,0
,005_qrr_13583011_20260711180000_seg_00050,005_qrr_13583011_20260711180000,SPEAKER_01,277.04,277.92,0.88,success,え?,success,え!,False,2,2,0
,005_qrr_13583011_20260711180000_seg_00051,005_qrr_13583011_20260711180000,SPEAKER_00,278.0,288.24,10.24,success,あれ、みんなで、ああでもない、こうでもないっつって、もう焼き過ぎだよとか、なんか言いながら、わいわいなんかお酒飲みながら食べるのがいいんじゃない、焼き肉屋さんって。,success,みんなでああでもないこうでもないっつって焼きすぎだよとか何か言いながらわいわい何かお酒飲みながら食べるのがいいんじゃない焼き肉屋さんって。,False,82,69,-13
,005_qrr_13583011_20260711180000_seg_00052,005_qrr_13583011_20260711180000,SPEAKER_01,290.0,294.56,4.56,success,1人で1人前出てきてパパパパッて食べて。,success,1人で1人前出てきてパパパパッて食べて。,True,20,20,0
,005_qrr_13583011_20260711180000_seg_00053,005_qrr_13583011_20260711180000,SPEAKER_00,294.56,297.36,2.8,success,だって1人前まあまあ多いじゃないですか高い。,success,だって一人前間も多いじゃないですかただ。,False,22,20,-2
,005_qrr_13583011_20260711180000_seg_00054,005_qrr_13583011_20260711180000,SPEAKER_00,298.72,303.28,4.56,success,あんまりタン頼んでカルビ頼んだらもう終わっちゃってあとほかのもん食べれないでしょ。,success,あれタン頼んでカルタらもう終わっちゃってあと他のもん食べれないでしょ。,False,41,35,-6
,005_qrr_13583011_20260711180000_seg_00055,005_qrr_13583011_20260711180000,SPEAKER_01,303.28,306.4,3.12,success,でもランチだとランチセットである程度。,success,でもランチだとランチセットである程度。,True,19,19,0
,005_qrr_13583011_20260711180000_seg_00056,005_qrr_13583011_20260711180000,SPEAKER_01,307.12,310.0,2.88,success,タルトにしてくれたものを持ってきて、自分で焼くっていう。,success,ベルトにしてくれたものを持ってきて自分で焼くっていう。,False,28,27,-1
,005_qrr_13583011_20260711180000_seg_00057,005_qrr_13583011_20260711180000,SPEAKER_00,310.16,311.44,1.28,success,本気でやってるな。,success,本気でやってるな。,True,9,9,0
,005_qrr_13583011_20260711180000_seg_00058,005_qrr_13583011_20260711180000,SPEAKER_01,312.88,314.32,1.44,success,全然平気だし。,success,全然平気だし。,True,7,7,0
,005_qrr_13583011_20260711180000_seg_00059,005_qrr_13583011_20260711180000,SPEAKER_01,314.56,316.08,1.52,success,うちおトクですよお得!,success,うちお得ですよ遅く!,False,11,10,-1
,005_qrr_13583011_20260711180000_seg_00060,005_qrr_13583011_20260711180000,SPEAKER_01,316.32,317.84,1.52,success,なんでぜひおすすめなの。,success,なんでぜひおすすめなの?,False,12,12,0
,005_qrr_13583011_20260711180000_seg_00061,005_qrr_13583011_20260711180000,SPEAKER_01,319.28,320.32,1.04,success,えっういちゃってますか?,success,えっ浮いちゃってますか?,False,12,12,0
,005_qrr_13583011_20260711180000_seg_00062,005_qrr_13583011_20260711180000,SPEAKER_01,321.2,327.76,6.56,success,1人登山とか一人落語ひとり散歩一人飲みひとりホテルステイなどもありまして。,success,もう一人登山とか一人落語ひとり散歩一人飲みひとりホテルステイなどもありまして。,False,37,39,2
,005_qrr_13583011_20260711180000_seg_00063,005_qrr_13583011_20260711180000,SPEAKER_01,328.4,333.6,5.2,success,ほかにもね、金継ぎだとか、盆栽作りとか、街歩きとか、1人参加なんですって。,success,他にもね金継ぎだとか盆栽作りとか街歩きとか一人参加なんですって。,False,37,32,-5
,005_qrr_13583011_20260711180000_seg_00064,005_qrr_13583011_20260711180000,SPEAKER_00,333.6,335.44,1.84,success,氷登山はやめたほうがいいですよ。,success,氷登山やめた方がいいですよ。,False,16,14,-2
,005_qrr_13583011_20260711180000_seg_00065,005_qrr_13583011_20260711180000,SPEAKER_01,335.6,336.96,1.36,success,そうですねそれは私も思います。,success,そうですねそれは私も思います。,True,15,15,0
,005_qrr_13583011_20260711180000_seg_00066,005_qrr_13583011_20260711180000,SPEAKER_00,337.44,339.36,1.92,success,遭難したときに、誰も分からない。,success,遭難した時に誰も分からない。,False,16,14,-2
,005_qrr_13583011_20260711180000_seg_00067,005_qrr_13583011_20260711180000,SPEAKER_01,339.36,340.88,1.52,success,あと最近クマが多い。,success,あと最近クマが多い。,True,10,10,0
,005_qrr_13583011_20260711180000_seg_00068,005_qrr_13583011_20260711180000,SPEAKER_01,342.32,345.36,3.04,success,1人で出かけて、くまベルつけててもね、だめなの。,success,一人で出かけてくまベルつけててもね駄目なの。,False,24,22,-2
,005_qrr_13583011_20260711180000_seg_00069,005_qrr_13583011_20260711180000,SPEAKER_00,346.88,348.32,1.44,success,海は山へって言うんですよ、よく夏。,success,海は山へって言うんですよよく夏。,False,17,16,-1
,005_qrr_13583011_20260711180000_seg_00070,005_qrr_13583011_20260711180000,SPEAKER_00,349.6,352.32,2.72,success,海は行きますよ、海辺に。,success,海は行きますよ海辺に。,False,12,11,-1
,005_qrr_13583011_20260711180000_seg_00071,005_qrr_13583011_20260711180000,SPEAKER_00,353.36,354.64,1.28,success,海には入れないです。,success,海には入らないです。,False,10,10,0
,005_qrr_13583011_20260711180000_seg_00072,005_qrr_13583011_20260711180000,SPEAKER_01,354.64,355.44,0.8,success,私は入らない。,success,私は入らない。,True,7,7,0
,005_qrr_13583011_20260711180000_seg_00073,005_qrr_13583011_20260711180000,SPEAKER_00,355.52,356.4,0.88,success,絶対に。,success,絶対に。,True,4,4,0
,005_qrr_13583011_20260711180000_seg_00074,005_qrr_13583011_20260711180000,SPEAKER_00,356.88,357.84,0.96,success,なぜか。,success,なぜか。,True,4,4,0
,005_qrr_13583011_20260711180000_seg_00075,005_qrr_13583011_20260711180000,SPEAKER_00,358.48,359.52,1.04,success,7月8月。,success,7月8月。,True,5,5,0
,005_qrr_13583011_20260711180000_seg_00076,005_qrr_13583011_20260711180000,SPEAKER_00,360.96,365.44,4.48,success,海で事故で亡くなる方が、もう絶対200人以上いるんですよ。,success,海で事故で亡くなる方がもう絶対200人以上いるんですよ。,False,29,28,-1
,005_qrr_13583011_20260711180000_seg_00077,005_qrr_13583011_20260711180000,SPEAKER_00,366.88,368.4,1.52,success,必ず200人以上です。,success,もう必ず200人以上です。,False,11,13,2
,005_qrr_13583011_20260711180000_seg_00078,005_qrr_13583011_20260711180000,SPEAKER_00,368.88,373.52,4.64,success,200人切ってるときって、台風が直撃、もう何回も行った。,success,あの200人切ってる時って台風が直撃大変もう何回も起きた。,False,28,29,1
,005_qrr_13583011_20260711180000_seg_00079,005_qrr_13583011_20260711180000,SPEAKER_00,374.08,379.92,5.84,success,7月ありますけども、そうすると、必ず200人以上の方はってなるから。,success,7月ありますけどもそうすると必ず200人以上の方はってなるから。,False,34,32,-2
,005_qrr_13583011_20260711180000_seg_00080,005_qrr_13583011_20260711180000,SPEAKER_00,380.88,386.88,6.0,success,僕宝くじ当たると思って1等買ってるんでそんな薄い確率のものも信じてるのに。,success,僕宝くじが当たると思って1等買ってるんでそんな薄い確率のものも信じてるのに。,False,37,38,1
,005_qrr_13583011_20260711180000_seg_00081,005_qrr_13583011_20260711180000,SPEAKER_00,387.12,391.04,3.92,success,そんな200人ってなっちゃうと、やっぱりちょっと入らないって、電話番号。,success,そんな200人ってなっちゃうとやっぱりちょっと入らないって。,False,36,30,-6
,005_qrr_13583011_20260711180000_seg_00082,005_qrr_13583011_20260711180000,SPEAKER_00,391.68,392.48,0.8,success,馬が出るから。,success,雲が出るから。,False,7,7,0
,005_qrr_13583011_20260711180000_seg_00083,005_qrr_13583011_20260711180000,SPEAKER_01,392.56,393.12,0.56,success,そうなんです。,success,そうなんです。,True,7,7,0
,005_qrr_13583011_20260711180000_seg_00084,005_qrr_13583011_20260711180000,SPEAKER_00,393.28,394.16,0.88,success,都内とかね。,success,都内とかね。,True,6,6,0
,005_qrr_13583011_20260711180000_seg_00085,005_qrr_13583011_20260711180000,SPEAKER_00,394.64,397.92,3.28,success,ちょっと怖い、海や山への中に、奥には行かないってことだね。,success,ちょっと怖い海や山への中に奥には行かないっていうかね。,False,29,27,-2
,005_qrr_13583011_20260711180000_seg_00086,005_qrr_13583011_20260711180000,SPEAKER_01,398.8,400.48,1.68,success,慈善を侮ってはいけないです。,success,慈善を侮ってはいけないですよね。,False,14,16,2
,005_qrr_13583011_20260711180000_seg_00087,005_qrr_13583011_20260711180000,SPEAKER_01,401.04,401.92,0.88,success,時には誰かと。,success,時には誰かと。,True,7,7,0
,005_qrr_13583011_20260711180000_seg_00088,005_qrr_13583011_20260711180000,SPEAKER_00,402.08,404.96,2.88,success,1人映画は絶対ですよ。,success,一人映画は絶対ですよ。,False,11,11,0
,005_qrr_13583011_20260711180000_seg_00089,005_qrr_13583011_20260711180000,SPEAKER_01,406.08,406.72,0.64,success,のがいいですよね。,success,なんかいいですよね。,False,9,10,1
,005_qrr_13583011_20260711180000_seg_00090,005_qrr_13583011_20260711180000,SPEAKER_01,408.08,411.04,2.96,success,ねえねえ、あれって何?って、私も母と行ったときに、嫌なの。,success,ねえねえあれって何?って私も母と行った時に嫌なの。,False,29,25,-4
,005_qrr_13583011_20260711180000_seg_00091,005_qrr_13583011_20260711180000,SPEAKER_01,414.24,415.12,0.88,success,映画館でけんかかな。,success,映画館でけんかする。,False,10,10,0
,005_qrr_13583011_20260711180000_seg_00092,005_qrr_13583011_20260711180000,SPEAKER_00,415.68,418.56,2.88,success,うちの女房ハウルの動く城って好きだよ。,success,うちの女房ハウルの動く城ってすごい。,False,19,18,-1
,005_qrr_13583011_20260711180000_seg_00093,005_qrr_13583011_20260711180000,SPEAKER_00,419.04,422.56,3.52,success,あれ一緒に見に行って見終わったあとにお互い感想を言うじゃん。,success,あれ一緒見に行って見終わったあとにお互い感想を言うじゃん。,False,30,29,-1
,005_qrr_13583011_20260711180000_seg_00094,005_qrr_13583011_20260711180000,SPEAKER_00,423.04,426.24,3.2,success,あのさ結構早い段階で火の妖精みたいの出てくるの。,success,あのさ結構早い段階で火の妖精みたいの出てくるの。,True,24,24,0
,005_qrr_13583011_20260711180000_seg_00095,005_qrr_13583011_20260711180000,SPEAKER_00,426.64,428.32,1.68,success,火の妖精がさって言ったらさ。,success,火の妖精がさって言ったらさ。,True,14,14,0
,005_qrr_13583011_20260711180000_seg_00096,005_qrr_13583011_20260711180000,SPEAKER_01,428.72,429.6,0.88,success,シファーでしたっけ?,success,シファーでしたっけ何か。,False,10,12,2
,005_qrr_13583011_20260711180000_seg_00097,005_qrr_13583011_20260711180000,SPEAKER_01,430.16,431.12,0.96,success,カルシファーだ。,success,はいカルシファーだ。,False,8,10,2
,005_qrr_13583011_20260711180000_seg_00098,005_qrr_13583011_20260711180000,SPEAKER_00,431.68,433.68,2.0,success,火の妖精だけどさっつったらさ。,success,火の妖精だけどさっつったらさ。,True,15,15,0
,005_qrr_13583011_20260711180000_seg_00099,005_qrr_13583011_20260711180000,SPEAKER_00,434.64,435.2,0.56,success,おっ!,success,おっ!,True,3,3,0
,005_qrr_13583011_20260711180000_seg_00100,005_qrr_13583011_20260711180000,SPEAKER_00,435.68,440.88,5.2,success,分からないって言うからさえっ火の妖精出て何かしゃべってたじゃんってあっごめん寝てて分かんないって。,success,分からないって言うからさえっ火の妖精出て何かしゃべってたじゃんってああごめん寝てて分かんないって。,False,49,49,0
,005_qrr_13583011_20260711180000_seg_00101,005_qrr_13583011_20260711180000,SPEAKER_00,441.76,447.68,5.92,success,相当早い段階から寝てるからお互い感想言えやないのよもう腹立っちゃって。,success,相当早い段階から寝てるからお互い感想言えやないのよもう腹立っちゃって。,True,35,35,0
,005_qrr_13583011_20260711180000_seg_00102,005_qrr_13583011_20260711180000,SPEAKER_00,448.08,450.24,2.16,success,以来、うちの女房はもう映画誘うのやめて。,success,うちの女房はもう映画誘うのやめて。,False,20,17,-3
,005_qrr_13583011_20260711180000_seg_00103,005_qrr_13583011_20260711180000,SPEAKER_00,450.56,456.56,6.0,success,1人で映画見に行くようになったらね、1人で映画はね、いいですね、気楽でね、もう最高でしたよ。,success,1人で映画見に行くようになったら1人で映画はねいいですね気楽でねもう最高でしたよ。,False,46,41,-5
,005_qrr_13583011_20260711180000_seg_00104,005_qrr_13583011_20260711180000,SPEAKER_00,457.2,458.16,0.96,success,あと1人カラオケ。,success,あとひとりカラオケ。,False,9,10,1
,005_qrr_13583011_20260711180000_seg_00105,005_qrr_13583011_20260711180000,SPEAKER_01,458.56,461.6,3.04,success,1人カラオケは私はあんまり聴かないですけどね。,success,ひとりカラオケは私はあんまり聴かないですけどね。,False,23,24,1
,005_qrr_13583011_20260711180000_seg_00106,005_qrr_13583011_20260711180000,SPEAKER_00,461.6,464.56,2.96,success,私ね地下にね家の近くにねカラオケあるんですよ。,success,私ね地下にね家の地下にねカラオケあるんですよ。,False,23,23,0
,005_qrr_13583011_20260711180000_seg_00107,005_qrr_13583011_20260711180000,SPEAKER_00,465.92,467.12,1.2,success,昨日もひとりカラオケ。,success,昨日もひとりカラオケ。,True,11,11,0
,005_qrr_13583011_20260711180000_seg_00108,005_qrr_13583011_20260711180000,SPEAKER_01,468.08,469.68,1.6,success,あっこれ1人で?,success,あっこれ一人で?,False,8,8,0
,005_qrr_13583011_20260711180000_seg_00109,005_qrr_13583011_20260711180000,SPEAKER_01,469.92,472.56,2.64,success,それは楽しいんですか、奥様も呼ばずに。,success,あのそれは楽しいんですか奥様も呼ばずに?,False,19,20,1
,005_qrr_13583011_20260711180000_seg_00110,005_qrr_13583011_20260711180000,SPEAKER_00,472.56,478.4,5.84,success,女房はねカラオケ歌うのも人のカラオケ聴くのも嫌なタイプなんでもう一人でやりましたけど。,success,女房はねカラオケ歌うのも人のカラオケ聴くのも嫌なタイプなんで一人でやりましたけど。,False,43,41,-2
,005_qrr_13583011_20260711180000_seg_00111,005_qrr_13583011_20260711180000,SPEAKER_00,478.8,482.24,3.44,success,最後まずボリュームとかを調整できるでしょ。,success,最後あのまずボリュームとかを調整できるでしょ。,False,21,23,2
,005_qrr_13583011_20260711180000_seg_00112,005_qrr_13583011_20260711180000,SPEAKER_00,483.28,489.04,5.76,success,静の曲はねミュージックを落とすんですよめちゃくちゃいい感じ。,success,で静の曲はねあのねめちゃくちゃいい感じ。,False,30,20,-10
,005_qrr_13583011_20260711180000_seg_00113,005_qrr_13583011_20260711180000,SPEAKER_00,490.32,492.48,2.16,success,1人カラオケはちょっとやめられないですね。,success,ひとりカラオケはちょっとやめられないですね。,False,21,22,1
,005_qrr_13583011_20260711180000_seg_00114,005_qrr_13583011_20260711180000,SPEAKER_01,492.64,494.56,1.92,success,なんだろう、自分への陶酔みたいな。,success,何だろう自分への陶酔みたいな。,False,17,15,-2
,005_qrr_13583011_20260711180000_seg_00115,005_qrr_13583011_20260711180000,SPEAKER_01,497.12,498.24,1.12,success,1人がねあの人。,success,1人がねあの。,False,8,7,-1
,005_qrr_13583011_20260711180000_seg_00116,005_qrr_13583011_20260711180000,SPEAKER_01,498.48,499.36,0.88,success,何々とかをして。,success,何々とかをして。,True,8,8,0
,005_qrr_13583011_20260711180000_seg_00117,005_qrr_13583011_20260711180000,SPEAKER_01,499.68,501.44,1.76,success,玉っていう言葉もありますけれども。,success,玉っていう言葉もありますけれども。,True,17,17,0
,005_qrr_13583011_20260711180000_seg_00118,005_qrr_13583011_20260711180000,SPEAKER_01,501.76,506.0,4.24,success,いろんなところで自分、最後は誰でもおひとり様なんで。,success,いろんなところで自分最後は誰でもおひとり様なんで。,False,26,25,-1
,005_qrr_13583011_20260711180000_seg_00119,005_qrr_13583011_20260711180000,SPEAKER_01,507.36,510.16,2.8,success,それに慣れるためにも、大人としての。,success,本当にそれに慣れるためにも大人としての。,False,18,20,2
,005_qrr_13583011_20260711180000_seg_00120,005_qrr_13583011_20260711180000,SPEAKER_01,510.48,511.52,1.04,success,身でいかがでしょうか?,success,見ていかがでしょうか?,False,11,11,0
,005_qrr_13583011_20260711180000_seg_00121,005_qrr_13583011_20260711180000,SPEAKER_00,511.6,521.52,9.92,success,今、ネットとかね、やっぱ携帯があるから、1人で喫茶店入って、平気で昔みたいにね、なんか、何も本読むしかないみたいな。,success,今ネットとかねやっぱ携帯があるから1人で喫茶店入って平気で昔みたいにね何か何も本読むしかないみたいな。,False,58,51,-7
