segment_index,segment_id,target_id,speaker,start_sec,end_sec,duration_sec,parakeet_exact_status,parakeet_exact_text,parakeet_silence2_status,parakeet_silence2_text,texts_match,exact_chars,silence2_chars,char_diff
,031_mbc_13598281_20260712100000_seg_00010,031_mbc_13598281_20260712100000,SPEAKER_00,41.04,48.96,7.92,success,今週も薩摩教育学校有地の教えて我言まめんかごんまん昔語りとふるさとたっぷりの薩摩笑い劇場でお楽しみください。,success,さあ今週も薩摩教育学校有地の教えて我言場面我言ま昔語りとふるさとたっぷりの薩摩笑い劇場でお楽しみください。,False,54,53,-1
,031_mbc_13598281_20260712100000_seg_00011,031_mbc_13598281_20260712100000,SPEAKER_02,68.56,69.260001,0.7,success,ねえ猫ちゃん。,success,ねえ猫ちゃん。,True,7,7,0
,031_mbc_13598281_20260712100000_seg_00012,031_mbc_13598281_20260712100000,SPEAKER_03,72.56,74.32,1.76,success,薩摩お笑い劇場。,success,薩摩お笑い劇場。,True,8,8,0
,031_mbc_13598281_20260712100000_seg_00013,031_mbc_13598281_20260712100000,SPEAKER_03,75.12,80.08,4.96,success,この番組は生協品質コープ鹿児島の提供でお送りします。,success,この番組は生協品質コープ鹿児島の提供でお送りします。,True,26,26,0
,031_mbc_13598281_20260712100000_seg_00014,031_mbc_13598281_20260712100000,SPEAKER_03,95.380003,96.08,0.7,success,タコト。,success,タコと。,False,4,4,0
,031_mbc_13598281_20260712100000_seg_00015,031_mbc_13598281_20260712100000,SPEAKER_03,96.32,97.12,0.8,success,みんなで。,success,みんなで。,True,5,5,0
,031_mbc_13598281_20260712100000_seg_00016,031_mbc_13598281_20260712100000,SPEAKER_03,97.44,98.8,1.36,success,成長品質。,success,成京品質。,False,5,5,0
,031_mbc_13598281_20260712100000_seg_00017,031_mbc_13598281_20260712100000,SPEAKER_03,99.2,100.48,1.28,success,コープ鹿児島。,success,コープ鹿児島。,True,7,7,0
,031_mbc_13598281_20260712100000_seg_00018,031_mbc_13598281_20260712100000,SPEAKER_00,109.92,114.8,4.88,success,今月の担当選者は猪俣凡司先生です先生よろしくお願いします。,success,まずは薩摩教育学校からです今月の担当選者は猪俣凡司先生です先生よろしくお願いします。,False,29,42,13
,031_mbc_13598281_20260712100000_seg_00019,031_mbc_13598281_20260712100000,SPEAKER_01,115.92,116.64,0.72,success,お願いいたします。,success,お願いいたします。,True,9,9,0
,031_mbc_13598281_20260712100000_seg_00020,031_mbc_13598281_20260712100000,SPEAKER_01,117.28,120.32,3.04,success,さあそれでは早速1句目からご紹介します。,success,さあそれでは早速1句目からご紹介します。,True,20,20,0
,031_mbc_13598281_20260712100000_seg_00021,031_mbc_13598281_20260712100000,SPEAKER_01,120.8,125.36,4.56,success,枕崎市塩谷北町田端へギンガーz山岳です。,success,枕崎市塩谷北町田端へギンガーz山岳です。,True,20,20,0
,031_mbc_13598281_20260712100000_seg_00022,031_mbc_13598281_20260712100000,SPEAKER_01,126.08,140.64,14.56,success,アメフイに、うぜらしかちよ、あっぺ丼、雨が降ったら、うぜらしですから、うるさいと、あっぺ丼、あっぺ丼ですね、どなたでしょうね、アメフィに、うぜらしかちよ、あっぺ丼。,success,アメフイにうぜらしかちよあっぺどん雨が降ったらうぜらしですからうるさいとあっぺ丼あっぺどんですねどなたでしょうねアメフイにうぜらしかちよあっぺどん。,False,82,74,-8
,031_mbc_13598281_20260712100000_seg_00023,031_mbc_13598281_20260712100000,SPEAKER_00,141.12,146.0,4.88,success,はいこのアッペドンというのはですねカエルのことなんですよね。,success,太古のアッペドンというのはですねカエルのことなんですよね。,False,30,29,-1
,031_mbc_13598281_20260712100000_seg_00024,031_mbc_13598281_20260712100000,SPEAKER_01,147.12,147.76,0.64,success,じゃないんですね。,success,じゃないんですね。,True,9,9,0
,031_mbc_13598281_20260712100000_seg_00025,031_mbc_13598281_20260712100000,SPEAKER_00,147.84,158.56,10.72,success,通常、私どもはカエルのことをびっとかびっ居とか、どんことか、どんこびと言ってますけれども、所によっては、安比とか、アッピ。,success,はいまああの通常私どもはカエルのことをびとかびっ居とかどんことかどんこびと言ってますけれどもところによっては安比とかアッピ。,False,61,62,1
,031_mbc_13598281_20260712100000_seg_00026,031_mbc_13598281_20260712100000,SPEAKER_00,158.8,160.56,1.76,success,という言い方があるわけですよね。,success,え?という言い方があるわけですよね。,False,16,18,2
,031_mbc_13598281_20260712100000_seg_00027,031_mbc_13598281_20260712100000,SPEAKER_00,161.36,163.2,1.84,success,だからこの句の場合にはあっ。,success,だからこの句の場合にはあっ。,True,14,14,0
,031_mbc_13598281_20260712100000_seg_00028,031_mbc_13598281_20260712100000,SPEAKER_01,179.44,180.16,0.72,success,ですね。,success,すいません。,False,4,6,2
,031_mbc_13598281_20260712100000_seg_00029,031_mbc_13598281_20260712100000,SPEAKER_01,180.64,182.96,2.32,success,どのうつけるんですね。,success,犬も土のうをつけるんですね。,False,11,14,3
,031_mbc_13598281_20260712100000_seg_00030,031_mbc_13598281_20260712100000,SPEAKER_01,183.6,184.48,0.88,success,ええあの西郷堂。,success,あの西郷どん。,False,8,7,-1
,031_mbc_13598281_20260712100000_seg_00031,031_mbc_13598281_20260712100000,SPEAKER_01,187.12,188.08,0.96,success,この相性っちゅう。,success,この相性っちゅう。,True,9,9,0
,031_mbc_13598281_20260712100000_seg_00032,031_mbc_13598281_20260712100000,SPEAKER_01,188.4,189.84,1.44,success,親しみを込めてのあれ。,success,親しみを込めてのあれ。,True,11,11,0
,031_mbc_13598281_20260712100000_seg_00033,031_mbc_13598281_20260712100000,SPEAKER_01,190.8,196.32,5.52,success,雨降いにうぜらしかちよあっぺ丼。,success,はいでは書をいただきます雨降いにうぜらしか千代あっぺ丼。,False,16,28,12
,031_mbc_13598281_20260712100000_seg_00034,031_mbc_13598281_20260712100000,SPEAKER_02,196.64,199.44,2.8,success,でんわんえてんこえもききへ。,success,でんわんえてん声も聞きへ。,False,14,13,-1
,031_mbc_13598281_20260712100000_seg_00035,031_mbc_13598281_20260712100000,SPEAKER_01,199.92,203.36,3.44,success,もう電話の声も聞こえなくなるぐらい。,success,もう電話の声も聞こえなくなるぐらい。,True,18,18,0
,031_mbc_13598281_20260712100000_seg_00036,031_mbc_13598281_20260712100000,SPEAKER_01,203.84,204.4,0.56,success,コケコケ。,success,こけこげ。,False,5,5,0
,031_mbc_13598281_20260712100000_seg_00037,031_mbc_13598281_20260712100000,SPEAKER_02,205.28,206.0,0.72,success,ってですよね。,success,えですよね。,False,7,6,-1
,031_mbc_13598281_20260712100000_seg_00038,031_mbc_13598281_20260712100000,SPEAKER_01,207.52,209.419989,1.9,success,カエルも少なくなったけどね。ですね。,success,カエルも少なくなったけどね。ですね。,True,18,18,0
,031_mbc_13598281_20260712100000_seg_00039,031_mbc_13598281_20260712100000,SPEAKER_02,211.04,211.68,0.64,success,どうかな?,success,どうかな?,True,5,5,0
,031_mbc_13598281_20260712100000_seg_00040,031_mbc_13598281_20260712100000,SPEAKER_00,212.88,213.92,1.04,success,田んぼ。,success,すねカンボン。,False,4,7,3
,031_mbc_13598281_20260712100000_seg_00041,031_mbc_13598281_20260712100000,SPEAKER_00,214.16,214.96,0.8,success,返事中。,success,だれでちゅ。,False,4,6,2
,031_mbc_13598281_20260712100000_seg_00042,031_mbc_13598281_20260712100000,SPEAKER_01,216.64,222.0,5.36,success,では2句目まいりましょう鹿児島市城山不和三毛猫さんの句です。,success,では2句目まいりましょう鹿児島市城山不和三毛猫さんの句です。,True,30,30,0
,031_mbc_13598281_20260712100000_seg_00043,031_mbc_13598281_20260712100000,SPEAKER_01,222.56,237.36,14.8,success,グラウンドで、ダイヤモンドでばが笑い、グラウンドですから、グラウンドゴルフでしょうね、で、ダイヤモンドが出て、場が笑ったよと、グラウンドで、ダイヤモンドでばが笑い。,success,グラウンドでダイヤモンドで場が笑いグラウンドですからグラウンドゴルフでしょうねでダイヤモンドが出て場が笑ったよとグラウンドでダイヤモンドでばが笑い。,False,82,74,-8
,031_mbc_13598281_20260712100000_seg_00044,031_mbc_13598281_20260712100000,SPEAKER_02,237.44,249.6,12.16,success,中七からこの下五の表現に少し引っ掛かりました、それでですね、私はこの句は、グランドゴルフの大会でダイヤモンドが出たと。,success,中七からこの下五の表現に少し引っ掛かりましたそれでですね私はこの句はグランドゴルフの大会でダイヤモンドが出たと。,False,59,56,-3
,031_mbc_13598281_20260712100000_seg_00045,031_mbc_13598281_20260712100000,SPEAKER_02,249.92,270.0,20.08,success,完成したと、その瞬間に一緒にラウンドした仲間の歓声と拍手が湧き上がった、そういう光景を詠まれた句と、そういうふうに味わいましたので、グランドンダイヤモンド、ワゼ完成と、こういうふうに読み直してみましたが、どうでしょうかね。,success,したとその瞬間に一緒にラウンドした仲間の歓声と拍手が湧き上がったそういう光景を詠まれた句とそういうふうに味わいましたのでグランドンダイヤモンドイワゼ完成とこういうふうに読み直してみましたがどうでしょうかね。,False,111,103,-8
,031_mbc_13598281_20260712100000_seg_00046,031_mbc_13598281_20260712100000,SPEAKER_01,271.2,274.56,3.36,success,このちなみにダイヤモンドっていうのはグラウンドゴルフってどんな?,success,このちなみにダイヤモンドというのはグラウンドゴルフってどんなんですか?,False,32,35,3
,031_mbc_13598281_20260712100000_seg_00047,031_mbc_13598281_20260712100000,SPEAKER_02,275.6,278.08,2.48,success,1から8までのホールがあって。,success,1から8までのホールがあって。,True,15,15,0
,031_mbc_13598281_20260712100000_seg_00048,031_mbc_13598281_20260712100000,SPEAKER_02,278.4,284.24,5.84,success,そのうちの3ホールをホールインワンをしたら、ダイヤモンド賞というふうに。,success,うちのですね、3ホールをホールインワンしたら、ダイヤモンド賞というふうに。,False,36,37,1
,031_mbc_13598281_20260712100000_seg_00049,031_mbc_13598281_20260712100000,SPEAKER_01,285.44,286.24,0.8,success,そういうこと。,success,そういうことや。,False,7,8,1
,031_mbc_13598281_20260712100000_seg_00050,031_mbc_13598281_20260712100000,SPEAKER_02,286.56,288.96,2.4,success,1階、2階はですね。,success,えはいまあ1階2階はですね。,False,10,14,4
,031_mbc_13598281_20260712100000_seg_00051,031_mbc_13598281_20260712100000,SPEAKER_02,289.2,293.12,3.92,success,皆さんされますが、やっぱり3回ちゅうのがですね。,success,皆さんされますがやっぱり3回っちゅうのがですね。,False,24,24,0
,031_mbc_13598281_20260712100000_seg_00052,031_mbc_13598281_20260712100000,SPEAKER_01,296.72,302.16,5.44,success,では、添削でしょう、いただきます、グランドンダイヤモンドイワゼ完成。,success,では添削でしょういただきますグランドンダイヤモンドイワゼ完成。,False,34,31,-3
,031_mbc_13598281_20260712100000_seg_00053,031_mbc_13598281_20260712100000,SPEAKER_02,302.24,305.84,3.6,success,フレッシュテンのさじ半夜を踊った。,success,ブレッシュテーノサジハンヤを踊った。,False,17,18,1
,031_mbc_13598281_20260712100000_seg_00054,031_mbc_13598281_20260712100000,SPEAKER_02,308.16,309.44,1.28,success,ほら、小躍りしてですよ。,success,ほら小躍りしてですよ。,False,12,11,-1
,031_mbc_13598281_20260712100000_seg_00055,031_mbc_13598281_20260712100000,SPEAKER_02,309.68,315.44,5.76,success,惜しめなくはんよう踊り合った光景をショーにしてみました。,success,娘がはんようをこう踊り合った光景をショーにしてみましたはい。,False,28,30,2
,031_mbc_13598281_20260712100000_seg_00056,031_mbc_13598281_20260712100000,SPEAKER_01,316.0,316.72,0.72,success,伝わってきます。,success,伝わってきます。,True,8,8,0
,031_mbc_13598281_20260712100000_seg_00057,031_mbc_13598281_20260712100000,SPEAKER_01,317.04,332.16,15.12,success,鹿児島市清涼食わず芋さんの句でむいこよかむぜよめまってむめんこ息子よりはかわいい嫁さんがまるで娘のようだと。,success,では3句目です鹿児島市清涼食わず芋さんの句でむいこよかむぜよめまってむめんこ息子よりはかわいい嫁さんがまるで娘のようだと。,False,54,61,7
,031_mbc_13598281_20260712100000_seg_00058,031_mbc_13598281_20260712100000,SPEAKER_01,332.88,337.36,4.48,success,むいこよかむぜよめまってむめんこ。,success,むいこよかむぜよめまってむめんこ。,True,17,17,0
,031_mbc_13598281_20260712100000_seg_00059,031_mbc_13598281_20260712100000,SPEAKER_02,337.44,358.16,20.72,success,私も今浜田さんがおっしゃったようなふうにこの句は味わいましたそれでですね少し下五の綿子という心当たりのところが気になりましたので原句に使ってある語句を使ってですね少し読み直してみました。,success,はい私も今浜田さんがおっしゃったようなふうにこの句は味わいましたそれでですね少しこう下五の綿子という心当たりのところが気になりましたので原句に使ってある語句を使ってですね少し読み直してみました無いこよか。,False,93,102,9
,031_mbc_13598281_20260712100000_seg_00060,031_mbc_13598281_20260712100000,SPEAKER_02,358.48,361.76,3.28,success,わがおごんよな嫁がむぜと。,success,わがおごんよな嫁がむぜと。,True,13,13,0
,031_mbc_13598281_20260712100000_seg_00061,031_mbc_13598281_20260712100000,SPEAKER_02,362.32,363.2,0.88,success,どうでしょうかね。,success,どうでしょうかね?,False,9,9,0
,031_mbc_13598281_20260712100000_seg_00062,031_mbc_13598281_20260712100000,SPEAKER_01,364.48,365.6,1.12,success,順番がちょっと変わるだけ。,success,順番がちょっと変わるだけ。,True,13,13,0
,031_mbc_13598281_20260712100000_seg_00063,031_mbc_13598281_20260712100000,SPEAKER_02,366.48,367.340002,0.86,success,うん。,success,はい。,False,3,3,0
,031_mbc_13598281_20260712100000_seg_00064,031_mbc_13598281_20260712100000,SPEAKER_01,369.92,373.36,3.44,success,子もかわいいけど、嫁さんはもっとかわいいよっちゅうことなんです。,success,子もかわいいけど嫁さんはもっとかわいいよっちゅうことなんです。,False,32,31,-1
,031_mbc_13598281_20260712100000_seg_00065,031_mbc_13598281_20260712100000,SPEAKER_01,375.04,380.8,5.76,success,むひこよか我がおごんよな嫁がむぜ。,success,では添削で賞いただきますむひこよか我がおごんよな嫁がむぜ。,False,17,29,12
,031_mbc_13598281_20260712100000_seg_00066,031_mbc_13598281_20260712100000,SPEAKER_02,380.96,384.08,3.12,success,優しいかたいでほんに気が利い。,success,優しい堅いでほんに気が利いた。,False,15,15,0
,031_mbc_13598281_20260712100000_seg_00067,031_mbc_13598281_20260712100000,SPEAKER_01,385.12,385.76,0.64,success,フフフフ。,success,フフフフ。,True,5,5,0
,031_mbc_13598281_20260712100000_seg_00068,031_mbc_13598281_20260712100000,SPEAKER_02,386.96,392.56,5.6,success,話し方にも、ちっとばっかり、色気どんそやっせ、優しい方やったんさかいな。,success,話し方にもちっとばっかり色気どんそやっせ優しい方やったんさかいな。,False,36,33,-3
,031_mbc_13598281_20260712100000_seg_00069,031_mbc_13598281_20260712100000,SPEAKER_01,393.36,398.08,4.72,success,本人はそんな嫌わなくてお父さんが勝手にそげん思うばっかりかもですけど。,success,本人はそんな嫌わなくてお父さんが勝手にそげん思うばっかりかもですけど。,True,35,35,0
,031_mbc_13598281_20260712100000_seg_00070,031_mbc_13598281_20260712100000,SPEAKER_00,398.64,400.24,1.6,success,2人とも男の子ですから。,success,2人とも男の子ですから。,True,12,12,0
,031_mbc_13598281_20260712100000_seg_00071,031_mbc_13598281_20260712100000,SPEAKER_00,400.56,401.92,1.36,success,うち、次男も結婚して。,success,うち次男坊は結婚して。,False,11,11,0
,031_mbc_13598281_20260712100000_seg_00072,031_mbc_13598281_20260712100000,SPEAKER_00,402.32,403.12,0.8,success,目下げますよね。,success,メサがいますよね。,False,8,9,1
,031_mbc_13598281_20260712100000_seg_00073,031_mbc_13598281_20260712100000,SPEAKER_00,403.36,405.68,2.32,success,もう娘が出来たち思って。,success,もう娘ができたちゅう思て終わってはい。,False,12,19,7
,031_mbc_13598281_20260712100000_seg_00074,031_mbc_13598281_20260712100000,SPEAKER_01,411.28,421.68,10.4,success,霧島市隼人町中村飛馬さんの句で被着しズボンが裂け青きゅな試着室でズボンをはいたら。,success,では4句目です霧島市隼人町中村飛馬さんの句で久茶師ズボンが裂け青きゅな試着室でズボンをはいたら。,False,41,48,7
,031_mbc_13598281_20260712100000_seg_00075,031_mbc_13598281_20260712100000,SPEAKER_01,422.08,428.08,6.0,success,米買ったんでしょうね、避けてしまった、青きゅな、青き湯なっちいますよね。,success,米買ったんでしょうね避けてしまった青きゅな青き湯なっち言いますよね。,False,36,34,-2
,031_mbc_13598281_20260712100000_seg_00076,031_mbc_13598281_20260712100000,SPEAKER_01,428.64,430.08,1.44,success,一体黄色くなったっちゅうことで。,success,大黄色くなったっちゅうことで。,False,16,15,-1
,031_mbc_13598281_20260712100000_seg_00077,031_mbc_13598281_20260712100000,SPEAKER_01,430.48,432.0,1.52,success,青ざめたっちゅうような。,success,青ざめたっちゅうような。,True,12,12,0
,031_mbc_13598281_20260712100000_seg_00078,031_mbc_13598281_20260712100000,SPEAKER_01,432.4,433.28,0.88,success,立ち行うのかな?,success,タチウオのこと。,False,8,8,0
,031_mbc_13598281_20260712100000_seg_00079,031_mbc_13598281_20260712100000,SPEAKER_01,434.16,437.2,3.04,success,ピチャッシ、ズボンが裂け、青きゅな。,success,ピタッしズボンが裂け青きゅな。,False,18,15,-3
,031_mbc_13598281_20260712100000_seg_00080,031_mbc_13598281_20260712100000,SPEAKER_02,437.52,440.4,2.88,success,いっけ品に店から逃げ。,success,一化品に店から逃げ。,False,11,10,-1
,031_mbc_13598281_20260712100000_seg_00081,031_mbc_13598281_20260712100000,SPEAKER_00,442.4,443.68,1.28,success,だま握ってるんですね。,success,黙に聞いてですね。,False,11,9,-2
,031_mbc_13598281_20260712100000_seg_00082,031_mbc_13598281_20260712100000,SPEAKER_02,444.16,450.16,6.0,success,ほら、ズボンをはいてですよ、でかばっかい余裕が、どっか行って、シャボン見たら、びりって裂けたんでしょ。,success,それでほらズボンをはいてですよでこばっかい余裕がどっか行ってシャボン見たらビリッて裂けたんでしょ。,False,51,49,-2
,031_mbc_13598281_20260712100000_seg_00083,031_mbc_13598281_20260712100000,SPEAKER_02,450.64,454.48,3.84,success,ほいでほらもう日向さんがバタブろうた様がもう。,success,ほいでほらもう日おまさんがバタブろうたさまがもう。,False,23,25,2
,031_mbc_13598281_20260712100000_seg_00084,031_mbc_13598281_20260712100000,SPEAKER_02,454.96,455.52,0.56,success,そうかし。,success,そうかし。,True,5,5,0
,031_mbc_13598281_20260712100000_seg_00085,031_mbc_13598281_20260712100000,SPEAKER_00,457.12,458.16,1.04,success,どうしたね、本当。,success,どうしたね本当。,False,9,8,-1
,031_mbc_13598281_20260712100000_seg_00086,031_mbc_13598281_20260712100000,SPEAKER_01,458.16,460.24,2.08,success,さしかぶ駅言いました。,success,差し壁って言いました青きゅうな。,False,11,16,5
,031_mbc_13598281_20260712100000_seg_00087,031_mbc_13598281_20260712100000,SPEAKER_00,461.76,464.08,2.32,success,大きなっちゅうのも慌てるっちゅうもう。,success,大きなっちゅうのもう慌てるっちゅうもう。,False,19,20,1
,031_mbc_13598281_20260712100000_seg_00088,031_mbc_13598281_20260712100000,SPEAKER_00,466.8,467.52,0.72,success,沖町に。,success,沖松に。,False,4,4,0
,031_mbc_13598281_20260712100000_seg_00089,031_mbc_13598281_20260712100000,SPEAKER_02,468.72,471.12,2.4,success,下五の青きゅうのはこれがひょう。,success,下五の青木ゅうのはこれが非常に難しい。,False,16,19,3
,031_mbc_13598281_20260712100000_seg_00090,031_mbc_13598281_20260712100000,SPEAKER_02,471.52,472.08,0.56,success,いたくです。,success,板倉です。,False,6,5,-1
,031_mbc_13598281_20260712100000_seg_00091,031_mbc_13598281_20260712100000,SPEAKER_01,473.52,476.64,3.12,success,でもズボンごとけたらやっぱり店ん人に言わんなね。,success,でもズボンが裂けたらやっぱり店ん人に言わんなね。,False,24,24,0
,031_mbc_13598281_20260712100000_seg_00092,031_mbc_13598281_20260712100000,SPEAKER_01,478.24,479.36,1.12,success,負けたらいかん。,success,負けたらいかん!,False,8,8,0
,031_mbc_13598281_20260712100000_seg_00093,031_mbc_13598281_20260712100000,SPEAKER_01,480.48,485.36,4.88,success,では5句目です指宿市山川浮辺音美さんの句です。,success,はいでは5句目です指宿市山川浮辺音美さんの句です。,False,23,25,2
,031_mbc_13598281_20260712100000_seg_00094,031_mbc_13598281_20260712100000,SPEAKER_01,485.92,489.44,3.52,success,生え句かた味わって食え弟子が言う。,success,生えくかた味わって食え弟子が言う。,False,17,17,0
,031_mbc_13598281_20260712100000_seg_00095,031_mbc_13598281_20260712100000,SPEAKER_01,489.92,498.32,8.4,success,食べ方が早いよち、もちっと味わって食べんねっち、父ちゃんが言ったよと、早くかた、味わってくれ、弟子が言う。,success,食べ方が早いよちもちっと味わって食べんねっちとうちゃんが言ったよと早くかた味わって食え弟子が言う。,False,53,49,-4
,031_mbc_13598281_20260712100000_seg_00096,031_mbc_13598281_20260712100000,SPEAKER_02,498.4,509.12,10.72,success,少し三段切れかなと思われますので上五の ?? 塚ここをですね?? 塚てと。,success,少し三段切れかなと思われますので上五の ?? 塚ここをですね ?? つてと。,False,37,38,1
,031_mbc_13598281_20260712100000_seg_00097,031_mbc_13598281_20260712100000,SPEAKER_02,509.6,529.6,20.0,success,絵を送って、そして中七の味わって食え、ここを味わってよち、こういうふうに知の助詞を持ってくると、上五と中七のつながり、これが非常によくなって、下五のこの勅使河原っちゅうこの座りも生きてくるのかなと思いました。,success,絵を送ってそして中七の味わって食えここを味わってよちこういうふうに知の助詞を持ってくると上五と中七のつながりこれが非常によくなって下五のこの勅使河原っちゅうこの座りも生きてくるのかなと思いました。,False,104,98,-6
,031_mbc_13598281_20260712100000_seg_00098,031_mbc_13598281_20260712100000,SPEAKER_01,531.76,537.84,6.08,success,あの区方とか区営とかいうのもそういうのをね同志みたいなので止まるとやっぱり女子が欲しい。,success,あの区方とか区営とかいうのもそういうのをね同志みたいなので止まるとやっぱり女子が欲しい。,True,44,44,0
,031_mbc_13598281_20260712100000_seg_00099,031_mbc_13598281_20260712100000,SPEAKER_02,540.24,544.4,4.16,success,あとテンポっちゅうかリズムっちゅうかこれがよくなりますもんね。,success,あとこうテンポっちゅうかリズムっちゅうかこれがよくなりますもんね。,False,31,33,2
,031_mbc_13598281_20260712100000_seg_00100,031_mbc_13598281_20260712100000,SPEAKER_01,545.52,547.36,1.84,success,同じ意味なんですけれどもね。,success,同じ意味なんですけれどもね。,True,14,14,0
,031_mbc_13598281_20260712100000_seg_00101,031_mbc_13598281_20260712100000,SPEAKER_01,547.68,553.6,5.92,success,早く勝て味は食えよち弟子が言う。,success,はいでは添削で書を頂きます早く勝て味は食えよち弟子がゆ。,False,16,28,12
,031_mbc_13598281_20260712100000_seg_00102,031_mbc_13598281_20260712100000,SPEAKER_02,554.08,557.2,3.12,success,カッチンコンメぐのんでぺろっと。,success,ぱちんこめぐのんでぺろっと。,False,16,14,-2
,031_mbc_13598281_20260712100000_seg_00103,031_mbc_13598281_20260712100000,SPEAKER_01,558.4,559.2,0.8,success,味わってないから。,success,味わってないか。,False,9,8,-1
,031_mbc_13598281_20260712100000_seg_00104,031_mbc_13598281_20260712100000,SPEAKER_01,561.36,566.72,5.36,success,では次の句まいりましょう6句目です。,success,では次の句まいりましょう6句目です鹿児島市女性上山三十一さんの句です。,False,18,35,17
,031_mbc_13598281_20260712100000_seg_00105,031_mbc_13598281_20260712100000,SPEAKER_01,567.52,570.96,3.44,success,痩せんならふぞとて乗ってダイエット。,success,痩せんならふぞとて乗ってダイエット。,True,18,18,0
,031_mbc_13598281_20260712100000_seg_00106,031_mbc_13598281_20260712100000,SPEAKER_01,571.76,573.68,1.92,success,確かにね、物価も高いから。,success,確かにね物価も高いから。,False,13,12,-1
,031_mbc_13598281_20260712100000_seg_00107,031_mbc_13598281_20260712100000,SPEAKER_01,573.92,577.76,3.84,success,痩せようと思ったら、お財布不ぞと連れ立ってダイエット。,success,燃やせようと思ったらお財布付ぞと連れ立ってダイエット。,False,27,27,0
,031_mbc_13598281_20260712100000_seg_00108,031_mbc_13598281_20260712100000,SPEAKER_01,578.56,579.52,0.96,success,いいことですね。,success,まあいいことですね。,False,8,10,2
,031_mbc_13598281_20260712100000_seg_00109,031_mbc_13598281_20260712100000,SPEAKER_01,579.76,583.28,3.52,success,痩せんならふぞと手乗ってダイエット。,success,痩せんならふぞと手乗ってダイエット。,True,18,18,0
,031_mbc_13598281_20260712100000_seg_00110,031_mbc_13598281_20260712100000,SPEAKER_02,583.36,586.24,2.88,success,禅のばかけ御?? けば。,success,禅のばかけは。,False,12,7,-5
,031_mbc_13598281_20260712100000_seg_00111,031_mbc_13598281_20260712100000,SPEAKER_01,587.6,590.4,2.8,success,これはダイエットにお金をかけたっちゅうことですね。,success,これはダイエットにお金をかけたっちゅうことですね。,True,25,25,0
,031_mbc_13598281_20260712100000_seg_00112,031_mbc_13598281_20260712100000,SPEAKER_02,591.44,596.32,4.88,success,そしてほら、恩神っちゅうのは、まああの、極めて痩せた人のこと。,success,そしてほら怨神ちゅうのはまああの極めてこう痩せた人のこと。,False,31,29,-2
,031_mbc_13598281_20260712100000_seg_00113,031_mbc_13598281_20260712100000,SPEAKER_02,596.56,597.84,1.28,success,さしますからね。,success,さしますからね。,True,8,8,0
,031_mbc_13598281_20260712100000_seg_00114,031_mbc_13598281_20260712100000,SPEAKER_02,600.88,603.019965,2.14,success,だからまあ、非常に痩せはったんでしょう。,success,だからまああの非常に痩せはったんでしょうね。,False,20,22,2
