segment_index,segment_id,target_id,speaker,start_sec,end_sec,duration_sec,parakeet_exact_status,parakeet_exact_text,parakeet_silence2_status,parakeet_silence2_text,texts_match,exact_chars,silence2_chars,char_diff
,029_kbc_13615767_20260714175500_seg_00043,029_kbc_13615767_20260714175500,SPEAKER_02,323.76,326.539999,2.78,success,皆さんからもホークス戦の情報、ホークスへの応援メッセージ。,success,皆さんからもホークス戦の情報ホークスへの応援メッセージ。,False,29,28,-1
,029_kbc_13615767_20260714175500_seg_00044,029_kbc_13615767_20260714175500,SPEAKER_02,328.4,330.16,1.76,success,#はkbc。,success,#はkbcホーム。,False,6,9,3
,029_kbc_13615767_20260714175500_seg_00045,029_kbc_13615767_20260714175500,SPEAKER_02,331.04,333.76,2.72,success,漫談でお間違えのないように警備員。,success,ということになっておりますね。,False,17,15,-2
,029_kbc_13615767_20260714175500_seg_00046,029_kbc_13615767_20260714175500,SPEAKER_02,338.32,343.340002,5.02,success,だから日ハム戦はもうデー、デーデーで来ますんで、今週はたっぷりと。,success,だから日ハム戦はもうデーデーデーで来ますので今週はたっぷりと。,False,33,31,-2
,029_kbc_13615767_20260714175500_seg_00047,029_kbc_13615767_20260714175500,SPEAKER_02,345.52,346.16,0.64,success,パパね。,success,までね。,False,4,4,0
,029_kbc_13615767_20260714175500_seg_00048,029_kbc_13615767_20260714175500,SPEAKER_02,347.92,349.099997,1.18,success,シーズンオフみたいな状態。,success,シーズンオフみたいな状況ですね。,False,13,16,3
,029_kbc_13615767_20260714175500_seg_00049,029_kbc_13615767_20260714175500,SPEAKER_03,355.6,356.16,0.56,success,どう教えたんですか?,success,何で教えたんすか?,False,10,9,-1
,029_kbc_13615767_20260714175500_seg_00050,029_kbc_13615767_20260714175500,SPEAKER_03,363.68,365.68,2.0,success,美咲ちゃん、ハニーちゃん、コンビもなかなか。,success,美咲ちゃんハニーちゃんコンビもなかなか。,False,22,20,-2
,029_kbc_13615767_20260714175500_seg_00051,029_kbc_13615767_20260714175500,SPEAKER_02,368.08,369.260001,1.18,success,であの今日。,success,であの君。,False,6,5,-1
,029_kbc_13615767_20260714175500_seg_00052,029_kbc_13615767_20260714175500,SPEAKER_02,373.84,375.500006,1.66,success,貴重な甲州一種。,success,貴重な甲州一生。,False,8,8,0
,029_kbc_13615767_20260714175500_seg_00053,029_kbc_13615767_20260714175500,SPEAKER_02,380.08,380.780005,0.7,success,えっどうだ?,success,どうだ?,False,6,4,-2
,029_kbc_13615767_20260714175500_seg_00054,029_kbc_13615767_20260714175500,SPEAKER_02,404.08,405.260001,1.18,success,あなつかんパンダの。,success,あ懐かしい。,False,10,6,-4
,029_kbc_13615767_20260714175500_seg_00055,029_kbc_13615767_20260714175500,SPEAKER_02,406.96,407.659995,0.7,success,ナスパンダル。,success,ナースパンダルーム。,False,7,10,3
,029_kbc_13615767_20260714175500_seg_00056,029_kbc_13615767_20260714175500,SPEAKER_03,411.28,411.84,0.56,success,剣心も。,success,剣心も?,False,4,4,0
,029_kbc_13615767_20260714175500_seg_00057,029_kbc_13615767_20260714175500,SPEAKER_02,411.92,412.8,0.88,success,すごいねここだけ。,success,すごいねここだけ。,True,9,9,0
,029_kbc_13615767_20260714175500_seg_00058,029_kbc_13615767_20260714175500,SPEAKER_02,413.76,414.379996,0.62,success,ハリポータ。,success,ラリポーター。,False,6,7,1
,029_kbc_13615767_20260714175500_seg_00059,029_kbc_13615767_20260714175500,SPEAKER_02,416.08,418.4,2.32,success,副部長よ、マジで。,success,極無よマジで。,False,9,7,-2
,029_kbc_13615767_20260714175500_seg_00060,029_kbc_13615767_20260714175500,SPEAKER_02,426.72,427.819998,1.1,success,そして金曜日が。,success,そして金曜日が。,True,8,8,0
,029_kbc_13615767_20260714175500_seg_00061,029_kbc_13615767_20260714175500,SPEAKER_02,434.32,435.02001,0.7,success,ピューガ夜。,success,龍河夜。,False,6,4,-2
,029_kbc_13615767_20260714175500_seg_00062,029_kbc_13615767_20260714175500,SPEAKER_02,436.24,437.420004,1.18,success,プルリバが言う。,success,ブルーリバベンド。,False,8,9,1
,029_kbc_13615767_20260714175500_seg_00063,029_kbc_13615767_20260714175500,SPEAKER_02,441.52,452.64,11.12,success,それでは今日行われておりますプロ野球の情報からお伝えしたいと思います、もう時刻が6時2分を回っておりますので、もうぼちぼち他球場も。,success,それでは今日行われておりますプロ野球の情報からお伝えしたいと思いますが時刻が6時2分を回っておりますのでもうぼちぼち他球場も試合が始まっています。,False,66,73,7
,029_kbc_13615767_20260714175500_seg_00064,029_kbc_13615767_20260714175500,SPEAKER_02,453.2,456.620001,3.42,success,まずはパリーグが今日は。,success,試合が始まっておりますね。,False,12,13,1
,029_kbc_13615767_20260714175500_seg_00065,029_kbc_13615767_20260714175500,SPEAKER_02,464.08,466.700003,2.62,success,到着しました、エスコンフィールドで行われましたファイターズ。,success,エスコンフィールドで行われましたファイターズの試合。,False,30,26,-4
,029_kbc_13615767_20260714175500_seg_00066,029_kbc_13615767_20260714175500,SPEAKER_02,468.820001,471.44,2.62,success,3対2でホークスが勝ちました。,success,2対2でホークスが勝ちました。,False,15,15,0
,029_kbc_13615767_20260714175500_seg_00067,029_kbc_13615767_20260714175500,SPEAKER_03,471.44,472.0,0.56,success,うん。,success,うん。,True,3,3,0
,029_kbc_13615767_20260714175500_seg_00068,029_kbc_13615767_20260714175500,SPEAKER_02,472.16,475.340002,3.18,success,これでホークスは3連勝50勝1敗。,success,これでホークスは3連勝50勝1敗。,True,17,17,0
,029_kbc_13615767_20260714175500_seg_00069,029_kbc_13615767_20260714175500,SPEAKER_03,480.4,483.499991,3.1,success,アップgtoがハッシュタグでね一応この3連戦じゃないですか。,success,ctoがハッシュタグでね一応この3連戦じゃなくて。,False,30,25,-5
,029_kbc_13615767_20260714175500_seg_00070,029_kbc_13615767_20260714175500,SPEAKER_03,485.2,486.379996,1.18,success,13、女子、15のオリックス。,success,13女子15のオリックス。,False,15,13,-2
,029_kbc_13615767_20260714175500_seg_00071,029_kbc_13615767_20260714175500,SPEAKER_03,490.48,499.44,8.96,success,3人以上の観衆が、球団としては5月と同様、ナイターや、きょうのことかな、これ、ナイターや週末などで来場が難しい方を含め、より。,success,3人以上の観衆が球団としては5月と同様ナイターや今日の事かなこれナイターや週末などで来場が難しい方を含めより。,False,63,55,-8
,029_kbc_13615767_20260714175500_seg_00072,029_kbc_13615767_20260714175500,SPEAKER_03,499.92,502.219992,2.3,success,方に多様な感染環境を提供するために。,success,方に多様な感染環境を提供する。,False,18,15,-3
,029_kbc_13615767_20260714175500_seg_00073,029_kbc_13615767_20260714175500,SPEAKER_03,505.84,506.48,0.64,success,天の人とか?,success,福天の人なの?,False,6,7,1
,029_kbc_13615767_20260714175500_seg_00074,029_kbc_13615767_20260714175500,SPEAKER_02,508.24,508.939993,0.7,success,この仕事だし。,success,もう仕事だし。,False,7,7,0
,029_kbc_13615767_20260714175500_seg_00075,029_kbc_13615767_20260714175500,SPEAKER_02,512.64,514.219977,1.58,success,人用にチョキやって。,success,他の人用にチョキやって。,False,10,12,2
,029_kbc_13615767_20260714175500_seg_00076,029_kbc_13615767_20260714175500,SPEAKER_02,516.88,521.899969,5.02,success,混みはあるでしょうけどだからホントに夜勤とかね夜にお仕事をしながら。,success,混みはあるでしょうけどだからホントに夜勤とかね夜にお仕事をしながら。,True,34,34,0
,029_kbc_13615767_20260714175500_seg_00077,029_kbc_13615767_20260714175500,SPEAKER_01,523.28,524.16,0.88,success,夜は行きたい。,success,夜はい。,False,7,4,-3
,029_kbc_13615767_20260714175500_seg_00078,029_kbc_13615767_20260714175500,SPEAKER_02,524.56,525.259985,0.7,success,風末とか。,success,風末とか。,True,5,5,0
,029_kbc_13615767_20260714175500_seg_00079,029_kbc_13615767_20260714175500,SPEAKER_02,534.48,535.36,0.88,success,泣いたあとね。,success,大体あとね。,False,7,6,-1
,029_kbc_13615767_20260714175500_seg_00080,029_kbc_13615767_20260714175500,SPEAKER_02,554.8,562.219977,7.42,success,朝ですより先に始まる俺、まだ残っとったけんちょっと気まずかったけど。,success,本当よ、朝ですより先に始まる俺、まだ残っとったけんちょっと気まずかったけど。,False,34,38,4
,029_kbc_13615767_20260714175500_seg_00081,029_kbc_13615767_20260714175500,SPEAKER_02,569.04,569.76,0.72,success,ああ。,success,ラン。,False,3,3,0
,029_kbc_13615767_20260714175500_seg_00082,029_kbc_13615767_20260714175500,SPEAKER_03,569.84,571.819983,1.98,success,でもまあまあ6時7時にはもう寝ます。,success,でもまあまあ6時7時にはもう寝ますよ。,False,18,19,1
,029_kbc_13615767_20260714175500_seg_00083,029_kbc_13615767_20260714175500,SPEAKER_02,581.2,583.2,2.0,success,3万人も前回来たってことは。,success,3万人も前回来たって事はやっぱり。,False,14,17,3
,029_kbc_13615767_20260714175500_seg_00084,029_kbc_13615767_20260714175500,SPEAKER_02,596.56,597.84,1.28,success,一回結果が出たから。,success,一回結果が出たから。,True,10,10,0
,029_kbc_13615767_20260714175500_seg_00085,029_kbc_13615767_20260714175500,SPEAKER_02,598.08,605.419958,7.34,success,いいね、いいね、望まれてるねなんていうことでしょう。ということで今日は一時プレーボールでしたファイターズ×ホークスのゲームはホークスが4連勝。,success,いいねいいね望まれてるねなんていうことでしょう。という事で今日は一時プレーボールでしたファイターズ対ホークスのゲームはホークスが4連勝。,False,71,68,-3
,029_kbc_13615767_20260714175500_seg_00086,029_kbc_13615767_20260714175500,SPEAKER_02,608.08,612.13996,4.06,success,続きまして楽天モバイルで行われておりますイーグルス対バファローズのゲーム。,success,続きまして楽天モバイルで行われておりますイーグルス対バファローズのゲーム。,True,37,37,0
,029_kbc_13615767_20260714175500_seg_00087,029_kbc_13615767_20260714175500,SPEAKER_02,613.36,616.459967,3.1,success,先発、イーグルスが瀧中そしてバファローズが瀧中。,success,先発イーグルスが瀧中そしてバファローズが瀧中。,False,24,23,-1
,029_kbc_13615767_20260714175500_seg_00088,029_kbc_13615767_20260714175500,SPEAKER_02,623.92,625.579962,1.66,success,イーグルスの攻撃に入る。,success,イーグルスの攻撃に入る。,True,12,12,0
,029_kbc_13615767_20260714175500_seg_00089,029_kbc_13615767_20260714175500,SPEAKER_02,628.72,632.299963,3.58,success,そしてパリーグ最後、ベルーナドームで行われております、ライオンズ×マリーンズ。,success,そしてパリーグ最後ベルーナドームで行われておりますライオンズ×マリン。,False,39,35,-4
,029_kbc_13615767_20260714175500_seg_00090,029_kbc_13615767_20260714175500,SPEAKER_02,641.2,642.37998,1.18,success,ってが。,success,手が。,False,4,3,-1
,029_kbc_13615767_20260714175500_seg_00091,029_kbc_13615767_20260714175500,SPEAKER_02,652.8,658.219946,5.42,success,続いてセリーグセリーグはナイトゲーム3試合目です。,success,ゲームに動きはございません続いてセリーグはナイトゲーム3試合ぶりです。,False,25,35,10
,029_kbc_13615767_20260714175500_seg_00092,029_kbc_13615767_20260714175500,SPEAKER_02,659.44,664.939978,5.5,success,まず神宮球場のスワローズ対ジャイアンツのゲーム先発はスワローズが山。,success,まず神宮球場のスワローズ対ジャイアンツのゲーム先発はスワローズが山田。,False,34,35,1
,029_kbc_13615767_20260714175500_seg_00093,029_kbc_13615767_20260714175500,SPEAKER_02,667.6,668.779974,1.18,success,ゲームは0対0。,success,ゲームは0対0。,True,8,8,0
,029_kbc_13615767_20260714175500_seg_00094,029_kbc_13615767_20260714175500,SPEAKER_02,673.36,674.059973,0.7,success,バンテリンドーム。,success,バンテリンドーム。,True,9,9,0
,029_kbc_13615767_20260714175500_seg_00095,029_kbc_13615767_20260714175500,SPEAKER_02,675.28,680.779974,5.5,success,タイガースのゲーム先発はドラゴンズがマラーそしてタイガースが高橋。,success,タイガースのゲーム先発はドラゴンズがマラーそしてタイガースが高橋。,True,33,33,0
,029_kbc_13615767_20260714175500_seg_00096,029_kbc_13615767_20260714175500,SPEAKER_02,681.52,685.579962,4.06,success,こちら1回の表タイガースがもう2連勝。,success,ということでこちら1回の表タイガースがもう2連勝。,False,19,25,6
,029_kbc_13615767_20260714175500_seg_00097,029_kbc_13615767_20260714175500,SPEAKER_02,693.04,695.179968,2.14,success,チャルト全然歌えない。,success,チャルト全然歌えない。,True,11,11,0
,029_kbc_13615767_20260714175500_seg_00098,029_kbc_13615767_20260714175500,SPEAKER_02,697.92,698.539954,0.62,success,すっごいピッ。,success,すっごいびっくり。,False,7,9,2
,029_kbc_13615767_20260714175500_seg_00099,029_kbc_13615767_20260714175500,SPEAKER_02,703.6,705.739966,2.14,success,今日は森下。,success,今日はえ森下。,False,6,7,1
,029_kbc_13615767_20260714175500_seg_00100,029_kbc_13615767_20260714175500,SPEAKER_02,710.739954,712.459967,1.72,success,2者連続ホームランって打点もホームラン。,success,2者連続ホームランって打点もホームラン。,True,20,20,0
,029_kbc_13615767_20260714175500_seg_00101,029_kbc_13615767_20260714175500,SPEAKER_02,716.56,722.539954,5.98,success,輝明は打率が3割4分3厘というすごい打ってますから2者連続ホームランでタイガースの大谷。,success,輝明は打率が3割4分3厘というすごい打ってますから2者連続ホームランでタイガースの打率。,False,44,44,0
,029_kbc_13615767_20260714175500_seg_00102,029_kbc_13615767_20260714175500,SPEAKER_02,723.76,724.459967,0.7,success,ほぼ先生。,success,顧問宣誓。,False,5,5,0
,029_kbc_13615767_20260714175500_seg_00103,029_kbc_13615767_20260714175500,SPEAKER_02,726.16,732.619971,6.46,success,最後、マツダスタジアムカープ対ベイスターズのゲーム先発はカープが岡本そしてベイスターズが石田。,success,最後、マツダスタジアムカープ対ベイスターズのゲーム先発はカープが岡本そしてベイスターズが石田。,True,47,47,0
,029_kbc_13615767_20260714175500_seg_00104,029_kbc_13615767_20260714175500,SPEAKER_02,735.28,736.459967,1.18,success,スターズの攻撃中です。,success,その攻撃中です。,False,11,8,-3
,029_kbc_13615767_20260714175500_seg_00105,029_kbc_13615767_20260714175500,SPEAKER_02,739.44,741.259955,1.82,success,いやー、タイガース、すごいですね。,success,いやタイガースすごいな。,False,17,12,-5
,029_kbc_13615767_20260714175500_seg_00106,029_kbc_13615767_20260714175500,SPEAKER_01,744.4,745.44,1.04,success,松島茂将はさ。,success,羽柴茂雄翔はさ。,False,7,8,1
,029_kbc_13615767_20260714175500_seg_00107,029_kbc_13615767_20260714175500,SPEAKER_01,748.72,749.899969,1.18,success,このままいけばさ。,success,このままいけよそうそっち。,False,9,13,4
,029_kbc_13615767_20260714175500_seg_00108,029_kbc_13615767_20260714175500,SPEAKER_01,752.56,754.08,1.52,success,皮肉にも阪神皮肉にも。,success,皮肉にも阪神皮肉にっていうか。,False,11,15,4
,029_kbc_13615767_20260714175500_seg_00109,029_kbc_13615767_20260714175500,SPEAKER_02,754.32,754.96,0.64,success,チーム。,success,アイドルチーム。,False,4,8,4
,029_kbc_13615767_20260714175500_seg_00110,029_kbc_13615767_20260714175500,SPEAKER_03,755.68,756.88,1.2,success,思うんやけど、ジャイアンツ選手。,success,ほんやけどジャイアンツ選手。,False,16,14,-2
,029_kbc_13615767_20260714175500_seg_00111,029_kbc_13615767_20260714175500,SPEAKER_01,758.8,759.6,0.8,success,初代になると。,success,初代になると。,True,7,7,0
,029_kbc_13615767_20260714175500_seg_00112,029_kbc_13615767_20260714175500,SPEAKER_02,759.68,762.24,2.56,success,ああミスターもそれを望んでるでしょう。,success,まあミスターもそれを望んでるでしょう。,False,19,19,0
,029_kbc_13615767_20260714175500_seg_00113,029_kbc_13615767_20260714175500,SPEAKER_02,762.72,763.28,0.56,success,でもこっ。,success,でも。,False,5,3,-2
,029_kbc_13615767_20260714175500_seg_00114,029_kbc_13615767_20260714175500,SPEAKER_02,777.04,780.619971,3.58,success,このあとも随時、プロ野球の試合結果お伝えしてまいります。,success,このあとも随時プロ野球の試合経過お伝えしてまいります。,False,28,27,-1
,029_kbc_13615767_20260714175500_seg_00115,029_kbc_13615767_20260714175500,SPEAKER_02,784.24,791.659949,7.42,success,メニューご紹介しておきましょうプロ野球関連のニュースコーナーから野球に無理やり引っかけたようなネタコーナーまで盛りだくさんで今日も4時間お届けします。,success,メニューご紹介しておきましょうプロ野球関連のニュースコーナーから野球に無理やり引っかけたようなネタコーナーまで盛りだくさんで今日も4時間。,False,75,69,-6
,029_kbc_13615767_20260714175500_seg_00116,029_kbc_13615767_20260714175500,SPEAKER_02,793.299951,795.019965,1.72,success,6時台8時台9時台。,success,6時台8時台9時台。,True,10,10,0
,029_kbc_13615767_20260714175500_seg_00117,029_kbc_13615767_20260714175500,SPEAKER_02,796.24,797.899969,1.66,success,3回予定ではお送りします。,success,3回予定ではお送りします。,True,13,13,0
,029_kbc_13615767_20260714175500_seg_00118,029_kbc_13615767_20260714175500,SPEAKER_02,801.04,801.739966,0.7,success,下の皆さんが。,success,ちなみに皆さんが。,False,7,9,2
,029_kbc_13615767_20260714175500_seg_00119,029_kbc_13615767_20260714175500,SPEAKER_02,802.899957,803.659949,0.76,success,気にしていること。,success,変身していること。,False,9,9,0
,029_kbc_13615767_20260714175500_seg_00120,029_kbc_13615767_20260714175500,SPEAKER_02,804.88,805.579962,0.7,success,楽しい楽しい。,success,楽しい楽しい!,False,7,7,0
,029_kbc_13615767_20260714175500_seg_00121,029_kbc_13615767_20260714175500,SPEAKER_02,807.28,808.459967,1.18,success,なじんでないよっていう。,success,まだなじんでないよっていう。,False,12,14,2
,029_kbc_13615767_20260714175500_seg_00122,029_kbc_13615767_20260714175500,SPEAKER_02,809.68,813.739966,4.06,success,7時20分過ぎぐらいに、このあとすぐ、一度やってみますので。,success,20分過ぎぐらいにこのあとすぐ一度やってみますので。,False,30,26,-4
,029_kbc_13615767_20260714175500_seg_00123,029_kbc_13615767_20260714175500,SPEAKER_02,826.0,826.699957,0.7,success,だって確信。,success,だって確信?,False,6,6,0
,029_kbc_13615767_20260714175500_seg_00124,029_kbc_13615767_20260714175500,SPEAKER_02,837.52,838.699957,1.18,success,かけたコーナーとなっております。,success,かけたコーナーとなっております。,True,16,16,0
,029_kbc_13615767_20260714175500_seg_00125,029_kbc_13615767_20260714175500,SPEAKER_02,843.28,847.819952,4.54,success,そして7時台と8時台には去年もやりました大好評企画なんちゃら。,success,7時台と8時台には去年もやりました大好評企画なんちゃら。,False,31,28,-3
,029_kbc_13615767_20260714175500_seg_00126,029_kbc_13615767_20260714175500,SPEAKER_02,849.52,852.619971,3.1,success,まずはこちらのコーナー。,success,旬な音ネタコーナーとなっております。,False,12,18,6
,029_kbc_13615767_20260714175500_seg_00127,029_kbc_13615767_20260714175500,SPEAKER_02,874.24,875.2,0.96,success,はいまずは。,success,はいまあですね。,False,6,8,2
,029_kbc_13615767_20260714175500_seg_00128,029_kbc_13615767_20260714175500,SPEAKER_02,876.24,877.099951,0.86,success,タンタンタン。,success,タンタンタン。,True,7,7,0
,029_kbc_13615767_20260714175500_seg_00129,029_kbc_13615767_20260714175500,SPEAKER_02,880.24,881.419958,1.18,success,あとから皆さんに。,success,あとから皆さんに。,True,9,9,0
,029_kbc_13615767_20260714175500_seg_00130,029_kbc_13615767_20260714175500,SPEAKER_02,888.4,889.84,1.44,success,兄ちゃんその。,success,兄ちゃんその。,True,7,7,0
