segment_index,segment_id,target_id,speaker,start_sec,end_sec,duration_sec,parakeet_exact_status,parakeet_exact_text,parakeet_silence2_status,parakeet_silence2_text,texts_match,exact_chars,silence2_chars,char_diff
,019_crk_13570008_20260711063000_seg_00061,019_crk_13570008_20260711063000,SPEAKER_03,379.36,382.0,2.64,success,地元飯はもうやっぱなんといっても徳島ラーメン。,success,地元飯はもうやっぱ何といっても徳島ラーメン。,False,23,22,-1
,019_crk_13570008_20260711063000_seg_00062,019_crk_13570008_20260711063000,SPEAKER_03,383.36,385.76,2.4,success,もう徳島ラーメン本当に大好きなんです。,success,でもう徳島ラーメン本当に大好きなんです。,False,19,20,1
,019_crk_13570008_20260711063000_seg_00063,019_crk_13570008_20260711063000,SPEAKER_03,388.88,390.08,1.2,success,すき焼き寄りの。,success,すき焼き寄りの。,True,8,8,0
,019_crk_13570008_20260711063000_seg_00064,019_crk_13570008_20260711063000,SPEAKER_03,390.88,392.64,1.76,success,ちょっと濃い味というか。,success,ちょっと濃い味というか。,True,12,12,0
,019_crk_13570008_20260711063000_seg_00065,019_crk_13570008_20260711063000,SPEAKER_03,393.6,396.32,2.72,success,ですけどこのミスターストロットジャパンのみんなを。,success,なんですけどこのmrトロットジャパンのみんなを。,False,25,24,-1
,019_crk_13570008_20260711063000_seg_00066,019_crk_13570008_20260711063000,SPEAKER_03,396.56,404.56,8.0,success,徳島に連れてきたことがあってもうその時にみんな徳島ラーメンにはまっちゃってこの風見の里さんとかもラーメンにごはん食べに行ったりとか。,success,徳島に連れてきたことがあってもうその時にみんな徳島ラーメンにハマっちゃってこの風見の里さんとかもラーメンにご飯食べに行ったりとか。,False,66,65,-1
,019_crk_13570008_20260711063000_seg_00067,019_crk_13570008_20260711063000,SPEAKER_03,405.2,407.68,2.48,success,3杯。,success,出ましたっけ?,False,3,7,4
,019_crk_13570008_20260711063000_seg_00068,019_crk_13570008_20260711063000,SPEAKER_00,412.72,414.48,1.76,success,その上に濃いからご飯も。,success,その上に濃いからごはんも。,False,12,13,1
,019_crk_13570008_20260711063000_seg_00069,019_crk_13570008_20260711063000,SPEAKER_03,415.12,417.2,2.08,success,ごはんも、しかも卵使い放題。,success,ごはんもしかも卵使い放題。,False,14,13,-1
,019_crk_13570008_20260711063000_seg_00070,019_crk_13570008_20260711063000,SPEAKER_03,418.08,423.76,5.68,success,だから卵かけごはんにして一緒に食べたりとかあとラーメンに卵を入れるのが何かそのベースになって。,success,だから卵かけごはんにして一緒に食べたりとかあとラーメンに卵を入れるのが何かそのベースになって。,True,47,47,0
,019_crk_13570008_20260711063000_seg_00071,019_crk_13570008_20260711063000,SPEAKER_03,424.72,425.6,0.88,success,ええ徳島のほう。,success,徳島の方。,False,8,5,-3
,019_crk_13570008_20260711063000_seg_00072,019_crk_13570008_20260711063000,SPEAKER_00,426.24,427.04,0.8,success,必ず食べてんじゃん。,success,必ず食べてんじゃん。,True,10,10,0
,019_crk_13570008_20260711063000_seg_00073,019_crk_13570008_20260711063000,SPEAKER_03,427.84,431.04,3.2,success,もう絶対僕毎回まだ1回しか帰れてないんです。,success,もう絶対僕毎回まだ1回しか帰れてないんです。,True,22,22,0
,019_crk_13570008_20260711063000_seg_00074,019_crk_13570008_20260711063000,SPEAKER_03,431.76,435.2,3.44,success,そのときも食べたので、ちょっとこの夏、帰る予定。,success,その時も食べたのでちょっとこの夏帰る予定だったんですけど。,False,24,29,5
,019_crk_13570008_20260711063000_seg_00075,019_crk_13570008_20260711063000,SPEAKER_03,437.92,438.48,0.56,success,ベテ。,success,だって。,False,3,4,1
,019_crk_13570008_20260711063000_seg_00076,019_crk_13570008_20260711063000,SPEAKER_00,440.56,441.36,0.8,success,木もいいし。,success,きもいいし。,False,6,6,0
,019_crk_13570008_20260711063000_seg_00077,019_crk_13570008_20260711063000,SPEAKER_03,443.36,444.0,0.64,success,そうですね、池田。,success,そうですね池田。,False,9,8,-1
,019_crk_13570008_20260711063000_seg_00078,019_crk_13570008_20260711063000,SPEAKER_00,445.44,446.24,0.8,success,嫌の方とかも。,success,矢の方とかも。,False,7,7,0
,019_crk_13570008_20260711063000_seg_00079,019_crk_13570008_20260711063000,SPEAKER_03,446.96,447.52,0.56,success,嫌な数。,success,祖谷の数。,False,4,5,1
,019_crk_13570008_20260711063000_seg_00080,019_crk_13570008_20260711063000,SPEAKER_03,448.72,449.44,0.72,success,ありますね。,success,ありますね。,True,6,6,0
,019_crk_13570008_20260711063000_seg_00081,019_crk_13570008_20260711063000,SPEAKER_00,449.52,452.8,3.28,success,カラオケバトルとか、ああいういろいろオーディションとかも出たりして。,success,カラオケバトルとかああいういろいろオーディションとかも出たりして。,False,34,33,-1
,019_crk_13570008_20260711063000_seg_00082,019_crk_13570008_20260711063000,SPEAKER_00,453.36,453.92,0.56,success,出たんですね。,success,出たんですね。,True,7,7,0
,019_crk_13570008_20260711063000_seg_00083,019_crk_13570008_20260711063000,SPEAKER_03,457.36,458.08,0.72,success,逆に。,success,にぎわい。,False,3,5,2
,019_crk_13570008_20260711063000_seg_00084,019_crk_13570008_20260711063000,SPEAKER_03,461.36,464.32,2.96,success,音に魅力を感じて歌手になりたいなと思って。,success,本当に魅力を感じて歌手になりたいなと思って。,False,21,22,1
,019_crk_13570008_20260711063000_seg_00085,019_crk_13570008_20260711063000,SPEAKER_00,464.4,466.16,1.76,success,感動して目覚めるっていうのがそれが。,success,感動して目覚めるっていうのがそれがいいんだよね。,False,18,24,6
,019_crk_13570008_20260711063000_seg_00086,019_crk_13570008_20260711063000,SPEAKER_00,468.16,473.6,5.44,success,全国文化祭2025では南原清隆さんしかもう四国の人いっぱい集まって。,success,東北文化祭2025ではあの南原清隆さんしかもう四国の人いっぱい集まって。,False,34,36,2
,019_crk_13570008_20260711063000_seg_00087,019_crk_13570008_20260711063000,SPEAKER_03,473.6,477.52,3.92,success,そうですね、これは四国の出身の皆さんが集まって。,success,そうですねこれは四国の出身の皆さんが集まって。,False,24,23,-1
,019_crk_13570008_20260711063000_seg_00088,019_crk_13570008_20260711063000,SPEAKER_03,478.8,481.28,2.48,success,っていうか公開収録みたいな感じだったんですけど。,success,っていうか公開収録みたいな感じだったんですけど。,True,24,24,0
,019_crk_13570008_20260711063000_seg_00089,019_crk_13570008_20260711063000,SPEAKER_03,481.68,489.6,7.92,success,もうたくさん、本当に僕がテレビで見ている皆さんと一緒のステージに立たせてもらって、自分も歌を歌わせてもらったので。,success,もうたくさんホントに僕がテレビで見ている皆さんと一緒のステージに立たせてもらって自分も歌を歌わせてもらったので。,False,57,56,-1
,019_crk_13570008_20260711063000_seg_00090,019_crk_13570008_20260711063000,SPEAKER_03,490.08,491.12,1.04,success,ドキドキでしたね。,success,ドキドキでしたね。,True,9,9,0
,019_crk_13570008_20260711063000_seg_00091,019_crk_13570008_20260711063000,SPEAKER_00,491.28,491.92,0.64,success,あれ?,success,ぼねん!,False,3,4,1
,019_crk_13570008_20260711063000_seg_00092,019_crk_13570008_20260711063000,SPEAKER_00,492.56,496.16,3.6,success,じゃあ、なんかおヒルナンデス!みたいなトーンで言うんでしょうね。,success,じゃああのなんかおヒルナンデス!みたいなトーンで言うんでしょうね。,False,32,33,1
,019_crk_13570008_20260711063000_seg_00093,019_crk_13570008_20260711063000,SPEAKER_00,499.52,501.12,1.6,success,てててててててててが!,success,ててててててが!,False,11,8,-3
,019_crk_13570008_20260711063000_seg_00094,019_crk_13570008_20260711063000,SPEAKER_03,505.52,507.36,1.84,success,松本明子さんもすごい優しくしてくれて。,success,松本明子さんもすごい優しくしてくれて。,True,19,19,0
,019_crk_13570008_20260711063000_seg_00095,019_crk_13570008_20260711063000,SPEAKER_03,508.08,511.36,3.28,success,たくさんなんか、徳島のこととか、いっぱいお話ししました。,success,たくさん何か徳島のこととかいっぱいお話ししました。,False,28,25,-3
,019_crk_13570008_20260711063000_seg_00096,019_crk_13570008_20260711063000,SPEAKER_00,512.48,513.6,1.12,success,今度、松本明子さん、紹介します。,success,じゃあ今度マツモトさん紹介します。,False,16,17,1
,019_crk_13570008_20260711063000_seg_00097,019_crk_13570008_20260711063000,SPEAKER_00,515.92,517.84,1.92,success,南のほう行くとき、一回、ごはんでも行きましょう。,success,南のほうへ行く時ごはんでも行きましょう。,False,24,20,-4
,019_crk_13570008_20260711063000_seg_00098,019_crk_13570008_20260711063000,SPEAKER_03,518.56,519.68,1.12,success,ありがとうございます。,success,ありがとうございます。,True,11,11,0
,019_crk_13570008_20260711063000_seg_00099,019_crk_13570008_20260711063000,SPEAKER_00,519.84,521.04,1.2,success,どうですかだんだん。,success,どうですかだんだん。,True,10,10,0
,019_crk_13570008_20260711063000_seg_00100,019_crk_13570008_20260711063000,SPEAKER_00,521.44,523.76,2.32,success,4月に上京したばっかりだから東京生活。,success,4月に上京したばっかりだから東京生活。,True,19,19,0
,019_crk_13570008_20260711063000_seg_00101,019_crk_13570008_20260711063000,SPEAKER_03,524.56,526.24,1.68,success,そうですね、もう上京したばかりで。,success,ですねもう上京したばかりで。,False,17,14,-3
,019_crk_13570008_20260711063000_seg_00102,019_crk_13570008_20260711063000,SPEAKER_03,526.72,528.8,2.08,success,大学進学もさせていただいてる。,success,あの大学進学もさせて頂いてる。,False,15,15,0
,019_crk_13570008_20260711063000_seg_00103,019_crk_13570008_20260711063000,SPEAKER_03,529.76,533.28,3.52,success,大学に通いながら、この歌の活動と。,success,大学に通いながらこの歌の活動と。,False,17,16,-1
,019_crk_13570008_20260711063000_seg_00104,019_crk_13570008_20260711063000,SPEAKER_03,533.76,535.52,1.76,success,一応今頑張ってるんです。,success,一応今頑張ってるんです。,True,12,12,0
,019_crk_13570008_20260711063000_seg_00105,019_crk_13570008_20260711063000,SPEAKER_03,536.24,539.12,2.88,success,やっぱり歌の活動はすごい楽しいし大好きです。,success,やっぱり歌の活動はすごい楽しいしだよね。,False,22,20,-2
,019_crk_13570008_20260711063000_seg_00106,019_crk_13570008_20260711063000,SPEAKER_03,539.84,542.059973,2.22,success,ですけど、なんか1人暮らしがちょっと大変。,success,ですけど何か1人暮らしがちょっと大変で。,False,21,20,-1
,019_crk_13570008_20260711063000_seg_00107,019_crk_13570008_20260711063000,SPEAKER_03,543.699976,546.4,2.7,success,なんかまあ、ごはんを自炊したりとか。,success,何かまあごはんを自炊したりとか。,False,18,16,-2
,019_crk_13570008_20260711063000_seg_00108,019_crk_13570008_20260711063000,SPEAKER_03,547.2,553.579962,6.38,success,洗濯物もこの時期特に梅雨だから洗濯物干し取っても帰ってきたら雨で。,success,洗濯物もこの時期特に梅雨だから洗濯物干し取っても帰ってきたら雨で。,True,33,33,0
,019_crk_13570008_20260711063000_seg_00109,019_crk_13570008_20260711063000,SPEAKER_03,557.2,558.0,0.8,success,でもう困ってます。,success,でもう困ってる。,False,9,8,-1
,019_crk_13570008_20260711063000_seg_00110,019_crk_13570008_20260711063000,SPEAKER_00,558.48,561.36,2.88,success,なんかね、レンタルお母さんみたいなの着てくれて。,success,何かねあのレンタルお母さんみたいに来てくれて。,False,24,23,-1
,019_crk_13570008_20260711063000_seg_00111,019_crk_13570008_20260711063000,SPEAKER_03,565.76,567.12,1.36,success,もう今親のありがたみを。,success,もう今は親のありがたみを。,False,12,13,1
,019_crk_13570008_20260711063000_seg_00112,019_crk_13570008_20260711063000,SPEAKER_00,569.04,570.96,1.92,success,なんか上の階に大家さんが住んでて。,success,今ね何か上の階に大家さんが住んでて。,False,17,18,1
,019_crk_13570008_20260711063000_seg_00113,019_crk_13570008_20260711063000,SPEAKER_00,574.32,575.76,1.44,success,なんかそうじしてくれたりして。,success,何か掃除してくれたりして。,False,15,13,-2
,019_crk_13570008_20260711063000_seg_00114,019_crk_13570008_20260711063000,SPEAKER_03,577.36,578.24,0.88,success,うわ、うらやましい。,success,うわうらやましい。,False,10,9,-1
,019_crk_13570008_20260711063000_seg_00115,019_crk_13570008_20260711063000,SPEAKER_03,584.24,585.92,1.68,success,もうちょっと探しときます。,success,でもちょっと探してきます。,False,13,13,0
,019_crk_13570008_20260711063000_seg_00116,019_crk_13570008_20260711063000,SPEAKER_00,587.6,589.36,1.76,success,自分の家の周りが徳島にいる。,success,自分の家の周りが徳島にいる!,False,14,14,0
,019_crk_13570008_20260711063000_seg_00117,019_crk_13570008_20260711063000,SPEAKER_00,592.96,596.48,3.52,success,そして十人十色のねえ、もうすばらしい。,success,そして十人十色のねえもうすばらしい。,False,19,18,-1
,019_crk_13570008_20260711063000_seg_00118,019_crk_13570008_20260711063000,SPEAKER_00,596.88,599.92,3.04,success,いいですけど風見の里恒彦さんは。,success,いいですけど風見の里恒彦さん。,False,16,15,-1
,019_crk_13570008_20260711063000_seg_00119,019_crk_13570008_20260711063000,SPEAKER_00,600.48,602.16,1.68,success,山口ですから、これ、山口。,success,山口ですからこれ山口です。,False,13,13,0
,019_crk_13570008_20260711063000_seg_00120,019_crk_13570008_20260711063000,SPEAKER_03,604.56,608.08,3.52,success,もうちょっと地元であまり活動したことがないので。,success,もうちょっと地元であんまり活動したことがないので。,False,24,25,1
,019_crk_13570008_20260711063000_seg_00121,019_crk_13570008_20260711063000,SPEAKER_03,608.56,609.76,1.2,success,すごいうれしいです。,success,すごいうれしいです。,True,10,10,0
,019_crk_13570008_20260711063000_seg_00122,019_crk_13570008_20260711063000,SPEAKER_00,609.84,611.28,1.44,success,これ、前語りシンガーっていうんですかね。,success,これ前語りシンガーっていうんですかね?,False,20,19,-1
,019_crk_13570008_20260711063000_seg_00123,019_crk_13570008_20260711063000,SPEAKER_03,611.44,612.0,0.56,success,そうですね。,success,そうですね。,True,6,6,0
,019_crk_13570008_20260711063000_seg_00124,019_crk_13570008_20260711063000,SPEAKER_03,612.96,614.48,1.52,success,今日を踊りながら演奏。,success,今日を踊りながら演奏する。,False,11,13,2
,019_crk_13570008_20260711063000_seg_00125,019_crk_13570008_20260711063000,SPEAKER_03,614.8,617.52,2.72,success,とか昭和の歌謡曲を。,success,昭和の歌謡曲を。,False,10,8,-2
,019_crk_13570008_20260711063000_seg_00126,019_crk_13570008_20260711063000,SPEAKER_03,618.8,621.44,2.64,success,世界観を表現するっていうそういう。,success,世界観を表現するっていうそういった。,False,17,18,1
,019_crk_13570008_20260711063000_seg_00127,019_crk_13570008_20260711063000,SPEAKER_00,623.52,625.28,1.76,success,山口時代も何か。,success,山口時代も何か。,True,8,8,0
,019_crk_13570008_20260711063000_seg_00128,019_crk_13570008_20260711063000,SPEAKER_00,625.52,627.28,1.76,success,な感じの子だったんすか?,success,な感じの子だったんですか?,False,12,13,1
,019_crk_13570008_20260711063000_seg_00129,019_crk_13570008_20260711063000,SPEAKER_03,627.52,629.92,2.4,success,山口の、自分は山口市でも。,success,山口の自分は山口市でも。,False,13,12,-1
,019_crk_13570008_20260711063000_seg_00130,019_crk_13570008_20260711063000,SPEAKER_03,630.48,631.76,1.28,success,ちょうのすぐそばに。,success,腸のすぐそばに。,False,10,8,-2
,019_crk_13570008_20260711063000_seg_00131,019_crk_13570008_20260711063000,SPEAKER_03,632.48,635.04,2.56,success,野田学園野田高校。,success,えっと野田学園野田高校。,False,9,12,3
,019_crk_13570008_20260711063000_seg_00132,019_crk_13570008_20260711063000,SPEAKER_03,637.44,638.56,1.12,success,ここのすぐ近くだったんですよ。,success,ここのすぐ近くだったんですよ。,True,15,15,0
