segment_index,segment_id,target_id,speaker,start_sec,end_sec,duration_sec,parakeet_exact_status,parakeet_exact_text,parakeet_silence2_status,parakeet_silence2_text,texts_match,exact_chars,silence2_chars,char_diff
,033_rbc_13598140_20260712190000_seg_00031,033_rbc_13598140_20260712190000,SPEAKER_02,151.12,158.56,7.44,success,栞里君たちは飲んでよかったあっ僕なんかの時はもう全然大丈夫飲む時代でしたねうちらがダメな時だったからなあそっかもう飲むなぁでね飲んだら?,success,僕なんかの時はもう全然飲む時代でしたねうちらがダメな時だったからなぁそやからもう飲むなぁでね飲んだん?,False,68,51,-17
,033_rbc_13598140_20260712190000_seg_00032,033_rbc_13598140_20260712190000,SPEAKER_01,158.72,159.44,0.72,success,当てるっていう。,success,バテるっていう。,False,8,8,0
,033_rbc_13598140_20260712190000_seg_00033,033_rbc_13598140_20260712190000,SPEAKER_02,159.84,161.92,2.08,success,なんか水たまりの水とか飲んだ。,success,なんか水たまりの水とか飲んだ。,True,15,15,0
,033_rbc_13598140_20260712190000_seg_00034,033_rbc_13598140_20260712190000,SPEAKER_02,162.16,162.859991,0.7,success,あるとかいう話。,success,あったかい話。,False,8,7,-1
,033_rbc_13598140_20260712190000_seg_00035,033_rbc_13598140_20260712190000,SPEAKER_01,164.96,171.04,6.08,success,飲みたくてしょうがないから、よけい、あれで何名のプロ野球選手を失ったんだろうな、沖縄はな。,success,飲みたくてしょうがないから余計あれで何名のプロ野球選手を失ったんだろうな沖縄はな。,False,45,41,-4
,033_rbc_13598140_20260712190000_seg_00036,033_rbc_13598140_20260712190000,SPEAKER_02,171.12,173.52,2.4,success,ああやっぱそういう時代があるんだ。,success,ああやっぱそういう時代があるんだ。,True,17,17,0
,033_rbc_13598140_20260712190000_seg_00037,033_rbc_13598140_20260712190000,SPEAKER_02,174.8,175.52,0.72,success,やめたと。,success,で辞めたと。,False,5,6,1
,033_rbc_13598140_20260712190000_seg_00038,033_rbc_13598140_20260712190000,SPEAKER_01,177.2,178.88,1.68,success,うさぎ跳びでひざ壊したとかな。,success,うさぎ跳びでひざ壊したとかな。,True,15,15,0
,033_rbc_13598140_20260712190000_seg_00039,033_rbc_13598140_20260712190000,SPEAKER_02,178.96,180.08,1.12,success,うさぎ跳びも。,success,うさぎ跳びも。,True,7,7,0
,033_rbc_13598140_20260712190000_seg_00040,033_rbc_13598140_20260712190000,SPEAKER_02,180.56,181.68,1.12,success,だめだったっていう話です。,success,だめだったっていう話です。,True,13,13,0
,033_rbc_13598140_20260712190000_seg_00041,033_rbc_13598140_20260712190000,SPEAKER_02,186.72,187.6,0.88,success,僕なんか時矢。,success,僕なんか時矢。,True,7,7,0
,033_rbc_13598140_20260712190000_seg_00042,033_rbc_13598140_20260712190000,SPEAKER_02,188.08,195.2,7.12,success,水のボトルがあってその横に黒糖があってその横にクエン酸のパウダーみたいなのがあって。,success,水のボトルがあってその横に黒糖があってその横にクエン酸のパウダーみたいなのがあって。,True,42,42,0
,033_rbc_13598140_20260712190000_seg_00043,033_rbc_13598140_20260712190000,SPEAKER_01,195.76,197.44,1.68,success,あとクーラーもついてなかったか、運動場。,success,あとクーラーもついてなかったか運動場。,False,20,19,-1
,033_rbc_13598140_20260712190000_seg_00044,033_rbc_13598140_20260712190000,SPEAKER_02,199.68,200.64,0.96,success,これドームじゃないですか。,success,これドームじゃないですか!,False,13,13,0
,033_rbc_13598140_20260712190000_seg_00045,033_rbc_13598140_20260712190000,SPEAKER_01,201.36,203.68,2.32,success,二塁回ったところでお風呂とかなかったら、もしかしたら。,success,二塁回ったところでお風呂とかなかったらもしかしたら。,False,27,26,-1
,033_rbc_13598140_20260712190000_seg_00046,033_rbc_13598140_20260712190000,SPEAKER_01,204.24,205.44,1.2,success,開いたでしょ、着替えなさい。,success,開いたでしょ着替えなさい。,False,14,13,-1
,033_rbc_13598140_20260712190000_seg_00047,033_rbc_13598140_20260712190000,SPEAKER_02,206.32,207.84,1.52,success,スーパーエスコンフィールド。,success,ザスーパーエスコンフィールド。,False,14,15,1
,033_rbc_13598140_20260712190000_seg_00048,033_rbc_13598140_20260712190000,SPEAKER_02,210.08,210.96,0.88,success,ダイヤモンドバイニング。,success,ダイヤモンドファイニング。,False,12,13,1
,033_rbc_13598140_20260712190000_seg_00049,033_rbc_13598140_20260712190000,SPEAKER_02,214.08,217.76,3.68,success,こういう球場も外野席とかにある所あるって聞きますけど。,success,こういう球場も外野席とかにあるところあるって聞きますけど。,False,27,29,2
,033_rbc_13598140_20260712190000_seg_00050,033_rbc_13598140_20260712190000,SPEAKER_01,217.92,221.68,3.76,success,できるかもしれないな、もしかしたら野球も室内でとかなるのかな。,success,できるかもしれないな、もしかしたら野球も室内でとかなるのかな。,True,31,31,0
,033_rbc_13598140_20260712190000_seg_00051,033_rbc_13598140_20260712190000,SPEAKER_02,222.08,225.12,3.04,success,ドームでもさすがにクーラーはついてないんですか?,success,ドームでもさすがにクーラーは付いてないんですか?,False,24,24,0
,033_rbc_13598140_20260712190000_seg_00052,033_rbc_13598140_20260712190000,SPEAKER_01,225.36,226.64,1.28,success,ついてるでしょ、空調。,success,ついてるでしょ空調。,False,11,10,-1
,033_rbc_13598140_20260712190000_seg_00053,033_rbc_13598140_20260712190000,SPEAKER_01,235.6,236.8,1.2,success,言葉状になったとき、大変なこと。,success,言葉上場になった時大変なことに。,False,16,16,0
,033_rbc_13598140_20260712190000_seg_00054,033_rbc_13598140_20260712190000,SPEAKER_01,241.84,242.539992,0.7,success,好調です。,success,夜紅茶絶対。,False,5,6,1
,033_rbc_13598140_20260712190000_seg_00055,033_rbc_13598140_20260712190000,SPEAKER_02,249.04,250.24,1.2,success,とか何かあるんですかね。,success,だから何かあるんですかね?,False,12,13,1
,033_rbc_13598140_20260712190000_seg_00056,033_rbc_13598140_20260712190000,SPEAKER_01,250.32,252.88,2.56,success,天候に左右されないっていうのがたぶんあれだろうな。,success,天候に左右されないっていうのが多分あれだろうな。,False,25,24,-1
,033_rbc_13598140_20260712190000_seg_00057,033_rbc_13598140_20260712190000,SPEAKER_01,253.44,254.96,1.52,success,でしょうかとかもあるだろうね。,success,軽症化とかもあるだろうね。,False,15,13,-2
,033_rbc_13598140_20260712190000_seg_00058,033_rbc_13598140_20260712190000,SPEAKER_02,255.36,256.0,0.64,success,組みやすい。,success,組み合わせた。,False,6,7,1
,033_rbc_13598140_20260712190000_seg_00059,033_rbc_13598140_20260712190000,SPEAKER_01,256.08,256.72,0.64,success,へえ。,success,へえ。,True,3,3,0
,033_rbc_13598140_20260712190000_seg_00060,033_rbc_13598140_20260712190000,SPEAKER_02,256.88,257.9,1.02,success,じゃあ暑さ対策。,success,いや暑さ対策。,False,8,7,-1
,033_rbc_13598140_20260712190000_seg_00061,033_rbc_13598140_20260712190000,SPEAKER_02,260.08,262.8,2.72,success,いろいろあると思いますけどしんちゃんさんも特に具体的な。,success,いろいろあると思いますけどしんちゃんさんも特に具体的な。,True,28,28,0
,033_rbc_13598140_20260712190000_seg_00062,033_rbc_13598140_20260712190000,SPEAKER_01,263.04,271.6,8.56,success,ないけど、もうただ、仕事がこんな感じだから、まだありがたいけど、外でのなかなかないから、でも修君、ロケとかするでしょ、ロケ。,success,ないないけど、もう、ただ、仕事がこんな感じだから、まだありがたいけど、外でのなかなかないから、でも秀君、ロケとかするでしょ、ロケ。,False,62,65,3
,033_rbc_13598140_20260712190000_seg_00063,033_rbc_13598140_20260712190000,SPEAKER_02,274.96,277.580008,2.62,success,去年ぐらいからもう日傘で待ち合わせ。,success,去年ぐらいからもう日傘で待ち合わせて。,False,18,19,1
,033_rbc_13598140_20260712190000_seg_00064,033_rbc_13598140_20260712190000,SPEAKER_01,278.8,280.940009,2.14,success,なあ、もう男性も普通にやる時代だよ。,success,なあもう男性もう普通にやる時代だよ。,False,18,18,0
,033_rbc_13598140_20260712190000_seg_00065,033_rbc_13598140_20260712190000,SPEAKER_01,288.4,289.099997,0.7,success,やっぱりね逆に。,success,やっぱり逆に。,False,8,7,-1
,033_rbc_13598140_20260712190000_seg_00066,033_rbc_13598140_20260712190000,SPEAKER_01,293.2,295.819998,2.62,success,じゃなくて、みんなやっぱ日焼けとか、うまい。,success,じゃなくてみんなやっぱ日焼けとかうるさい。,False,22,21,-1
,033_rbc_13598140_20260712190000_seg_00067,033_rbc_13598140_20260712190000,SPEAKER_01,298.0,298.700003,0.7,success,それはもう見た。,success,スラムを見た。,False,8,7,-1
,033_rbc_13598140_20260712190000_seg_00068,033_rbc_13598140_20260712190000,SPEAKER_01,307.6,310.8,3.2,success,やってたわけでね、あとあとで出てくるからな。,success,やってたわけでねまあ後々でやっぱ出てくるからな。,False,22,24,2
,033_rbc_13598140_20260712190000_seg_00069,033_rbc_13598140_20260712190000,SPEAKER_02,311.28,314.060004,2.78,success,なんか海外で手に入れた、最近。,success,なんか海外で手に入れた最近。,False,15,14,-1
,033_rbc_13598140_20260712190000_seg_00070,033_rbc_13598140_20260712190000,SPEAKER_02,316.24,320.16,3.92,success,50が日本でたぶんマックスの日焼け止めの強さの。,success,50が日本で多分マックスの日焼け止めの強さの。,False,24,23,-1
,033_rbc_13598140_20260712190000_seg_00071,033_rbc_13598140_20260712190000,SPEAKER_01,320.32,322.48,2.16,success,紫外線カット率があるよな。,success,紫外線カット率があるよな。,True,13,13,0
,033_rbc_13598140_20260712190000_seg_00072,033_rbc_13598140_20260712190000,SPEAKER_02,324.0,325.28,1.28,success,で、ペルーで。,success,でペルーで。,False,7,6,-1
,033_rbc_13598140_20260712190000_seg_00073,033_rbc_13598140_20260712190000,SPEAKER_02,326.8,328.48,1.68,success,かわいそうだろうな。,success,楽しそうだろうな。,False,10,9,-1
,033_rbc_13598140_20260712190000_seg_00074,033_rbc_13598140_20260712190000,SPEAKER_02,332.0,334.0,2.0,success,判断早っ!,success,早っ!,False,5,3,-2
,033_rbc_13598140_20260712190000_seg_00075,033_rbc_13598140_20260712190000,SPEAKER_01,334.16,335.92,1.76,success,たぶん線があの。,success,やっぱ線があの。,False,8,8,0
,033_rbc_13598140_20260712190000_seg_00076,033_rbc_13598140_20260712190000,SPEAKER_02,337.76,338.96,1.2,success,1桁違うんだ。,success,1桁違うんだ。,True,7,7,0
,033_rbc_13598140_20260712190000_seg_00077,033_rbc_13598140_20260712190000,SPEAKER_02,339.76,340.8,1.04,success,本当は日本でいったら10倍。,success,本当は日本でいったら10倍。,True,14,14,0
,033_rbc_13598140_20260712190000_seg_00078,033_rbc_13598140_20260712190000,SPEAKER_01,342.96,343.92,0.96,success,な気がしますけど。,success,な気がしますけど。,True,9,9,0
,033_rbc_13598140_20260712190000_seg_00079,033_rbc_13598140_20260712190000,SPEAKER_02,343.92,344.780005,0.86,success,俺このsp。,success,俺このエスプレッソ。,False,6,10,4
,033_rbc_13598140_20260712190000_seg_00080,033_rbc_13598140_20260712190000,SPEAKER_02,346.0,349.84,3.84,success,最強のと思って、この前、塗ってからロケしたんですよ、めっちゃ日焼けしました。,success,最強のと思ってこの前塗ってからロケしたんですよめっちゃ日焼けしました。,False,38,35,-3
,033_rbc_13598140_20260712190000_seg_00081,033_rbc_13598140_20260712190000,SPEAKER_02,352.32,353.68,1.36,success,沖縄の太陽の勝ち!,success,沖縄の太陽の勝ち!,True,9,9,0
,033_rbc_13598140_20260712190000_seg_00082,033_rbc_13598140_20260712190000,SPEAKER_01,356.0,360.24,4.24,success,sp100、sp首里パーフェクトにだまされてるって。,success,sp100sp主義パーフェクトにだまされてるって。,False,26,25,-1
,033_rbc_13598140_20260712190000_seg_00083,033_rbc_13598140_20260712190000,SPEAKER_01,366.64,369.28,2.64,success,血にだまされて、もうあるかやって。,success,血にだまされてあるかやって。,False,17,14,-3
,033_rbc_13598140_20260712190000_seg_00084,033_rbc_13598140_20260712190000,SPEAKER_01,372.08,373.68,1.6,success,うそだろうなって、もう。,success,うそだろなってもう。,False,12,10,-2
,033_rbc_13598140_20260712190000_seg_00085,033_rbc_13598140_20260712190000,SPEAKER_01,374.56,377.68,3.12,success,だって、だって、ペルーの方、結構、焼けてるのかどうか。,success,だってだってペルーの方結構焼けてるのかどうか分からない。,False,27,28,1
,033_rbc_13598140_20260712190000_seg_00086,033_rbc_13598140_20260712190000,SPEAKER_01,380.72,385.12,4.4,success,やっぱりなんか、これあったら画期的だし、世界に待ってるだろうなと思うしな。,success,確かに何かこれあったら画期的で世界に待ってるだろうなと思うしな。,False,37,32,-5
,033_rbc_13598140_20260712190000_seg_00087,033_rbc_13598140_20260712190000,SPEAKER_01,388.32,389.2,0.88,success,とかってあるさ。,success,とかってやるさな。,False,8,9,1
,033_rbc_13598140_20260712190000_seg_00088,033_rbc_13598140_20260712190000,SPEAKER_01,394.64,396.72,2.08,success,万が一のためにあの数字だからね。,success,万が一のためにあの数字だからね。,True,16,16,0
,033_rbc_13598140_20260712190000_seg_00089,033_rbc_13598140_20260712190000,SPEAKER_02,396.8,398.08,1.28,success,汗かくから、なんか逃げで。,success,汗か何か逃げで。,False,13,8,-5
,033_rbc_13598140_20260712190000_seg_00090,033_rbc_13598140_20260712190000,SPEAKER_01,398.08,398.96,0.88,success,逃げで。,success,逃げでああ。,False,4,6,2
,033_rbc_13598140_20260712190000_seg_00091,033_rbc_13598140_20260712190000,SPEAKER_01,401.2,404.300009,3.1,success,何かのやっぱりね、不具合が出たりとか。,success,何かのやっぱりね不具合が出たりとか。,False,19,18,-1
,033_rbc_13598140_20260712190000_seg_00092,033_rbc_13598140_20260712190000,SPEAKER_01,411.2,414.379996,3.18,success,本当、100って言いたいけど、行ってたら、またなんかあった場合に言えない。,success,ほんとは100って言いたいけど言ってたらまた何かあった場合に言えない。,False,37,35,-2
,033_rbc_13598140_20260712190000_seg_00093,033_rbc_13598140_20260712190000,SPEAKER_01,416.48,418.4,1.92,success,それぐらい自信はあるけど。,success,それぐらい自信はあるけどうん。,False,13,15,2
,033_rbc_13598140_20260712190000_seg_00094,033_rbc_13598140_20260712190000,SPEAKER_01,418.8,420.4,1.6,success,万が一って言われたらね。,success,万が一ってあるとしたらね。,False,12,13,1
,033_rbc_13598140_20260712190000_seg_00095,033_rbc_13598140_20260712190000,SPEAKER_01,421.76,423.02001,1.26,success,ええあの9000km。,success,ええあの9000900円。,False,11,13,2
,033_rbc_13598140_20260712190000_seg_00096,033_rbc_13598140_20260712190000,SPEAKER_01,426.4,427.52,1.12,success,年の位置だからな。,success,どの種の位置だからな。,False,9,11,2
,033_rbc_13598140_20260712190000_seg_00097,033_rbc_13598140_20260712190000,SPEAKER_01,431.04,432.08,1.04,success,大変ですね。,success,いや大変ですね。,False,6,8,2
,033_rbc_13598140_20260712190000_seg_00098,033_rbc_13598140_20260712190000,SPEAKER_02,432.64,434.060004,1.42,success,世の中言い切ってる100。,success,世の中言い切ってる100。,True,13,13,0
,033_rbc_13598140_20260712190000_seg_00099,033_rbc_13598140_20260712190000,SPEAKER_01,437.52,438.4,0.88,success,はい消えたありがとう。,success,拝啓だ早く。,False,11,6,-5
,033_rbc_13598140_20260712190000_seg_00100,033_rbc_13598140_20260712190000,SPEAKER_01,440.0,442.56,2.56,success,絶対間違わないaiライソー。,success,絶対間違わないaiライクソー。,False,14,15,1
,033_rbc_13598140_20260712190000_seg_00101,033_rbc_13598140_20260712190000,SPEAKER_01,447.28,452.0,4.72,success,被害みたいなね、ということでございますね、俺、うそつかないっていうのが、もううそみたいな。,success,勘違いみたいなね。ということでございますね俺うそつかないっていうのがもううそみたいな。,False,45,43,-2
,033_rbc_13598140_20260712190000_seg_00102,033_rbc_13598140_20260712190000,SPEAKER_01,456.32,459.44,3.12,success,私、失敗しないでねって言った時点で失敗みたいな。,success,私失敗しないでんって言った時点で失敗。,False,24,19,-5
,033_rbc_13598140_20260712190000_seg_00103,033_rbc_13598140_20260712190000,SPEAKER_02,460.64,462.4,1.76,success,現実にドラマは起きないと。,success,現実にドラマは起きないと。,True,13,13,0
,033_rbc_13598140_20260712190000_seg_00104,033_rbc_13598140_20260712190000,SPEAKER_01,464.16,469.92,5.76,success,今日もしょうもない話から始まってきましたけども7月の12日ということでありましてえっと。,success,さあ今日もしょうもない話から始まってきましたけども7月の12日ということでありましてえっと。,False,44,46,2
,033_rbc_13598140_20260712190000_seg_00105,033_rbc_13598140_20260712190000,SPEAKER_01,470.56,472.32,1.76,success,じゃあ、もうメールアドレスいっちゃいましょうか。,success,じゃあもうメールアドレスいっちゃいましょうか。,False,24,23,-1
,033_rbc_13598140_20260712190000_seg_00106,033_rbc_13598140_20260712190000,SPEAKER_02,473.04,476.300009,3.26,success,メールアドレス目8アット。,success,メールアドレス黙八跡。,False,13,11,-2
,033_rbc_13598140_20260712190000_seg_00107,033_rbc_13598140_20260712190000,SPEAKER_02,477.52,479.179999,1.66,success,dcドとシーオードとc。,success,dcドットcode。,False,12,10,-2
,033_rbc_13598140_20260712190000_seg_00108,033_rbc_13598140_20260712190000,SPEAKER_02,481.84,482.539999,0.7,success,チデえ?,success,こっちでえっ?,False,4,7,3
,033_rbc_13598140_20260712190000_seg_00109,033_rbc_13598140_20260712190000,SPEAKER_02,483.76,484.459998,0.7,success,8あった。,success,8あった。,True,5,5,0
,033_rbc_13598140_20260712190000_seg_00110,033_rbc_13598140_20260712190000,SPEAKER_02,485.68,488.780005,3.1,success,bcドットcojpまでよろしくお願いします。,success,pccojpまでよろしくお願いします。,False,22,19,-3
,033_rbc_13598140_20260712190000_seg_00111,033_rbc_13598140_20260712190000,SPEAKER_02,490.0,490.700003,0.7,success,cアプリからも。,success,地アプリからも!,False,8,8,0
,033_rbc_13598140_20260712190000_seg_00112,033_rbc_13598140_20260712190000,SPEAKER_02,492.4,502.700003,10.3,success,番組ではメールを送っていただいた方に会員番号をおつけいたします会員が800名に達したら何か楽しいことをやるかも会員番号希望の方は会員番号希望。,success,番組ではメールを送っていただいた方に会員番号をお付けいたします会員が800名に達したら何か楽しいことをやるかも会員番号希望の方は会員番号希望。,False,71,71,0
,033_rbc_13598140_20260712190000_seg_00113,033_rbc_13598140_20260712190000,SPEAKER_02,503.92,510.379996,6.46,success,サインなくても勝手につけてはいますで、xでの参加は、#カタカナ、木バチでポスターを貼ってください。,success,サインなくても勝手につけてはいますでxでの参加は#カタカナ目バチでポスターを貼ってください。,False,49,46,-3
,033_rbc_13598140_20260712190000_seg_00114,033_rbc_13598140_20260712190000,SPEAKER_02,511.060007,519.499976,8.44,success,はい特に読んでほしい方は#カタカナザハックスをつけてください響け恋の歌への提案はメールかxでお願いします。,success,特に読んでほしい方は#カタカナthefaxをつけてください響け恋の歌への提案はメールかxです。,False,53,47,-6
,033_rbc_13598140_20260712190000_seg_00115,033_rbc_13598140_20260712190000,SPEAKER_02,520.72,523.819983,3.1,success,デイをつけてポストしてくださいていや漢字デイひらがなです。,success,デイをつけてポストしてくださいていやん漢字デイひらがなです。,False,29,30,1
,033_rbc_13598140_20260712190000_seg_00116,033_rbc_13598140_20260712190000,SPEAKER_02,526.48,527.179968,0.7,success,素であし。,success,ので足首。,False,5,5,0
,033_rbc_13598140_20260712190000_seg_00117,033_rbc_13598140_20260712190000,SPEAKER_02,529.36,536.299963,6.94,success,送ってくれたメールの中からビッグスクーターに選ばれた方にはバーミヤか蒲鉾バーミヤ餃子引換券はecカード。,success,送ってくれたメールの中からビッグスクーターに選ばれた方にはマミヤかまぼこのバーミヤン餃子引換券をec差上げます。,False,52,56,4
,033_rbc_13598140_20260712190000_seg_00118,033_rbc_13598140_20260712190000,SPEAKER_02,539.92,543.499976,3.58,success,郵便番号、住所、氏名、電話番号を書いてお送りください。,success,出品番号住所氏名電話番号を書いてお送りください。,False,27,24,-3
,033_rbc_13598140_20260712190000_seg_00119,033_rbc_13598140_20260712190000,SPEAKER_02,544.72,555.499976,10.78,success,えーそして放送日が木八ナンバーの数字とかぶっている方今日でいうと12日なので木八ナンバーに。,success,もちろんお送りできませんそして放送日が木八ナンバーの数字とかぶっている方今日でいうと12日なので木八ナンバー2。,False,46,56,10
,033_rbc_13598140_20260712190000_seg_00120,033_rbc_13598140_20260712190000,SPEAKER_02,557.68,559.339972,1.66,success,タワスクラッチ大賞です。,success,ダワスクラッチ大賞です。,False,12,12,0
,033_rbc_13598140_20260712190000_seg_00121,033_rbc_13598140_20260712190000,SPEAKER_02,560.56,561.739966,1.18,success,希望の方はどんな感じですか?,success,指揮棒の方はどんな感じを?,False,14,13,-1
