segment_index,segment_id,target_id,speaker,start_sec,end_sec,duration_sec,parakeet_exact_status,parakeet_exact_text,parakeet_silence2_status,parakeet_silence2_text,texts_match,exact_chars,silence2_chars,char_diff
,006_ybs_13584046_20260711190000_seg_00025,006_ybs_13584046_20260711190000,SPEAKER_00,174.32,192.619994,18.3,success,ラジオはいつもどおりやっていこうと思います皆さんからの輝きにまつわるエピソードも大募集中ですひよかちゃん事務所所属おめでとう!とかひゆかちゃん頑張れ!とか是非色々コメントをください私もどんなお話が聞けるのかすごく楽しみにしています。,success,かがやきラジオはいつもどおりやっていこうと思います皆さんからの輝きにまつわるエピソードも大募集中ですひよかちゃん事務所所属おめでとう!とかひゆかちゃん頑張れ!とか是非色々コメントをください私もどんなお話が聞けるのかすごく楽しみにしています。,False,116,120,4
,006_ybs_13584046_20260711190000_seg_00026,006_ybs_13584046_20260711190000,SPEAKER_00,197.2,201.259993,4.06,success,ひらがなきららじはカタカナで募集しています。,success,ひらがなきららじはカタカナで募集しています。,True,22,22,0
,006_ybs_13584046_20260711190000_seg_00027,006_ybs_13584046_20260711190000,SPEAKER_00,204.88,207.979994,3.1,success,それでは早速坂川姫香の輝きラジオ。,success,それでは早速坂川姫香の輝きラジオ。,True,17,17,0
,006_ybs_13584046_20260711190000_seg_00028,006_ybs_13584046_20260711190000,SPEAKER_00,222.64,223.339995,0.7,success,かがきラジオ。,success,輝ラジオ。,False,7,5,-2
,006_ybs_13584046_20260711190000_seg_00029,006_ybs_13584046_20260711190000,SPEAKER_00,233.52,238.219992,4.7,success,夏の思い出をテーマに話していこうと思います。,success,夏の思い出をテーマに話していこうと思います。,True,22,22,0
,006_ybs_13584046_20260711190000_seg_00030,006_ybs_13584046_20260711190000,SPEAKER_00,244.32,246.379988,2.06,success,ちょっとまあ、でも早いか、夏を振り返るには。,success,ちょっとまあでも早いか夏を振り返るには。,False,22,20,-2
,006_ybs_13584046_20260711190000_seg_00031,006_ybs_13584046_20260711190000,SPEAKER_00,247.539995,252.619994,5.08,success,とは思うんですがやっぱりね夏ってもうほんとにいろんな思い出が生まれると思います。,success,とまあ思うんですがやっぱりね夏ってもう本当にいろんな思い出が生まれると思います。,False,40,40,0
,006_ybs_13584046_20260711190000_seg_00032,006_ybs_13584046_20260711190000,SPEAKER_00,253.779985,255.499991,1.72,success,募集してみようと思います。,success,悩み募集してみようと思います。,False,13,15,2
,006_ybs_13584046_20260711190000_seg_00033,006_ybs_13584046_20260711190000,SPEAKER_00,256.660013,257.9,1.24,success,じゃあうみにいくよていが。,success,また海に行く予定が。,False,13,10,-3
,006_ybs_13584046_20260711190000_seg_00034,006_ybs_13584046_20260711190000,SPEAKER_00,259.540002,265.099997,5.56,success,夏祭りを楽しみにしている人はーい今年こそやりたいことがある人もいると思う。,success,夏祭りを楽しみにしている人はい今年こそやりたいことがある人もいると思う。,False,37,36,-1
,006_ybs_13584046_20260711190000_seg_00035,006_ybs_13584046_20260711190000,SPEAKER_00,268.24,269.9,1.66,success,これから夏を楽しむ前に!,success,これから夏を楽しむ前に!,True,12,12,0
,006_ybs_13584046_20260711190000_seg_00036,006_ybs_13584046_20260711190000,SPEAKER_00,271.060007,279.980002,8.92,success,今までの夏どうだったかっていうのをねみんなと思い出していこうかなと思いますちょっと皆さんのエピソードを読みつつ私もこんなことあったなみたいな話していけたらいいなと。,success,今までの夏どうだったかっていうのをねみんなと思い出していこうかなと思います皆さんのエピソードを読みつつ私もこんなことあったなみたいな話していけたらいいなと。,False,82,78,-4
,006_ybs_13584046_20260711190000_seg_00037,006_ybs_13584046_20260711190000,SPEAKER_00,281.140009,283.819998,2.68,success,早速リスナーの皆さんからのメッセージを読んでいこうと思います。,success,早速リスナーの皆さんからのメッセージを読んでいこうと思います。,True,31,31,0
,006_ybs_13584046_20260711190000_seg_00038,006_ybs_13584046_20260711190000,SPEAKER_00,287.380014,288.620001,1.24,success,ようさんからです。,success,ようさんからです。,True,9,9,0
,006_ybs_13584046_20260711190000_seg_00039,006_ybs_13584046_20260711190000,SPEAKER_00,290.739999,293.420004,2.68,success,はい友達4人で九十九里の。,success,はい友達4人で九十九里の。,True,13,13,0
,006_ybs_13584046_20260711190000_seg_00040,006_ybs_13584046_20260711190000,SPEAKER_00,296.980005,299.180014,2.2,success,水平線からの日の出を見るため。,success,水平線からの日の出を見るための映像。,False,15,18,3
,006_ybs_13584046_20260711190000_seg_00041,006_ybs_13584046_20260711190000,SPEAKER_00,300.340005,303.02001,2.68,success,しましたが終電がまさかの途中止まり。,success,しましたが終電がまさかの途中止まり。,True,18,18,0
,006_ybs_13584046_20260711190000_seg_00042,006_ybs_13584046_20260711190000,SPEAKER_00,304.180002,305.76,1.58,success,2キロ歩くことになりました。,success,2キロ歩くことになりました。,True,14,14,0
,006_ybs_13584046_20260711190000_seg_00043,006_ybs_13584046_20260711190000,SPEAKER_00,308.500009,312.620001,4.12,success,バイミー歌ったりしながら到着しみんな日陰で昼まで。,success,ドバイミー歌ったりしながら到着しみんな日陰で昼まで。,False,25,26,1
,006_ybs_13584046_20260711190000_seg_00044,006_ybs_13584046_20260711190000,SPEAKER_00,314.260004,316.08,1.82,success,誓った青春時代です。,success,誓った青春時代です。,True,10,10,0
,006_ybs_13584046_20260711190000_seg_00045,006_ybs_13584046_20260711190000,SPEAKER_00,316.88,318.32,1.44,success,うん。,success,うん。,True,3,3,0
,006_ybs_13584046_20260711190000_seg_00046,006_ybs_13584046_20260711190000,SPEAKER_00,322.96,324.620001,1.66,success,でもその電車が止まっちゃったってことか。,success,でもその電車が止まっちゃったってことか。,True,20,20,0
,006_ybs_13584046_20260711190000_seg_00047,006_ybs_13584046_20260711190000,SPEAKER_00,328.180002,328.940009,0.76,success,歩くことになります。,success,歩くことになります。,True,10,10,0
,006_ybs_13584046_20260711190000_seg_00048,006_ybs_13584046_20260711190000,SPEAKER_00,330.579996,337.099997,6.52,success,すごいね、でもそれこそちょっと話は変わるかもしれないんですけど、私も最近、ランニングを始めていまして。,success,すごいねでもそれこそちょっと話は変わるかもしれないんですけど私も最近ランニングを始めていまして。,False,51,48,-3
,006_ybs_13584046_20260711190000_seg_00049,006_ybs_13584046_20260711190000,SPEAKER_00,340.180002,340.940009,0.76,success,キロはしってみよう。,success,キロ走ってみよっと。,False,10,10,0
,006_ybs_13584046_20260711190000_seg_00050,006_ybs_13584046_20260711190000,SPEAKER_00,348.340005,350.539999,2.2,success,ちょっとランニングしたぐらいなのにもうめっちゃ疲れちゃって。,success,ちょっとランニングしたぐらいなのにもうめっちゃ疲れちゃって。,True,30,30,0
,006_ybs_13584046_20260711190000_seg_00051,006_ybs_13584046_20260711190000,SPEAKER_00,352.180002,353.9,1.72,success,自分の体力のなさにびっくりしましたけど。,success,自分の体力のなさにびっくりしましたけど。,True,20,20,0
,006_ybs_13584046_20260711190000_seg_00052,006_ybs_13584046_20260711190000,SPEAKER_00,355.6,356.780005,1.18,success,全然私の倍です。,success,全然私の倍です。,True,8,8,0
,006_ybs_13584046_20260711190000_seg_00053,006_ybs_13584046_20260711190000,SPEAKER_00,357.940012,359.04,1.1,success,歩くことになったと。,success,歩くことになったと。,True,10,10,0
,006_ybs_13584046_20260711190000_seg_00054,006_ybs_13584046_20260711190000,SPEAKER_00,359.84,367.04,7.2,success,で友達4人だったからケンカしたりえっどういうケンカするんだろうまあでも暑い中だし。,success,で友達4人だったからケンカしたりえどういうケンカするんだろうまあでも暑い中だし。,False,41,40,-1
,006_ybs_13584046_20260711190000_seg_00055,006_ybs_13584046_20260711190000,SPEAKER_00,367.52,370.700003,3.18,success,距離もあるしで、ちょっとみんな不機嫌になっちゃうよ。,success,距離もあるしでちょっとみんな不機嫌になっちゃうよ。,False,26,25,-1
,006_ybs_13584046_20260711190000_seg_00056,006_ybs_13584046_20260711190000,SPEAKER_00,372.340005,378.8,6.46,success,アンドバイミーを歌ったりしながらへえいいね何か青春だねアハハハ。,success,アンドバイミーを歌ったりしながらへえいいね何か青春だねアハハハ。,True,32,32,0
,006_ybs_13584046_20260711190000_seg_00057,006_ybs_13584046_20260711190000,SPEAKER_00,383.92,385.099997,1.18,success,私はね九十九里。,success,私はね九十九里。,True,8,8,0
,006_ybs_13584046_20260711190000_seg_00058,006_ybs_13584046_20260711190000,SPEAKER_00,388.659998,389.9,1.24,success,それでいうとね私も。,success,それで言うとね私。,False,10,9,-1
,006_ybs_13584046_20260711190000_seg_00059,006_ybs_13584046_20260711190000,SPEAKER_00,392.56,393.260001,0.7,success,福井県にも。,success,福井県にも。,True,6,6,0
,006_ybs_13584046_20260711190000_seg_00060,006_ybs_13584046_20260711190000,SPEAKER_00,400.180002,403.819998,3.64,success,きれいな場所があるので陽さん絶対好きだと思うよ。,success,きれいな場所があるので陽さん絶対好きだと思うよ。,True,24,24,0
,006_ybs_13584046_20260711190000_seg_00061,006_ybs_13584046_20260711190000,SPEAKER_00,409.36,411.980002,2.62,success,いやいいですねやっぱ夏はね海。,success,いやいいですねやっぱ夏はね海。,True,15,15,0
,006_ybs_13584046_20260711190000_seg_00062,006_ybs_13584046_20260711190000,SPEAKER_00,413.139993,414.379996,1.24,success,エピソードが多い。,success,というエピソードが多い。,False,9,12,3
,006_ybs_13584046_20260711190000_seg_00063,006_ybs_13584046_20260711190000,SPEAKER_00,421.780008,424.459998,2.68,success,でははにまるさんからです。,success,でははにまるさんからです。,True,13,13,0
,006_ybs_13584046_20260711190000_seg_00064,006_ybs_13584046_20260711190000,SPEAKER_00,431.859995,432.620001,0.76,success,キンプールに。,success,キンプールに。,True,7,7,0
,006_ybs_13584046_20260711190000_seg_00065,006_ybs_13584046_20260711190000,SPEAKER_00,437.620004,438.379996,0.76,success,プールで遊んだあとに。,success,プールで遊んだあとに。,True,11,11,0
,006_ybs_13584046_20260711190000_seg_00066,006_ybs_13584046_20260711190000,SPEAKER_00,440.019998,441.739996,1.72,success,あの手作りのおむすびが。,success,あの手作りのおむすびが。,True,12,12,0
,006_ybs_13584046_20260711190000_seg_00067,006_ybs_13584046_20260711190000,SPEAKER_00,443.859995,447.52,3.66,success,ここに先日秘湯香さんのラジオをおすすめしたらすぐ聴いてくれました?,success,ここに先日ひゆかさんのラジオをおすすめしたらすぐ聴いてくれました!?,False,33,34,1
,006_ybs_13584046_20260711190000_seg_00068,006_ybs_13584046_20260711190000,SPEAKER_00,448.96,455.84,6.88,success,ありがとう、すごい、布教してくださったんですね、しかも10人ぐらいいらっしゃるのに。,success,ありがとう、すごい!布教してくださったんですね、しかも10人ぐらいいらっしゃるのに。,False,42,42,0
,006_ybs_13584046_20260711190000_seg_00069,006_ybs_13584046_20260711190000,SPEAKER_00,456.16,460.459998,4.3,success,いとこさんもこれも聞いてくれてるかな?,success,ありがとうございますいとこさんもこれも聞いてくれてるかな?,False,19,29,10
,006_ybs_13584046_20260711190000_seg_00070,006_ybs_13584046_20260711190000,SPEAKER_00,461.620004,462.379996,0.76,success,くれてたらいいな。,success,くれてたらいいな。,True,9,9,0
,006_ybs_13584046_20260711190000_seg_00071,006_ybs_13584046_20260711190000,SPEAKER_00,464.56,468.140005,3.58,success,てかめっちゃ分かる分かる分かる分かるこれ何が分かるかっていうと。,success,てかめっちゃ分かる分かる分かる分かるこれ何が分かるかっていうと。,True,32,32,0
,006_ybs_13584046_20260711190000_seg_00072,006_ybs_13584046_20260711190000,SPEAKER_00,471.219995,471.980002,0.76,success,なかなかたべれない。,success,なかなか食べれない。,False,10,10,0
,006_ybs_13584046_20260711190000_seg_00073,006_ybs_13584046_20260711190000,SPEAKER_00,474.1,475.340002,1.24,success,それこそ私も。,success,それこそ私も。,True,7,7,0
,006_ybs_13584046_20260711190000_seg_00074,006_ybs_13584046_20260711190000,SPEAKER_00,476.56,478.219992,1.66,success,でおむすびを食べるってなったらやっぱり。,success,でおむすびを食べるってなったらやっぱり。,True,20,20,0
,006_ybs_13584046_20260711190000_seg_00075,006_ybs_13584046_20260711190000,SPEAKER_00,481.44,484.459998,3.02,success,何かやっぱりあのころとは違うんだよね。,success,何かやっぱりあのころとは違うんだよね。,True,19,19,0
,006_ybs_13584046_20260711190000_seg_00076,006_ybs_13584046_20260711190000,SPEAKER_00,487.2,488.780005,1.58,success,私のお母さんのおむすびは。,success,私のお母さんのおむすびは。,True,13,13,0
,006_ybs_13584046_20260711190000_seg_00077,006_ybs_13584046_20260711190000,SPEAKER_00,489.939996,493.099997,3.16,success,梅干しか昆布で周りに。,success,梅干しが昆布で周りに昆布。,False,11,13,2
,006_ybs_13584046_20260711190000_seg_00078,006_ybs_13584046_20260711190000,SPEAKER_00,502.96,505.099997,2.14,success,すごいうれしかったんだよねおむすび。,success,すごいうれしかったんだよねおむすび。,True,18,18,0
,006_ybs_13584046_20260711190000_seg_00079,006_ybs_13584046_20260711190000,SPEAKER_00,513.939966,514.699988,0.76,success,にぎってっていって。,success,にぎってて。,False,10,6,-4
,006_ybs_13584046_20260711190000_seg_00080,006_ybs_13584046_20260711190000,SPEAKER_00,518.32,520.939978,2.62,success,だからそう今じゃあでも何かあのころの。,success,だからそう今じゃでも何かあのころの。,False,19,18,-1
,006_ybs_13584046_20260711190000_seg_00081,006_ybs_13584046_20260711190000,SPEAKER_00,523.059961,523.819983,0.76,success,もちには戻れない。,success,持ちには戻れない。,False,9,9,0
,006_ybs_13584046_20260711190000_seg_00082,006_ybs_13584046_20260711190000,SPEAKER_00,524.979974,526.699988,1.72,success,ノコロのなんかおにぎりおいしい。,success,ノコロの何かおにぎりおいしい!,False,16,15,-1
,006_ybs_13584046_20260711190000_seg_00083,006_ybs_13584046_20260711190000,SPEAKER_00,527.92,532.939978,5.02,success,ちょっと手作りのさ感じにはさもう戻れないっていうのが何か切ないけど。,success,ちょっと手作りのさ感じにはさもう戻れないっていうのが何か切ないけど。,True,34,34,0
,006_ybs_13584046_20260711190000_seg_00084,006_ybs_13584046_20260711190000,SPEAKER_00,534.48,535.339972,0.86,success,エモいよね。,success,エモいよね。,True,6,6,0
,006_ybs_13584046_20260711190000_seg_00085,006_ybs_13584046_20260711190000,SPEAKER_00,536.56,537.739966,1.18,success,言葉でまとめていいのか分かんない。,success,言葉でまとめていいのか分かんない。,True,17,17,0
,006_ybs_13584046_20260711190000_seg_00086,006_ybs_13584046_20260711190000,SPEAKER_00,539.92,542.059973,2.14,success,皆さんはおにぎりの具、何がお好きですか?,success,皆さんおにぎりの具何がお好きですか?,False,20,18,-2
,006_ybs_13584046_20260711190000_seg_00087,006_ybs_13584046_20260711190000,SPEAKER_00,544.24,547.819983,3.58,success,あったかいおにぎり派か冷たいおにぎり派か。,success,まああったかいおにぎり派か冷たいおにぎり派か。,False,21,23,2
,006_ybs_13584046_20260711190000_seg_00088,006_ybs_13584046_20260711190000,SPEAKER_00,549.459985,554.539954,5.08,success,よくさ、やっぱりお弁当のお握りとか、やっぱ冷えちゃうじゃん、でもね、なんかちょっと硬いっていうか。,success,よくさやっぱりお弁当のおにぎりとかやっぱ冷えちゃうじゃんでもね何かちょっと硬いっていうか。,False,49,45,-4
,006_ybs_13584046_20260711190000_seg_00089,006_ybs_13584046_20260711190000,SPEAKER_00,555.699976,556.459967,0.76,success,何だろう集合。,success,どうだろう集合。,False,7,8,1
,006_ybs_13584046_20260711190000_seg_00090,006_ybs_13584046_20260711190000,SPEAKER_00,563.379968,564.13996,0.76,success,ノー好きな。,success,ノースティノ。,False,6,7,1
,006_ybs_13584046_20260711190000_seg_00091,006_ybs_13584046_20260711190000,SPEAKER_00,565.779962,567.019965,1.24,success,帽子だね、お母さんがむかつく。,success,帽子だねお母さんがむかついた。,False,15,15,0
,006_ybs_13584046_20260711190000_seg_00092,006_ybs_13584046_20260711190000,SPEAKER_00,577.779962,582.0,4.22,success,また聴いてください。,success,やっぱりありがとうございますまた聴いて下さいフフフフ。,False,10,27,17
,006_ybs_13584046_20260711190000_seg_00093,006_ybs_13584046_20260711190000,SPEAKER_00,583.36,584.299963,0.94,success,じゃあラストいきますか。,success,じゃあラストいきますか。,True,12,12,0
,006_ybs_13584046_20260711190000_seg_00094,006_ybs_13584046_20260711190000,SPEAKER_00,585.939966,592.459967,6.52,success,夏の思い出といえばやっぱり8月8日はエイトの日。,success,君からですありがとうございます夏の思い出といえばやっぱり8月8日はエイトの日!,False,24,39,15
,006_ybs_13584046_20260711190000_seg_00095,006_ybs_13584046_20260711190000,SPEAKER_00,594.099969,596.299963,2.2,success,アートやイベントがあって毎年の楽しみです。,success,あとやイベントがあって毎年の楽しみです。,False,21,20,-1
,006_ybs_13584046_20260711190000_seg_00096,006_ybs_13584046_20260711190000,SPEAKER_00,598.96,600.13996,1.18,success,たいせつな思い出じゃない?,success,大切な思い出じゃない?,False,13,11,-2
,006_ybs_13584046_20260711190000_seg_00097,006_ybs_13584046_20260711190000,SPEAKER_00,601.36,603.979956,2.62,success,もちろんよ!,success,もちろんよ!,True,6,6,0
,006_ybs_13584046_20260711190000_seg_00098,006_ybs_13584046_20260711190000,SPEAKER_00,606.099969,607.339972,1.24,success,さあエイタの皆さんも。,success,さあ8の皆さんも。,False,11,9,-2
,006_ybs_13584046_20260711190000_seg_00099,006_ybs_13584046_20260711190000,SPEAKER_00,608.499963,609.259985,0.76,success,違うというか、今。,success,出会うというかまあ今。,False,9,11,2
,006_ybs_13584046_20260711190000_seg_00100,006_ybs_13584046_20260711190000,SPEAKER_00,610.48,617.419958,6.94,success,って印象だと思いますけれども私自身もね何だかんだ今エイトっていうチーム性はなくなっちゃってるので。,success,っていう印象だと思いますけれども私自身もね何だかんだ今エイトっていうチーム性はなくなっちゃってるので。,False,49,51,2
,006_ybs_13584046_20260711190000_seg_00101,006_ybs_13584046_20260711190000,SPEAKER_00,619.059961,621.44,2.38,success,手はなくなっちゃったんですけれども。,success,手はなくなっちゃったんですけれども。,True,18,18,0
,006_ybs_13584046_20260711190000_seg_00102,006_ybs_13584046_20260711190000,SPEAKER_00,621.76,625.099951,3.34,success,あのやっぱりその何だろう同期っていうくくりで。,success,あのやっぱりその何だろう同期っていうくくりで。,True,23,23,0
,006_ybs_13584046_20260711190000_seg_00103,006_ybs_13584046_20260711190000,SPEAKER_00,626.259973,627.019965,0.76,success,するときは。,success,する時は。,False,6,5,-1
,006_ybs_13584046_20260711190000_seg_00104,006_ybs_13584046_20260711190000,SPEAKER_00,629.68,630.37998,0.7,success,くくられたりする。,success,くくられたりする。,True,9,9,0
,006_ybs_13584046_20260711190000_seg_00105,006_ybs_13584046_20260711190000,SPEAKER_00,632.019983,637.099951,5.08,success,最近も47のすてきな街へを仰天さんが帰ってきて全員で披露して。,success,最近も47のすてきな街へを仰天さんが帰ってきて全員で披露。,False,31,29,-2
,006_ybs_13584046_20260711190000_seg_00106,006_ybs_13584046_20260711190000,SPEAKER_00,639.699976,640.88,1.18,success,ジオね。,success,チヨね。,False,4,4,0
,006_ybs_13584046_20260711190000_seg_00107,006_ybs_13584046_20260711190000,SPEAKER_00,642.16,646.219946,4.06,success,いやでもエイトの日また何かねそういうコンサートとかイベントやりたいですよね。,success,いやでもエイトの日また何かねそういうコンサートとかイベントやりたいですよね。,True,38,38,0
,006_ybs_13584046_20260711190000_seg_00108,006_ybs_13584046_20260711190000,SPEAKER_00,647.379968,648.619971,1.24,success,どうだろう、ことしのえ?,success,どうだろう今年のえっ?,False,12,11,-1
,006_ybs_13584046_20260711190000_seg_00109,006_ybs_13584046_20260711190000,SPEAKER_00,651.699976,652.459967,0.76,success,まだ分からないんだ。,success,まだ分からないんだけど。,False,10,12,2
,006_ybs_13584046_20260711190000_seg_00110,006_ybs_13584046_20260711190000,SPEAKER_00,655.539972,656.8,1.26,success,準備しときましょう。,success,準備しときましょう!,False,10,10,0
,006_ybs_13584046_20260711190000_seg_00111,006_ybs_13584046_20260711190000,SPEAKER_00,658.48,663.019965,4.54,success,ということで皆さんからかなりいいエピソード頂きました。,success,はいということで皆さんからかなりいいエピソード頂きました。,False,27,29,2
,006_ybs_13584046_20260711190000_seg_00112,006_ybs_13584046_20260711190000,SPEAKER_00,664.32,664.939978,0.62,success,ここで。,success,ここで。,True,4,4,0
,006_ybs_13584046_20260711190000_seg_00113,006_ybs_13584046_20260711190000,SPEAKER_00,666.64,669.259985,2.62,success,ぴったりな1曲をお届けしようと思います。,success,ぴったりな一曲をお届けしようと思います。,False,20,20,0
,006_ybs_13584046_20260711190000_seg_00114,006_ybs_13584046_20260711190000,SPEAKER_00,671.379968,673.579962,2.2,success,ak48で真夏のサウンズグッズ。,success,ab48で真夏のサウンズグルメ!,False,16,16,0
,006_ybs_13584046_20260711190000_seg_00115,006_ybs_13584046_20260711190000,SPEAKER_00,877.92,879.499976,1.58,success,輝く瞬間届けます。,success,輝く瞬間届けます。,True,9,9,0
,006_ybs_13584046_20260711190000_seg_00116,006_ybs_13584046_20260711190000,SPEAKER_00,893.44,894.16,0.72,success,キララジ!,success,きららじ!,False,5,5,0
,006_ybs_13584046_20260711190000_seg_00117,006_ybs_13584046_20260711190000,SPEAKER_00,904.179956,907.36,3.18,success,お待ちかねの不定期コーナー!,success,お待ちかねの不定期コーナー!,True,14,14,0
,006_ybs_13584046_20260711190000_seg_00118,006_ybs_13584046_20260711190000,SPEAKER_00,907.92,908.779944,0.86,success,輝き福井!,success,かがやき福井!,False,5,7,2
,006_ybs_13584046_20260711190000_seg_00119,006_ybs_13584046_20260711190000,SPEAKER_00,909.939966,910.699957,0.76,success,コンシェルジュ。,success,コンシェルジュ。,True,8,8,0
,006_ybs_13584046_20260711190000_seg_00120,006_ybs_13584046_20260711190000,SPEAKER_00,914.259973,915.499976,1.24,success,さあこのコーナーでは。,success,さあこのコーナーでは。,True,11,11,0
