segment_index,segment_id,target_id,speaker,start_sec,end_sec,duration_sec,parakeet_exact_status,parakeet_exact_text,parakeet_silence2_status,parakeet_silence2_text,texts_match,exact_chars,silence2_chars,char_diff
,018_bss_13550799_20260711220000_seg_00039,018_bss_13550799_20260711220000,SPEAKER_01,132.88,133.76,0.88,success,ぐらいな感じ。,success,フーッぐらいな感じ。,False,7,10,3
,018_bss_13550799_20260711220000_seg_00040,018_bss_13550799_20260711220000,SPEAKER_00,133.76,135.04,1.28,success,旅館の女将ですよ。,success,旅館の女将ですよ。,True,9,9,0
,018_bss_13550799_20260711220000_seg_00041,018_bss_13550799_20260711220000,SPEAKER_00,136.64,137.76,1.12,success,そのぐらいでやってた。,success,そのぐらいでやってた。,True,11,11,0
,018_bss_13550799_20260711220000_seg_00042,018_bss_13550799_20260711220000,SPEAKER_01,137.76,138.96,1.2,success,メイク落としは?,success,メーク落としをした?,False,8,10,2
,018_bss_13550799_20260711220000_seg_00043,018_bss_13550799_20260711220000,SPEAKER_00,138.96,142.32,3.36,success,そのときもコットンにひたひたにして。,success,その時もコットンにひたひたにして。,False,18,17,-1
,018_bss_13550799_20260711220000_seg_00044,018_bss_13550799_20260711220000,SPEAKER_00,142.8,144.48,1.68,success,失礼いたします。,success,失礼いたします。,True,8,8,0
,018_bss_13550799_20260711220000_seg_00045,018_bss_13550799_20260711220000,SPEAKER_00,146.72,147.76,1.04,success,ちょっと落としてた。,success,ちょっと落としてた。,True,10,10,0
,018_bss_13550799_20260711220000_seg_00046,018_bss_13550799_20260711220000,SPEAKER_01,147.84,149.52,1.68,success,気づかれないがポイント。,success,気づかれないがポイント。,True,12,12,0
,018_bss_13550799_20260711220000_seg_00047,018_bss_13550799_20260711220000,SPEAKER_00,149.6,150.88,1.28,success,疲れないがポイント。,success,疲れないがポイント。,True,10,10,0
,018_bss_13550799_20260711220000_seg_00048,018_bss_13550799_20260711220000,SPEAKER_01,151.68,156.32,4.64,success,本当、触らないようにって言われたら、私、本当に触らないように生活する人だから。,success,本当、触らないようにって言われたら、私、本当に触らないように生活する人だから。,True,39,39,0
,018_bss_13550799_20260711220000_seg_00049,018_bss_13550799_20260711220000,SPEAKER_01,158.0,160.24,2.24,success,不潔なんじゃないかな、眉毛が。,success,不潔なんじゃないかな眉毛が。,False,15,14,-1
,018_bss_13550799_20260711220000_seg_00050,018_bss_13550799_20260711220000,SPEAKER_01,160.96,168.24,7.28,success,一時期ちょっとかゆくてさこれもしかして洗えてないからかなと思ったけど皮がめくれるってそういえばお姉さん言ってたって思った。,success,いや一時期ちょっとかゆくてさこれもしかして洗えてないからかなと思ったけど皮がめくれるってそういえばお姉さん言ってたと思う。,False,61,61,0
,018_bss_13550799_20260711220000_seg_00051,018_bss_13550799_20260711220000,SPEAKER_00,168.24,169.12,0.88,success,日焼けみたいに。,success,日焼けみたいに?,False,8,8,0
,018_bss_13550799_20260711220000_seg_00052,018_bss_13550799_20260711220000,SPEAKER_01,169.68,172.48,2.8,success,書いちゃ駄目だよって言われたからまだ絶対触らないっていう。,success,帰っちゃダメだよって言われたらまだ絶対触らないっていう。,False,29,28,-1
,018_bss_13550799_20260711220000_seg_00053,018_bss_13550799_20260711220000,SPEAKER_00,173.68,175.2,1.52,success,まあ定着はよくなるよね。,success,まっ定着はよくなるよね。,False,12,12,0
,018_bss_13550799_20260711220000_seg_00054,018_bss_13550799_20260711220000,SPEAKER_00,175.84,176.8,0.96,success,ほうがやどおり。,success,ほがやどおり。,False,8,7,-1
,018_bss_13550799_20260711220000_seg_00055,018_bss_13550799_20260711220000,SPEAKER_01,176.96,177.92,0.96,success,定着したよ。,success,定着したよ。,True,6,6,0
,018_bss_13550799_20260711220000_seg_00056,018_bss_13550799_20260711220000,SPEAKER_00,178.0,179.04,1.04,success,いやでも楽でしょ。,success,いやでも楽でしょ?,False,9,9,0
,018_bss_13550799_20260711220000_seg_00057,018_bss_13550799_20260711220000,SPEAKER_01,179.04,182.56,3.52,success,めっちゃラクもうお風呂上がりの自分にびっくりしない。,success,めっちゃ楽もうお風呂上がりの自分にびっくりしない。,False,26,25,-1
,018_bss_13550799_20260711220000_seg_00058,018_bss_13550799_20260711220000,SPEAKER_00,182.56,183.52,0.96,success,そうなんですよ。,success,そうなんですよ。,True,8,8,0
,018_bss_13550799_20260711220000_seg_00059,018_bss_13550799_20260711220000,SPEAKER_01,184.16,186.56,2.4,success,お顔がちゃんとしてるじゃないの!っていう。ねぇ。,success,お顔がちゃんとしてるじゃないの!っていう。ね。,False,24,23,-1
,018_bss_13550799_20260711220000_seg_00060,018_bss_13550799_20260711220000,SPEAKER_00,187.12,188.16,1.04,success,これでリップもして。,success,これでリップもした。,False,10,10,0
,018_bss_13550799_20260711220000_seg_00061,018_bss_13550799_20260711220000,SPEAKER_01,189.36,193.76,4.4,success,リップはもうでも分かった眉毛したらちょっとリップいきたくなった。,success,リップはもうでも分かった眉毛したらちょっとリップいきたくなった。,True,32,32,0
,018_bss_13550799_20260711220000_seg_00062,018_bss_13550799_20260711220000,SPEAKER_00,194.72,196.08,1.36,success,物足りんでしょ?,success,物足りんでしょ?,True,8,8,0
,018_bss_13550799_20260711220000_seg_00063,018_bss_13550799_20260711220000,SPEAKER_00,196.72,199.6,2.88,success,ここにリップがあったら完璧なのにって思わない?,success,ここにリップがあったら完璧なのにって思わない?,True,23,23,0
,018_bss_13550799_20260711220000_seg_00064,018_bss_13550799_20260711220000,SPEAKER_01,199.92,206.08,6.16,success,何かさアイラインも今あるじゃんある私行ってるとこその3点セットが多分売りでやってんのよ。,success,何かさアイラインも今あるじゃんある私行ってるとこその3点セットがたぶん売りでやってんのよ。,False,44,45,1
,018_bss_13550799_20260711220000_seg_00065,018_bss_13550799_20260711220000,SPEAKER_00,206.8,209.44,2.64,success,アイラインかアイラインしたらもう完璧。,success,アイラインかアイラインしたらもう完璧。,True,19,19,0
,018_bss_13550799_20260711220000_seg_00066,018_bss_13550799_20260711220000,SPEAKER_01,210.32,211.6,1.28,success,おっけっこうするよ。,success,ポ結構するよ。,False,10,7,-3
,018_bss_13550799_20260711220000_seg_00067,018_bss_13550799_20260711220000,SPEAKER_00,211.84,212.72,0.88,success,あっ値段がね。,success,あっ値段がね。,True,7,7,0
,018_bss_13550799_20260711220000_seg_00068,018_bss_13550799_20260711220000,SPEAKER_01,212.8,213.84,1.04,success,モニター料金じゃなかった。,success,モニター料金じゃなかった。,True,13,13,0
,018_bss_13550799_20260711220000_seg_00069,018_bss_13550799_20260711220000,SPEAKER_00,213.84,215.28,1.44,success,私なあ何か値段に。,success,私な何か値段に。,False,9,8,-1
,018_bss_13550799_20260711220000_seg_00070,018_bss_13550799_20260711220000,SPEAKER_00,216.0,217.6,1.6,success,不服申し立てしたいらしいじゃない?,success,不服申し立てしたいらしいじゃない?,True,17,17,0
,018_bss_13550799_20260711220000_seg_00071,018_bss_13550799_20260711220000,SPEAKER_01,217.68,223.6,5.92,success,そうなんだよね、あれ、どうやったらモニター料金で受けられたか、いまだによく分からない。,success,そうなんだよね、あれ、どうやったらモニター料金で受けられたか、いまだによく分からない。,True,43,43,0
,018_bss_13550799_20260711220000_seg_00072,018_bss_13550799_20260711220000,SPEAKER_00,223.6,224.16,0.56,success,だまされた。,success,だまされた。,True,6,6,0
,018_bss_13550799_20260711220000_seg_00073,018_bss_13550799_20260711220000,SPEAKER_01,224.16,228.8,4.64,success,だまされた初回モニターって書いてあったからそれでやったつもりなのに。,success,初回モニターって書いてあったからそれでやったつもりなのに。,False,34,29,-5
,018_bss_13550799_20260711220000_seg_00074,018_bss_13550799_20260711220000,SPEAKER_00,229.04,231.52,2.48,success,だったのモニター料金は。,success,だったなモニター料金は。,False,12,12,0
,018_bss_13550799_20260711220000_seg_00075,018_bss_13550799_20260711220000,SPEAKER_00,232.0,234.24,2.24,success,2回で8万はね結構安い。,success,2回で8万はね結構安い。,True,12,12,0
,018_bss_13550799_20260711220000_seg_00076,018_bss_13550799_20260711220000,SPEAKER_01,235.12,236.96,1.84,success,日本でウケるのにはすごい安い話。,success,日本で受けるのにはすごい安い本。,False,16,16,0
,018_bss_13550799_20260711220000_seg_00077,018_bss_13550799_20260711220000,SPEAKER_01,237.2,238.8,1.6,success,お肉お会計です。,success,あのお会計です。,False,8,8,0
,018_bss_13550799_20260711220000_seg_00078,018_bss_13550799_20260711220000,SPEAKER_01,239.12,243.52,4.4,success,1個0が違ったんで1515?,success,1個0が違ったんで1515?,True,14,14,0
,018_bss_13550799_20260711220000_seg_00079,018_bss_13550799_20260711220000,SPEAKER_00,243.52,244.56,1.04,success,やられてるね、それ。,success,やられてるねそれ。,False,10,9,-1
,018_bss_13550799_20260711220000_seg_00080,018_bss_13550799_20260711220000,SPEAKER_01,244.8,247.04,2.24,success,何を間違ってるんだあれ?,success,そこ何を間違ってるんだろうあれ?,False,12,16,4
,018_bss_13550799_20260711220000_seg_00081,018_bss_13550799_20260711220000,SPEAKER_00,247.52,248.56,1.04,success,ハチとかじゃ。,success,蜂とかじゃ。,False,7,6,-1
,018_bss_13550799_20260711220000_seg_00082,018_bss_13550799_20260711220000,SPEAKER_01,249.76,254.64,4.88,success,料金ですね、モニターじゃないですよって、えー、そうだったんですかって。,success,追加料金ですね、モニターじゃないですよって、えー、そうだったんですかって。,False,35,37,2
,018_bss_13550799_20260711220000_seg_00083,018_bss_13550799_20260711220000,SPEAKER_00,254.8,256.32,1.52,success,どうやったらじゃあモニターになるの?,success,どうやったらじゃあモニターになるの?,True,18,18,0
,018_bss_13550799_20260711220000_seg_00084,018_bss_13550799_20260711220000,SPEAKER_01,256.72,279.68,22.96,success,そのあとやっぱね、見たんよ、申し込み画面とか、申し込みの欄にはやっぱモニターっていうことばはない、初回、アトメーク、眉毛、リップみたいなの書いてあって、ちっちゃい字で、モニターのときは、なんかね、スクショか何かを受け付けのときに見せてくださいって書いてあって、それだけでいいの、私が読み取るにそういうことなんよ、でも、だったら受け付けのときにちょっと言ってよと思って。,success,で、そのあとやっぱね、見たんよ、申し込み画面とか、申し込みの欄にはやっぱモニターっていうことばはない、初回、アトメーク、眉毛、リップみたいなの書いてあって、ちっちゃい字で、モニターのときは、なんかね、スクショか何かを受付のときに見せてくださいって書いてあって、それだけでいいの、私が読み取るにそういうことなんよ、でも、だったら受け付けのときにちょっと言ってよと思って。,False,184,184,0
,018_bss_13550799_20260711220000_seg_00085,018_bss_13550799_20260711220000,SPEAKER_00,280.0,281.36,1.36,success,ギターになさいますかどうぞ。,success,みたいになさいますかどうされて。,False,14,16,2
,018_bss_13550799_20260711220000_seg_00086,018_bss_13550799_20260711220000,SPEAKER_00,281.92,282.64,0.72,success,ひと言言うと。,success,ひと言言うと。,True,7,7,0
,018_bss_13550799_20260711220000_seg_00087,018_bss_13550799_20260711220000,SPEAKER_01,283.84,285.04,1.2,success,ねえ。,success,ピー。,False,3,3,0
,018_bss_13550799_20260711220000_seg_00088,018_bss_13550799_20260711220000,SPEAKER_01,285.52,288.72,3.2,success,ほぼ半額違う。,success,かけて7万違うってこと?,False,7,12,5
,018_bss_13550799_20260711220000_seg_00089,018_bss_13550799_20260711220000,SPEAKER_01,288.96,290.24,1.28,success,それはさ。,success,それはさ。,True,5,5,0
,018_bss_13550799_20260711220000_seg_00090,018_bss_13550799_20260711220000,SPEAKER_01,291.04,304.64,13.6,success,こうねガッチガチの関西人だったら全然言えるんだけど結構関西薄めの関西人だからもうしかも眉毛のさ麻酔受けてる状態だからさもうここであっじゃあ私結構です帰りますわって言えなくて。,success,こうねガッチガチの関西人だったら全然言えるんだけど結構関西薄めの関西人だからねもうしかも眉毛のさ麻酔受けてる状態だからさもうここであっじゃあ私結構です帰りますわって言えなくって。,False,87,89,2
,018_bss_13550799_20260711220000_seg_00091,018_bss_13550799_20260711220000,SPEAKER_01,304.88,314.56,9.68,success,あっ、なるほど、モニターじゃなかった、あっ、そうか、私が申し込むとき、ああ、そうなんですね、はい、こちらです。ああ、強い。ああ、分かりました、じゃあ、分割で。,success,あっ、なるほど、モニターじゃなかった、あっ、そうか、私が申し込むとき、ああ、そうなんですね、はい、こちらです。ああ、強い。ああ、分かりました、じゃあ、分割で。,True,79,79,0
,018_bss_13550799_20260711220000_seg_00092,018_bss_13550799_20260711220000,SPEAKER_01,314.8,315.84,1.04,success,いかつのみでうん。,success,いかつまみでうまっ!,False,9,10,1
,018_bss_13550799_20260711220000_seg_00093,018_bss_13550799_20260711220000,SPEAKER_01,316.64,323.84,7.2,success,そうなんですね、分割もさせてもらえないの、分割カードって、まあ、会社さんっていうよりいけると思う、お客様のほうでやっていただく形、あっ。,success,そうなんですね、分割もさせてもらえないの?あっ、分割カードって、まあ、会社さん行ったよりいけると思う、お客様のほうでやっていただく形、あっ。,False,68,70,2
,018_bss_13550799_20260711220000_seg_00094,018_bss_13550799_20260711220000,SPEAKER_01,325.28,332.0,6.72,success,方法があるのか、私が世間知らずなだけかもしれない、うーんって、いろいろこう、自分の中で5秒ぐらいでぐんと納得させて。,success,方法があるのか私が世間知らずなだけかもしれないうんうんっていろいろこう自分の中で5秒ぐらいでグンッと納得させて。,False,58,56,-2
,018_bss_13550799_20260711220000_seg_00095,018_bss_13550799_20260711220000,SPEAKER_01,334.56,337.44,2.88,success,ちらおっと震える手でカードを差し出し。,success,ちらおっと震える手でカードを差し出し家を。,False,19,21,2
,018_bss_13550799_20260711220000_seg_00096,018_bss_13550799_20260711220000,SPEAKER_00,337.44,339.28,1.84,success,いやこれはなかなかだね。,success,いやこれはなかなかだね。,True,12,12,0
,018_bss_13550799_20260711220000_seg_00097,018_bss_13550799_20260711220000,SPEAKER_00,339.84,340.88,1.04,success,陽キャは結構ね。,success,ようけは結構ね。,False,8,8,0
,018_bss_13550799_20260711220000_seg_00098,018_bss_13550799_20260711220000,SPEAKER_01,340.88,344.72,3.84,success,前もちょっと痛い目見てるけどまあまあでも今回ちゃんと施術は上手にして。,success,前もちょっと痛い目見てるけどまあまあでも今回ちゃんと施術は上手にしてる。,False,35,36,1
,018_bss_13550799_20260711220000_seg_00099,018_bss_13550799_20260711220000,SPEAKER_01,346.24,347.36,1.12,success,すっごくね。,success,すっごくね。,True,6,6,0
,018_bss_13550799_20260711220000_seg_00100,018_bss_13550799_20260711220000,SPEAKER_01,348.24,348.96,0.72,success,ありがとうそこ。,success,ありがとうすごい。,False,8,9,1
,018_bss_13550799_20260711220000_seg_00101,018_bss_13550799_20260711220000,SPEAKER_01,352.72,353.6,0.88,success,これでちょっとのり。,success,これでちょっとのり。,True,10,10,0
,018_bss_13550799_20260711220000_seg_00102,018_bss_13550799_20260711220000,SPEAKER_01,353.84,360.48,6.64,success,だったら私の中の眠っていた関西人たちを結集させて文句を言おうと思ったけど上手やなと。,success,だったら私の中の眠っていた関西人たちを結集させて文句を言おうと思ったけど上手やなと。,True,42,42,0
,018_bss_13550799_20260711220000_seg_00103,018_bss_13550799_20260711220000,SPEAKER_00,360.48,361.52,1.04,success,何とも言えないな。,success,何とも言えないな。,True,9,9,0
,018_bss_13550799_20260711220000_seg_00104,018_bss_13550799_20260711220000,SPEAKER_01,361.68,363.28,1.6,success,だけはもうちゃんとしてるなと思って。,success,明もちゃんとしてるなと思って。,False,18,15,-3
,018_bss_13550799_20260711220000_seg_00105,018_bss_13550799_20260711220000,SPEAKER_00,363.6,366.16,2.56,success,アフターケア台かなそう心のアフリカ。,success,アフターケア代かなそう心のアフタヌーンティー。,False,18,23,5
,018_bss_13550799_20260711220000_seg_00106,018_bss_13550799_20260711220000,SPEAKER_01,367.2,369.92,2.72,success,受けるよって、すごい優しいことばかけてくれた。,success,受けるよって言ったらすごい優しい言葉かけてくれた。,False,23,25,2
,018_bss_13550799_20260711220000_seg_00107,018_bss_13550799_20260711220000,SPEAKER_01,370.4,373.36,2.96,success,ですか?って、大事、うん、それ、優しすぎて寝ちゃった。,success,大事うんそれ優しすぎて寝ちゃった。,False,27,17,-10
,018_bss_13550799_20260711220000_seg_00108,018_bss_13550799_20260711220000,SPEAKER_00,374.0,380.8,6.8,success,寝ちゃうぐらい優しい施術っていうのはね、ポイント高いねそうなのよ、腕は確かだから、じゃあ、なんとも言えないか。,success,寝ちゃうぐらい優しい施術っていうのはね、ポイント高いねそうなのよ、腕は確かだから、じゃあ、なんとも言えないか。,True,55,55,0
,018_bss_13550799_20260711220000_seg_00109,018_bss_13550799_20260711220000,SPEAKER_01,381.6,382.32,0.72,success,い投資。,success,い投資。,True,4,4,0
,018_bss_13550799_20260711220000_seg_00110,018_bss_13550799_20260711220000,SPEAKER_00,383.04,384.48,1.44,success,よしじゃあリップはつい。,success,よしじゃあリップワンツー。,False,12,13,1
,018_bss_13550799_20260711220000_seg_00111,018_bss_13550799_20260711220000,SPEAKER_00,385.92,387.12,1.2,success,それをモニター。,success,それをモニター。,True,8,8,0
,018_bss_13550799_20260711220000_seg_00112,018_bss_13550799_20260711220000,SPEAKER_00,387.36,389.68,2.32,success,あっ、できるんですか、初回っていうのは。,success,あっできるんですか初回っていうのは。,False,20,18,-2
,018_bss_13550799_20260711220000_seg_00113,018_bss_13550799_20260711220000,SPEAKER_01,389.76,390.72,0.96,success,あれがまたむずかしいよね。,success,あれがまた難しいよね。,False,13,11,-2
,018_bss_13550799_20260711220000_seg_00114,018_bss_13550799_20260711220000,SPEAKER_00,390.88,399.92,9.04,success,その受付のお姉さんだったらもしかしたらえっとお姉さん眉毛されてますよねこれ初回っていうカウントにならないんですよあっこれ15万です。,success,でも、その受付のお姉さんだったら、もしかしたら、えっと、お姉さん、眉毛されてますよね、これ、初回っていうカウントにならないんですよ、あっ、これ、15万です。,False,66,78,12
,018_bss_13550799_20260711220000_seg_00115,018_bss_13550799_20260711220000,SPEAKER_01,400.56,401.12,0.56,success,つぎは!,success,次は。,False,4,3,-1
,018_bss_13550799_20260711220000_seg_00116,018_bss_13550799_20260711220000,SPEAKER_01,401.76,407.12,5.36,success,次はもう、私、受け付けで言うよ、あっ、きょう、リップアートなんですけど、これって、まずスクショ見せだ。,success,次はもう私受付で言うよあっ今日立派なんすけどこれってまずスクショ見せだ。,False,51,36,-15
,018_bss_13550799_20260711220000_seg_00117,018_bss_13550799_20260711220000,SPEAKER_00,407.28,409.6,2.32,success,うんこれはあのうちは初回じゃないのでって言われてああ。,success,これはあのうちは初回じゃないのでって言われてああ。,False,27,25,-2
,018_bss_13550799_20260711220000_seg_00118,018_bss_13550799_20260711220000,SPEAKER_01,409.76,411.44,1.68,success,じゃあ今回こっちはもうやめときます。,success,じゃあ今回こっちはもうやめときます。,True,18,18,0
,018_bss_13550799_20260711220000_seg_00119,018_bss_13550799_20260711220000,SPEAKER_01,412.4,413.52,1.12,success,言う言うよ。,success,言う言うよ。,True,6,6,0
,018_bss_13550799_20260711220000_seg_00120,018_bss_13550799_20260711220000,SPEAKER_00,413.6,415.12,1.52,success,じゃないとまた一括で踊れちゃう。,success,じゃないとまた一括で落とせる。,False,16,15,-1
